,year,mmwr_week,Reporting Area,Lyme disease current week,Lyme disease previous 52 weeks median ,Lyme disease previous 52 weeks maximum ,Lyme disease cummulative for 2016,Lyme disease cummulative for 2015,Malaria current week,Malaria previous 52 weeks median ,Malaria previous 52 weeks maximum ,Malaria cummulative for 2016,Malaria cummulative for 2015,"Meningococcal disease, invasive�, All groups current week","Meningococcal disease, invasive�, All groups previous 52 weeks median ","Meningococcal disease, invasive�, All groups previous 52 weeks maximum ","Meningococcal disease, invasive�, All groups cummulative for 2016","Meningococcal disease, invasive�, All groups cummulative for 2015"
57,2016,32,Va.,10,23,120,524,787,3,1,4,39,34,0,0,2,8,7
58,2016,32,W. Va.,1,4,23,166,202,0,0,1,1,0,0,0,2,2,0
59,2016,32,E.S. CENTRAL,1,2,6,60,70,0,0,4,20,20,1,0,2,13,7
60,2016,32,Ala.,1,0,3,25,19,0,0,2,4,8,0,0,1,5,4
61,2016,32,Ky.,0,0,4,18,34,0,0,1,4,4,0,0,1,1,1
62,2016,32,Miss.,0,0,1,0,2,0,0,1,4,1,0,0,0,0,0
63,2016,32,Tenn.,0,0,4,17,15,0,0,2,8,7,1,0,1,7,2
64,2016,32,W.S. CENTRAL,1,1,6,19,23,2,2,13,56,55,0,0,3,25,29
65,2016,32,Ark.,0,0,0,0,0,0,0,2,1,2,0,0,1,1,2
66,2016,32,La.,0,0,0,0,3,0,0,2,7,6,0,0,1,3,5
67,2016,32,Okla.,0,0,0,0,0,0,0,5,1,4,0,0,1,4,3
68,2016,32,Tex.,1,1,6,19,20,2,2,8,47,43,0,0,3,17,19
69,2016,32,MOUNTAIN,0,1,4,27,30,1,1,4,29,35,0,0,2,10,10
70,2016,32,Ariz.,0,0,2,6,7,1,0,4,22,8,0,0,1,2,3
71,2016,32,Colo.,0,0,0,0,0,0,0,2,0,16,0,0,1,3,3
72,2016,32,Idaho,0,0,3,12,6,0,0,2,0,1,0,0,1,1,0
73,2016,32,Mont.,0,0,1,5,3,0,0,1,3,1,0,0,1,1,0
74,2016,32,Nev.,0,0,1,2,7,0,0,2,0,3,0,0,0,0,1
75,2016,32,N. Mex.,0,0,1,1,0,0,0,1,2,2,0,0,1,1,1
76,2016,32,Utah,0,0,1,1,6,0,0,2,1,3,0,0,1,2,1
77,2016,32,Wyo.,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
78,2016,32,PACIFIC,0,2,24,75,102,0,2,22,84,77,1,2,11,80,54
79,2016,32,Alaska,0,0,2,9,4,0,0,1,2,3,0,0,2,4,2
80,2016,32,Calif.,0,1,4,23,73,0,2,4,48,63,0,1,6,56,33
81,2016,32,Hawaii,N,0,0,N,N,0,0,1,1,0,0,0,2,1,2
82,2016,32,Oreg.,0,1,5,40,25,0,0,3,11,11,1,0,3,11,17
83,2016,32,Wash.,0,0,24,3,0,0,0,21,22,0,0,0,10,8,0
84,2016,32,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,32,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,32,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,32,P.R.,N,0,0,N,N,0,0,1,1,5,0,0,0,0,0
88,2016,32,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016,33,UNITED STATES,273,503,"1,402","18,473","27,085",20,27,53,824,793,2,6,20,236,247
23,2016,33,NEW ENGLAND,2,72,286,"2,223","7,712",1,2,4,55,57,0,0,2,9,17
24,2016,33,Conn.,0,25,86,688,"1,917",0,0,1,1,8,0,0,1,1,4
25,2016,33,Maine,1,14,71,479,787,0,0,1,8,5,0,0,2,1,2
26,2016,33,Mass.,0,5,105,96,"3,529",0,1,4,32,34,0,0,2,7,7
27,2016,33,N.H.,1,5,31,382,521,0,0,2,7,5,0,0,1,0,0
28,2016,33,R.I.,0,13,77,433,523,0,0,3,3,5,0,0,1,0,3
29,2016,33,Vt.,0,5,55,145,435,1,0,2,4,0,0,0,0,0,1
30,2016,33,MID. ATLANTIC,203,268,978,"11,945","12,615",11,7,16,203,206,1,0,4,25,22
31,2016,33,N.J.,0,52,149,"1,908","3,672",0,1,4,33,49,0,0,2,5,4
32,2016,33,N.Y. (Upstate),101,44,235,"1,899","1,988",0,1,7,33,28,0,0,1,6,6
33,2016,33,N.Y. City,12,4,563,664,607,10,3,12,110,103,1,0,2,8,6
34,2016,33,Pa.,90,131,724,"7,474","6,348",1,0,4,27,26,0,0,2,6,6
35,2016,33,E.N. CENTRAL,6,28,164,"1,545","2,076",2,2,10,89,78,0,1,3,25,42
36,2016,33,Ill.,0,2,22,114,233,0,1,4,32,33,0,0,2,9,13
37,2016,33,Ind.,0,1,12,82,122,0,0,2,6,8,0,0,2,5,3
38,2016,33,Mich.,2,2,14,104,93,0,0,3,17,10,0,0,1,3,7
39,2016,33,Ohio,4,2,16,102,105,2,0,4,25,24,0,0,2,5,12
40,2016,33,Wis.,0,20,122,"1,143","1,523",0,0,2,9,3,0,0,1,3,7
41,2016,33,W.N. CENTRAL,1,8,70,206,"1,751",0,1,5,22,65,1,0,2,9,21
42,2016,33,Iowa,0,2,19,149,263,0,0,2,8,10,0,0,1,2,5
43,2016,33,Kans.,0,0,3,21,16,0,0,1,3,5,0,0,1,2,4
44,2016,33,Minn.,0,0,61,0,"1,435",0,0,3,0,28,0,0,1,1,5
45,2016,33,Mo.,0,0,2,0,1,0,0,2,0,15,0,0,1,0,6
46,2016,33,Nebr.,1,0,3,11,6,0,0,1,3,3,1,0,1,3,1
47,2016,33,N. Dak.,0,0,4,16,26,0,0,1,4,1,0,0,0,0,0
48,2016,33,S. Dak.,0,0,2,9,4,0,0,1,4,3,0,0,1,1,0
49,2016,33,S. ATLANTIC,60,71,164,"2,359","2,695",1,7,15,255,191,0,1,4,38,45
50,2016,33,Del.,14,8,22,298,298,0,0,2,11,1,0,0,0,0,0
51,2016,33,D.C.,N,0,0,N,N,0,0,2,6,10,0,0,0,0,3
52,2016,33,Fla.,7,3,14,111,88,1,1,4,40,23,0,0,2,10,16
53,2016,33,Ga.,0,0,1,0,6,0,1,4,27,35,0,0,3,11,11
54,2016,33,Md.,19,27,91,"1,100","1,136",0,3,9,112,68,0,0,1,1,1
55,2016,33,N.C.,0,3,56,113,96,0,0,6,17,14,0,0,1,2,4
56,2016,33,S.C.,0,0,3,18,31,0,0,1,2,2,0,0,1,4,2
57,2016,33,Va.,20,22,120,551,829,0,1,4,39,37,0,0,2,8,8
58,2016,33,W. Va.,0,3,24,168,211,0,0,1,1,1,0,0,2,2,0
59,2016,33,E.S. CENTRAL,0,2,6,66,73,0,0,2,21,22,0,0,2,13,7
60,2016,33,Ala.,0,1,3,32,19,0,0,1,5,9,0,0,1,5,4
61,2016,33,Ky.,0,0,4,18,37,0,0,1,4,4,0,0,1,1,1
62,2016,33,Miss.,0,0,1,0,2,0,0,1,4,1,0,0,0,0,0
63,2016,33,Tenn.,0,0,4,16,15,0,0,2,8,8,0,0,1,7,2
64,2016,33,W.S. CENTRAL,0,1,6,20,25,0,2,13,56,58,0,0,3,25,29
65,2016,33,Ark.,0,0,0,0,0,0,0,2,1,4,0,0,1,1,2
66,2016,33,La.,0,0,0,0,3,0,0,2,7,6,0,0,1,3,5
67,2016,33,Okla.,0,0,0,0,0,0,0,5,1,4,0,0,1,4,3
68,2016,33,Tex.,0,1,6,20,22,0,2,8,47,44,0,0,3,17,19
69,2016,33,MOUNTAIN,0,1,4,27,31,1,1,4,30,37,0,0,2,10,10
70,2016,33,Ariz.,0,0,2,6,7,1,0,4,23,9,0,0,1,2,3
71,2016,33,Colo.,0,0,0,0,0,0,0,2,0,17,0,0,1,3,3
72,2016,33,Idaho,0,0,3,12,6,0,0,2,0,1,0,0,1,1,0
73,2016,33,Mont.,0,0,1,5,3,0,0,1,3,1,0,0,1,1,0
74,2016,33,Nev.,0,0,1,2,7,0,0,2,0,3,0,0,0,0,1
75,2016,33,N. Mex.,0,0,1,1,0,0,0,1,2,2,0,0,1,1,1
76,2016,33,Utah,0,0,1,1,7,0,0,2,1,3,0,0,1,2,1
77,2016,33,Wyo.,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
78,2016,33,PACIFIC,1,2,24,82,107,4,2,22,93,79,0,2,11,82,54
79,2016,33,Alaska,1,0,2,11,4,0,0,1,2,3,0,0,2,4,2
80,2016,33,Calif.,0,1,4,25,77,0,2,4,52,64,0,1,6,58,33
81,2016,33,Hawaii,N,0,0,N,N,0,0,1,1,0,0,0,2,1,2
82,2016,33,Oreg.,0,1,5,43,26,0,0,3,12,12,0,0,3,11,17
83,2016,33,Wash.,0,0,24,3,0,4,0,21,26,0,0,0,10,8,0
84,2016,33,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,33,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,33,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,33,P.R.,N,0,0,N,N,0,0,1,1,5,0,0,0,0,0
88,2016,33,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016,34,UNITED STATES,316,479,"1,468","19,541","28,138",43,26,53,897,832,2,6,20,243,253
23,2016,34,NEW ENGLAND,5,72,286,"2,440","7,998",0,2,4,55,59,0,0,2,9,19
24,2016,34,Conn.,0,25,86,688,"2,003",0,0,1,1,8,0,0,1,1,4
25,2016,34,Maine,5,14,60,626,844,0,0,1,8,5,0,0,2,1,4
26,2016,34,Mass.,0,5,81,96,"3,604",0,1,4,32,34,0,0,2,7,7
27,2016,34,N.H.,0,5,35,442,522,0,0,2,7,5,0,0,1,0,0
28,2016,34,R.I.,0,13,77,442,569,0,0,3,3,7,0,0,1,0,3
29,2016,34,Vt.,0,5,55,146,456,0,0,2,4,0,0,0,0,0,1
30,2016,34,MID. ATLANTIC,267,268,"1,000","12,581","13,130",14,7,16,218,213,0,0,4,25,22
31,2016,34,N.J.,0,49,149,"1,908","3,754",0,1,4,33,53,0,0,2,5,4
32,2016,34,N.Y. (Upstate),155,44,237,"2,061","2,119",8,1,7,41,28,0,0,1,6,6
33,2016,34,N.Y. City,22,4,563,686,646,6,3,12,116,106,0,0,2,8,6
34,2016,34,Pa.,90,131,746,"7,926","6,611",0,0,4,28,26,0,0,2,6,6
35,2016,34,E.N. CENTRAL,1,24,168,"1,608","2,136",3,2,11,94,80,0,1,3,25,43
36,2016,34,Ill.,0,2,23,122,241,0,1,4,32,33,0,0,2,9,14
37,2016,34,Ind.,0,1,12,82,123,0,0,2,6,8,0,0,2,5,3
38,2016,34,Mich.,1,2,14,112,101,0,0,3,19,10,0,0,1,3,7
39,2016,34,Ohio,0,2,16,107,113,3,0,4,28,26,0,0,2,5,12
40,2016,34,Wis.,0,17,124,"1,185","1,558",0,0,2,9,3,0,0,1,3,7
41,2016,34,W.N. CENTRAL,0,8,53,217,"1,791",2,1,5,28,67,0,0,2,11,21
42,2016,34,Iowa,0,2,20,156,264,0,0,2,10,11,0,0,1,2,5
43,2016,34,Kans.,0,0,3,22,17,0,0,1,3,5,0,0,1,4,4
44,2016,34,Minn.,0,0,43,0,"1,469",0,0,3,0,28,0,0,1,1,5
45,2016,34,Mo.,0,0,2,0,3,0,0,2,0,15,0,0,1,0,6
46,2016,34,Nebr.,0,0,3,11,7,1,0,1,5,3,0,0,1,3,1
47,2016,34,N. Dak.,0,0,5,18,26,1,0,1,6,2,0,0,0,0,0
48,2016,34,S. Dak.,0,0,2,10,5,0,0,1,4,3,0,0,1,1,0
49,2016,34,S. ATLANTIC,41,71,166,"2,484","2,840",15,7,15,271,206,2,1,4,41,47
50,2016,34,Del.,5,8,22,305,306,0,0,2,11,2,0,0,0,0,0
51,2016,34,D.C.,N,0,0,N,N,0,0,1,6,11,0,0,0,0,3
52,2016,34,Fla.,2,3,14,113,95,4,1,4,44,24,0,0,2,10,17
53,2016,34,Ga.,0,0,1,0,6,0,1,4,27,36,1,0,3,12,11
54,2016,34,Md.,12,27,100,"1,146","1,206",9,3,9,122,77,0,0,1,1,2
55,2016,34,N.C.,0,3,56,113,97,0,0,6,17,14,0,0,1,2,4
56,2016,34,S.C.,0,0,3,18,32,0,0,1,2,2,1,0,1,5,2
57,2016,34,Va.,21,23,120,601,875,2,1,4,41,39,0,0,2,8,8
58,2016,34,W. Va.,1,3,25,188,223,0,0,1,1,1,0,0,2,3,0
59,2016,34,E.S. CENTRAL,1,2,6,67,74,0,0,2,22,23,0,0,2,13,7
60,2016,34,Ala.,0,1,3,32,19,0,0,1,5,10,0,0,1,5,4
61,2016,34,Ky.,0,0,4,18,37,0,0,1,5,4,0,0,1,1,1
62,2016,34,Miss.,0,0,1,0,2,0,0,1,4,1,0,0,0,0,0
63,2016,34,Tenn.,1,0,4,17,16,0,0,2,8,8,0,0,1,7,2
64,2016,34,W.S. CENTRAL,0,1,6,21,27,4,2,13,72,63,0,0,3,25,29
65,2016,34,Ark.,0,0,0,0,0,0,0,1,2,5,0,0,1,1,2
66,2016,34,La.,0,0,0,0,3,0,0,2,7,7,0,0,1,3,5
67,2016,34,Okla.,0,0,0,0,0,1,0,5,2,4,0,0,1,4,3
68,2016,34,Tex.,0,1,6,21,24,3,2,8,61,47,0,0,3,17,19
69,2016,34,MOUNTAIN,0,1,4,29,32,2,1,4,33,39,0,0,2,11,11
70,2016,34,Ariz.,0,0,2,8,7,2,0,4,26,10,0,0,1,2,4
71,2016,34,Colo.,0,0,0,0,0,0,0,2,0,18,0,0,1,3,3
72,2016,34,Idaho,0,0,3,12,6,0,0,2,0,1,0,0,1,1,0
73,2016,34,Mont.,0,0,1,5,4,0,0,1,3,1,0,0,1,1,0
74,2016,34,Nev.,0,0,1,2,7,0,0,2,0,3,0,0,0,0,1
75,2016,34,N. Mex.,0,0,1,1,0,0,0,1,2,2,0,0,1,2,1
76,2016,34,Utah,0,0,1,1,7,0,0,2,1,3,0,0,1,2,1
77,2016,34,Wyo.,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
78,2016,34,PACIFIC,1,2,24,94,110,3,3,22,104,82,0,2,11,83,54
79,2016,34,Alaska,0,0,2,12,4,0,0,1,2,3,0,0,2,4,2
80,2016,34,Calif.,0,1,4,31,79,0,2,4,58,67,0,1,6,59,33
81,2016,34,Hawaii,N,0,0,N,N,0,0,1,1,0,0,0,2,1,2
82,2016,34,Oreg.,1,1,5,48,27,0,0,3,14,12,0,0,3,11,17
83,2016,34,Wash.,0,0,24,3,0,3,0,21,29,0,0,0,10,8,0
84,2016,34,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,34,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,34,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,34,P.R.,N,0,0,N,N,0,0,1,1,5,0,0,0,0,0
88,2016,34,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016,35,UNITED STATES,232,481,"1,526","20,654","29,189",27,30,54,973,872,4,6,20,250,255
23,2016,35,NEW ENGLAND,0,72,263,"2,558","8,261",1,2,5,72,60,0,0,2,9,19
24,2016,35,Conn.,0,24,65,688,"2,068",0,0,1,1,8,0,0,1,1,4
25,2016,35,Maine,0,14,75,679,891,0,0,1,8,5,0,0,1,1,4
26,2016,35,Mass.,0,5,81,125,"3,685",0,1,4,48,34,0,0,2,7,7
27,2016,35,N.H.,0,6,38,467,524,0,0,2,7,5,0,0,1,0,0
28,2016,35,R.I.,0,12,77,453,607,1,0,3,4,8,0,0,1,0,3
29,2016,35,Vt.,0,4,55,146,486,0,0,2,4,0,0,0,0,0,1
30,2016,35,MID. ATLANTIC,182,268,"1,024","13,260","13,655",13,7,16,239,229,1,0,4,27,22
31,2016,35,N.J.,0,50,162,"2,053","3,872",0,1,4,38,55,0,0,2,6,4
32,2016,35,N.Y. (Upstate),109,44,237,"2,171","2,252",0,1,8,41,28,1,0,1,7,6
33,2016,35,N.Y. City,5,4,563,690,672,12,3,12,128,118,0,0,2,8,6
34,2016,35,Pa.,68,131,762,"8,346","6,859",1,1,4,32,28,0,0,2,6,6
35,2016,35,E.N. CENTRAL,6,25,178,"1,756","2,193",1,2,11,96,82,0,1,3,25,43
36,2016,35,Ill.,0,2,26,162,247,0,1,4,33,34,0,0,2,9,14
37,2016,35,Ind.,0,1,12,86,125,0,0,2,6,8,0,0,2,5,3
38,2016,35,Mich.,0,2,14,117,105,1,0,3,20,10,0,0,1,3,7
39,2016,35,Ohio,6,2,17,115,119,0,0,4,28,27,0,0,2,5,12
40,2016,35,Wis.,0,16,131,"1,276","1,597",0,0,2,9,3,0,0,1,3,7
41,2016,35,W.N. CENTRAL,0,6,53,230,"1,844",0,1,5,29,69,0,0,2,11,22
42,2016,35,Iowa,0,3,20,169,275,0,0,2,11,11,0,0,1,2,5
43,2016,35,Kans.,0,0,3,22,18,0,0,1,3,5,0,0,1,4,4
44,2016,35,Minn.,0,0,43,0,"1,510",0,0,3,0,28,0,0,1,1,5
45,2016,35,Mo.,0,0,1,0,3,0,0,2,0,17,0,0,1,0,7
46,2016,35,Nebr.,0,0,3,11,7,0,0,1,5,3,0,0,1,3,1
47,2016,35,N. Dak.,0,0,5,18,26,0,0,1,6,2,0,0,0,0,0
48,2016,35,S. Dak.,0,0,2,10,5,0,0,1,4,3,0,0,1,1,0
49,2016,35,S. ATLANTIC,35,71,175,"2,626","2,986",9,7,18,288,212,1,1,4,43,47
50,2016,35,Del.,4,8,22,311,318,0,0,2,11,2,0,0,0,0,0
51,2016,35,D.C.,N,0,0,N,N,0,0,2,9,11,0,0,0,0,3
52,2016,35,Fla.,5,2,14,118,105,1,1,4,45,25,1,0,2,11,17
53,2016,35,Ga.,0,0,1,0,7,0,1,4,27,37,0,0,3,12,11
54,2016,35,Md.,2,27,106,"1,204","1,252",7,3,9,131,77,0,0,1,1,2
55,2016,35,N.C.,0,3,56,113,98,0,0,6,17,14,0,0,1,2,4
56,2016,35,S.C.,0,0,3,18,32,0,0,1,4,3,0,0,2,6,2
57,2016,35,Va.,23,24,120,659,942,1,1,4,43,42,0,0,2,8,8
58,2016,35,W. Va.,1,3,25,203,232,0,0,1,1,1,0,0,2,3,0
59,2016,35,E.S. CENTRAL,0,2,6,67,76,0,0,2,23,24,0,0,2,13,7
60,2016,35,Ala.,0,1,3,32,19,0,0,1,5,10,0,0,1,5,4
61,2016,35,Ky.,0,0,4,18,39,0,0,1,5,4,0,0,1,1,1
62,2016,35,Miss.,0,0,1,0,2,0,0,1,4,1,0,0,0,0,0
63,2016,35,Tenn.,0,0,4,17,16,0,0,2,9,9,0,0,1,7,2
64,2016,35,W.S. CENTRAL,2,1,6,24,31,2,2,13,78,69,0,0,3,25,30
65,2016,35,Ark.,0,0,0,0,0,0,0,1,2,5,0,0,1,1,2
66,2016,35,La.,0,0,0,0,3,0,0,2,7,7,0,0,1,3,5
67,2016,35,Okla.,0,0,0,0,0,1,0,5,3,5,0,0,1,4,3
68,2016,35,Tex.,2,1,6,24,28,1,2,8,66,52,0,0,3,17,20
69,2016,35,MOUNTAIN,1,0,4,30,32,0,1,4,38,40,0,0,2,11,11
70,2016,35,Ariz.,0,0,2,8,7,0,0,4,31,10,0,0,1,2,4
71,2016,35,Colo.,0,0,0,0,0,0,0,2,0,18,0,0,1,3,3
72,2016,35,Idaho,1,0,3,13,6,0,0,2,0,2,0,0,1,1,0
73,2016,35,Mont.,0,0,1,5,4,0,0,1,3,1,0,0,1,1,0
74,2016,35,Nev.,0,0,1,2,7,0,0,2,0,3,0,0,0,0,1
75,2016,35,N. Mex.,0,0,1,1,0,0,0,1,2,2,0,0,1,2,1
76,2016,35,Utah,0,0,1,1,7,0,0,2,1,3,0,0,1,2,1
77,2016,35,Wyo.,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
78,2016,35,PACIFIC,6,2,24,103,111,1,3,22,110,87,2,2,11,86,54
79,2016,35,Alaska,0,0,2,12,4,0,0,1,2,3,0,0,2,4,2
80,2016,35,Calif.,0,1,4,33,79,1,2,4,64,71,0,1,6,60,33
81,2016,35,Hawaii,N,0,0,N,N,0,0,1,1,0,0,0,2,1,2
82,2016,35,Oreg.,1,1,4,50,28,0,0,3,14,13,2,0,3,13,17
83,2016,35,Wash.,5,0,24,8,0,0,0,21,29,0,0,0,10,8,0
84,2016,35,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,35,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,35,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,35,P.R.,N,0,0,N,N,0,0,1,1,6,0,0,0,0,0
88,2016,35,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016,36,UNITED STATES,196,483,"1,554","21,528","29,920",16,31,59,"1,014",910,0,6,21,253,261
23,2016,36,NEW ENGLAND,0,72,189,"2,635","8,417",1,2,5,73,62,0,0,2,9,19
24,2016,36,Conn.,0,22,52,688,"2,106",0,0,1,1,9,0,0,1,1,4
25,2016,36,Maine,0,13,75,679,922,0,0,1,8,5,0,0,1,1,4
26,2016,36,Mass.,0,5,66,125,"3,751",0,1,4,48,35,0,0,2,7,7
27,2016,36,N.H.,0,7,38,505,526,0,0,2,7,5,0,0,1,0,0
28,2016,36,R.I.,0,12,77,492,609,0,0,3,4,8,0,0,1,0,3
29,2016,36,Vt.,0,4,55,146,503,1,0,2,5,0,0,0,0,0,1
30,2016,36,MID. ATLANTIC,159,264,"1,046","13,869","14,040",7,7,17,258,241,0,0,4,27,23
31,2016,36,N.J.,0,52,172,"2,276","3,945",0,2,4,46,56,0,0,2,6,5
32,2016,36,N.Y. (Upstate),89,44,238,"2,264","2,341",1,1,8,46,30,0,0,1,7,6
33,2016,36,N.Y. City,25,4,563,715,700,6,3,12,134,126,0,0,2,8,6
34,2016,36,Pa.,45,131,767,"8,614","7,054",0,1,4,32,29,0,0,2,6,6
35,2016,36,E.N. CENTRAL,2,24,179,"1,791","2,224",1,2,11,99,84,0,1,3,25,44
36,2016,36,Ill.,0,2,26,167,252,0,1,4,34,35,0,0,2,9,14
37,2016,36,Ind.,0,1,12,90,126,0,0,2,7,8,0,0,2,5,3
38,2016,36,Mich.,2,2,15,125,105,1,0,3,21,10,0,0,1,3,7
39,2016,36,Ohio,0,2,17,116,121,0,0,4,28,28,0,0,2,5,12
40,2016,36,Wis.,0,16,131,"1,293","1,620",0,0,2,9,3,0,0,1,3,8
41,2016,36,W.N. CENTRAL,0,8,48,248,"1,879",0,1,5,29,70,0,0,2,11,22
42,2016,36,Iowa,0,3,20,178,278,0,0,2,11,12,0,0,1,2,5
43,2016,36,Kans.,0,0,3,28,19,0,0,1,3,5,0,0,1,4,4
44,2016,36,Minn.,0,0,43,0,"1,539",0,0,3,0,28,0,0,1,1,5
45,2016,36,Mo.,0,0,1,0,4,0,0,1,0,17,0,0,0,0,7
46,2016,36,Nebr.,0,0,3,11,7,0,0,1,5,3,0,0,1,3,1
47,2016,36,N. Dak.,0,0,5,21,27,0,0,1,6,2,0,0,0,0,0
48,2016,36,S. Dak.,0,0,2,10,5,0,0,1,4,3,0,0,1,1,0
49,2016,36,S. ATLANTIC,32,71,181,"2,747","3,099",4,8,19,297,223,0,1,4,43,48
50,2016,36,Del.,3,8,22,318,325,0,0,2,11,2,0,0,0,0,0
51,2016,36,D.C.,N,0,0,N,N,0,0,2,9,11,0,0,0,0,3
52,2016,36,Fla.,4,2,14,122,109,3,1,4,48,25,0,0,2,11,17
53,2016,36,Ga.,0,0,1,0,7,0,1,4,27,39,0,0,3,12,12
54,2016,36,Md.,9,26,107,"1,253","1,291",1,3,9,135,82,0,0,1,1,2
55,2016,36,N.C.,0,3,56,116,99,0,0,6,17,14,0,0,1,2,4
56,2016,36,S.C.,0,0,3,20,32,0,0,2,5,3,0,0,2,6,2
57,2016,36,Va.,16,24,120,701,"1,001",0,1,4,44,46,0,0,2,8,8
58,2016,36,W. Va.,0,3,25,217,235,0,0,1,1,1,0,0,2,3,0
59,2016,36,E.S. CENTRAL,0,2,6,70,81,1,0,2,24,25,0,0,2,13,7
60,2016,36,Ala.,0,1,3,32,20,0,0,1,5,10,0,0,1,5,4
61,2016,36,Ky.,0,0,4,20,39,0,0,1,5,4,0,0,1,1,1
62,2016,36,Miss.,0,0,1,0,2,0,0,1,4,1,0,0,0,0,0
63,2016,36,Tenn.,0,0,4,18,20,1,0,2,10,10,0,0,1,7,2
64,2016,36,W.S. CENTRAL,0,1,6,28,32,0,2,13,83,74,0,0,3,25,30
65,2016,36,Ark.,0,0,0,0,0,0,0,1,2,6,0,0,1,1,2
66,2016,36,La.,0,0,0,0,3,0,0,2,7,7,0,0,1,3,5
67,2016,36,Okla.,0,0,0,0,0,0,0,5,3,5,0,0,1,4,3
68,2016,36,Tex.,0,1,6,28,29,0,2,8,71,56,0,0,3,17,20
69,2016,36,MOUNTAIN,1,1,5,32,33,1,1,4,39,41,0,0,2,11,11
70,2016,36,Ariz.,0,0,2,10,7,1,0,4,32,11,0,0,1,2,4
71,2016,36,Colo.,0,0,0,0,0,0,0,2,0,18,0,0,1,3,3
72,2016,36,Idaho,1,0,3,13,7,0,0,2,0,2,0,0,1,1,0
73,2016,36,Mont.,0,0,1,5,4,0,0,1,3,1,0,0,1,1,0
74,2016,36,Nev.,0,0,1,2,7,0,0,2,0,3,0,0,0,0,1
75,2016,36,N. Mex.,0,0,1,1,0,0,0,1,2,2,0,0,1,2,1
76,2016,36,Utah,0,0,1,1,7,0,0,2,1,3,0,0,1,2,1
77,2016,36,Wyo.,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
78,2016,36,PACIFIC,2,3,24,108,115,1,3,22,112,90,0,2,11,89,57
79,2016,36,Alaska,1,0,2,13,5,0,0,1,2,3,0,0,2,4,2
80,2016,36,Calif.,0,1,4,33,81,0,2,4,65,73,0,1,7,62,36
81,2016,36,Hawaii,N,0,0,N,N,0,0,1,1,0,0,0,2,1,2
82,2016,36,Oreg.,1,1,4,54,29,0,0,3,14,14,0,0,3,14,17
83,2016,36,Wash.,0,0,24,8,0,1,0,21,30,0,0,0,10,8,0
84,2016,36,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,36,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,36,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,36,P.R.,N,0,0,N,N,0,0,1,1,6,0,0,0,0,0
88,2016,36,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2016,37,UNITED STATES,195,474,"1,606","22,644","30,681",36,29,62,"1,072",944,2,6,21,257,266
23,2016,37,NEW ENGLAND,3,71,195,"2,776","8,589",0,2,5,84,65,0,0,2,9,19
24,2016,37,Conn.,0,20,52,688,"2,148",0,0,1,1,9,0,0,1,1,4
25,2016,37,Maine,0,14,77,755,951,0,0,1,8,6,0,0,1,1,4
26,2016,37,Mass.,1,5,57,136,"3,798",0,1,4,58,37,0,0,2,7,7
27,2016,37,N.H.,0,7,42,555,526,0,0,2,8,5,0,0,1,0,0
28,2016,37,R.I.,2,12,77,496,647,0,0,3,4,8,0,0,1,0,3
29,2016,37,Vt.,0,3,55,146,519,0,0,2,5,0,0,0,0,0,1
30,2016,37,MID. ATLANTIC,151,265,"1,089","14,648","14,439",7,7,18,267,257,0,0,4,27,23
31,2016,37,N.J.,1,53,196,"2,626","4,029",0,2,4,46,58,0,0,2,6,5
32,2016,37,N.Y. (Upstate),92,44,238,"2,356","2,430",0,1,8,46,33,0,0,1,7,6
