,year,mmwr_week,Reporting Area,Malaria cummulative for 2003,Malaria cummulative for 2002,Meningococcal Disease cummulative for 2003,Meningococcal Disease cummulative for 2002,Pertussis cummulative for 2003,Pertussis cummulative for 2002,"Rabies, Animal cummulative for 2003","Rabies, Animal cummulative for 2002",Rocky Mountain Spotted Fever cummulative for 2003,Rocky Mountain Spotted Fever cummulative for 2002
76,2003,37,Calif.,85,128,169,170,681,695,135,189,0,0
77,2003,37,Alaska,0,2,3,3,0,4,7,26,0,0
78,2003,37,Hawaii,6,6,9,6,10,26,0,0,0,0
79,2003,37,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,37,P.R.,1,1,2,6,0,2,55,62,N,N
81,2003,37,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,37,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,37,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,38,UNITED STATES,730,"1,056","1,189","1,378","4,948","5,872","4,200","5,696",538,759
18,2003,38,NEW ENGLAND,28,59,54,78,501,524,417,683,0,6
19,2003,38,Maine,3,4,5,4,12,8,47,45,0,0
20,2003,38,N.H.,2,6,3,11,57,11,13,34,0,0
21,2003,38,Vt.,1,2,1,4,55,100,28,82,0,0
22,2003,38,Mass.,6,25,34,41,362,368,155,215,0,3
23,2003,38,R.I.,1,4,2,5,14,11,46,58,0,3
24,2003,38,Conn.,15,18,9,13,1,26,128,249,0,0
25,2003,38,MID. ATLANTIC,177,284,141,171,507,297,666,928,30,47
26,2003,38,Upstate N.Y.,43,32,36,38,286,205,303,525,2,0
27,2003,38,N.Y. City,83,184,27,32,0,13,5,10,10,9
28,2003,38,N.J.,25,37,19,26,39,0,62,133,10,16
29,2003,38,Pa.,26,31,59,75,182,79,296,260,8,22
30,2003,38,E.N. CENTRAL,68,138,174,197,422,682,124,138,11,26
31,2003,38,Ohio,14,15,47,62,189,316,44,29,8,10
32,2003,38,Ind.,2,12,38,24,45,91,18,30,1,3
33,2003,38,Ill.,21,58,38,44,0,110,16,28,0,11
34,2003,38,Mich.,23,42,34,32,80,41,39,37,2,2
35,2003,38,Wis.,8,11,17,35,108,124,7,14,0,0
36,2003,38,W.N. CENTRAL,40,52,111,116,280,510,466,378,53,99
37,2003,38,Minn.,21,16,21,29,107,237,27,33,1,0
38,2003,38,Iowa,5,4,18,17,68,108,93,62,2,3
39,2003,38,Mo.,4,14,54,39,63,103,38,41,42,91
40,2003,38,N. Dak.,1,1,1,0,4,5,45,32,0,0
41,2003,38,S. Dak.,2,1,1,2,3,6,67,74,4,1
42,2003,38,Nebr.,0,5,7,22,5,7,58,0,2,4
43,2003,38,Kans.,7,11,9,7,30,44,138,136,2,0
44,2003,38,S. ATLANTIC,224,245,221,224,440,334,"1,922","2,006",327,351
45,2003,38,Del.,3,2,7,6,1,2,43,24,1,1
46,2003,38,Md.,53,85,24,7,55,53,245,301,84,33
47,2003,38,D.C.,8,17,0,0,0,1,0,0,0,0
48,2003,38,Va.,26,21,20,34,76,117,404,445,23,27
49,2003,38,W. Va.,4,3,4,4,6,30,69,144,5,1
50,2003,38,N.C.,19,19,30,29,90,29,587,539,160,218
51,2003,38,S.C.,3,6,20,22,90,34,172,101,14,45
52,2003,38,Ga.,45,40,28,25,30,24,286,315,32,19
53,2003,38,Fla.,63,52,88,97,92,44,116,137,8,7
54,2003,38,E.S. CENTRAL,12,17,61,76,116,180,136,189,67,99
55,2003,38,Ky.,5,6,14,12,38,78,29,20,1,5
56,2003,38,Tenn.,4,3,16,30,57,66,86,108,48,59
57,2003,38,Ala.,3,3,15,18,15,28,21,57,10,11
58,2003,38,Miss.,0,5,16,16,6,8,0,4,8,24
59,2003,38,W.S. CENTRAL,19,59,118,170,422,"1,358",177,898,41,115
60,2003,38,Ark.,4,1,12,22,30,468,25,3,0,42
61,2003,38,La.,3,4,25,34,6,7,0,0,0,0
62,2003,38,Okla.,4,7,13,17,12,35,152,90,40,61
63,2003,38,Tex.,8,47,68,97,374,848,0,805,1,12
64,2003,38,MOUNTAIN,35,38,59,77,735,721,139,236,9,13
65,2003,38,Mont.,0,1,3,2,4,5,20,16,1,1
66,2003,38,Idaho,1,0,6,3,62,55,14,30,2,0
67,2003,38,Wyo.,1,0,2,0,123,10,4,16,2,4
68,2003,38,Colo.,15,21,18,23,252,280,34,35,2,2
69,2003,38,N. Mex.,1,2,7,4,50,156,5,10,0,1
70,2003,38,Ariz.,12,6,15,23,126,109,49,116,1,0
71,2003,38,Utah,4,5,1,4,94,62,10,9,1,0
72,2003,38,Nev.,1,3,7,18,24,44,3,4,0,5
73,2003,38,PACIFIC,127,164,250,269,"1,525","1,266",153,240,0,3
74,2003,38,Wash.,20,16,25,51,449,351,0,0,0,0
75,2003,38,Oreg.,10,8,42,38,360,161,6,14,0,2
76,2003,38,Calif.,91,132,171,171,705,723,140,200,0,1
77,2003,38,Alaska,0,2,3,3,0,4,7,26,0,0
78,2003,38,Hawaii,6,6,9,6,11,27,0,0,0,0
79,2003,38,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,38,P.R.,1,1,2,6,0,2,59,63,N,N
81,2003,38,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,38,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,38,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,39,UNITED STATES,775,"1,085","1,223","1,402","5,115","6,019","4,303","5,896",578,774
18,2003,39,NEW ENGLAND,29,63,57,78,507,543,431,707,0,6
19,2003,39,Maine,3,5,5,4,12,12,47,45,0,0
20,2003,39,N.H.,2,7,3,11,57,11,13,38,0,0
21,2003,39,Vt.,1,2,2,4,55,101,28,82,0,0
22,2003,39,Mass.,6,26,36,41,365,379,160,222,0,3
23,2003,39,R.I.,2,5,2,5,16,13,50,59,0,3
24,2003,39,Conn.,15,18,9,13,2,27,133,261,0,0
25,2003,39,MID. ATLANTIC,189,291,145,172,533,314,681,963,31,47
26,2003,39,Upstate N.Y.,47,32,36,38,308,215,318,546,2,0
27,2003,39,N.Y. City,87,188,28,32,0,15,5,10,10,9
28,2003,39,N.J.,25,38,19,26,39,0,62,138,10,16
29,2003,39,Pa.,30,33,62,76,186,84,296,269,9,22
30,2003,39,E.N. CENTRAL,72,139,175,202,433,706,133,146,13,26
31,2003,39,Ohio,15,16,47,63,192,339,46,31,10,10
32,2003,39,Ind.,2,12,39,24,50,91,22,30,1,3
33,2003,39,Ill.,23,58,38,44,0,111,19,30,0,11
34,2003,39,Mich.,23,42,34,33,80,41,39,41,2,2
35,2003,39,Wis.,9,11,17,38,111,124,7,14,0,0
36,2003,39,W.N. CENTRAL,41,52,112,119,306,516,473,386,57,99
37,2003,39,Minn.,21,16,22,29,120,241,27,35,1,0
38,2003,39,Iowa,5,4,18,19,78,108,95,62,2,3
39,2003,39,Mo.,5,14,54,39,66,105,42,44,45,91
40,2003,39,N. Dak.,1,1,1,0,4,5,45,32,0,0
41,2003,39,S. Dak.,2,1,1,2,3,6,67,76,4,1
42,2003,39,Nebr.,0,5,7,23,5,7,58,0,3,4
43,2003,39,Kans.,7,11,9,7,30,44,139,137,2,0
44,2003,39,S. ATLANTIC,236,256,223,228,470,345,"1,954","2,059",353,361
45,2003,39,Del.,3,3,7,7,1,2,43,24,1,1
46,2003,39,Md.,59,88,24,7,60,55,246,307,86,33
47,2003,39,D.C.,9,18,0,0,1,1,0,0,0,0
48,2003,39,Va.,28,22,20,34,83,117,412,459,23,27
49,2003,39,W. Va.,4,3,4,4,14,30,70,144,5,1
50,2003,39,N.C.,19,19,30,29,99,36,601,551,173,226
51,2003,39,S.C.,3,7,20,23,90,36,172,104,14,45
52,2003,39,Ga.,47,43,28,25,30,24,286,328,42,19
53,2003,39,Fla.,64,53,90,99,92,44,124,142,9,9
54,2003,39,E.S. CENTRAL,13,18,62,78,119,195,142,193,73,104
55,2003,39,Ky.,6,6,15,12,41,81,30,21,1,5
56,2003,39,Tenn.,4,3,16,31,57,76,86,108,52,63
57,2003,39,Ala.,3,4,15,19,15,30,26,60,12,11
58,2003,39,Miss.,0,5,16,16,6,8,0,4,8,25
59,2003,39,W.S. CENTRAL,22,61,132,173,429,"1,369",180,932,41,115
60,2003,39,Ark.,4,2,12,22,30,470,25,3,0,42
61,2003,39,La.,3,4,25,35,6,7,0,0,0,0
62,2003,39,Okla.,4,8,14,17,12,35,155,97,40,61
63,2003,39,Tex.,11,47,81,99,381,857,0,832,1,12
64,2003,39,MOUNTAIN,36,38,60,77,745,725,144,262,9,13
65,2003,39,Mont.,0,1,3,2,4,5,20,16,1,1
66,2003,39,Idaho,1,0,6,3,62,56,14,32,2,0
67,2003,39,Wyo.,1,0,2,0,123,10,6,18,2,4
68,2003,39,Colo.,16,21,18,23,254,283,34,56,2,2
69,2003,39,N. Mex.,1,2,7,4,50,156,5,10,0,1
70,2003,39,Ariz.,12,6,15,23,126,109,52,116,1,0
71,2003,39,Utah,4,5,1,4,101,62,10,10,1,0
72,2003,39,Nev.,1,3,8,18,25,44,3,4,0,5
73,2003,39,PACIFIC,137,167,257,275,"1,573","1,306",165,248,1,3
74,2003,39,Wash.,21,16,25,51,490,364,0,0,0,0
75,2003,39,Oreg.,10,9,44,39,366,162,6,14,0,2
76,2003,39,Calif.,100,134,176,175,705,749,152,208,1,1
77,2003,39,Alaska,0,2,3,4,1,4,7,26,0,0
78,2003,39,Hawaii,6,6,9,6,11,27,0,0,0,0
79,2003,39,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,39,P.R.,1,1,2,6,0,2,59,66,N,N
81,2003,39,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,39,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,39,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,40,UNITED STATES,816,"1,123","1,241","1,432","5,266","6,235","4,416","6,049",601,792
18,2003,40,NEW ENGLAND,29,65,58,79,530,564,447,727,0,6
19,2003,40,Maine,3,5,6,4,12,12,57,48,0,0
20,2003,40,N.H.,2,7,3,11,57,15,13,38,0,0
21,2003,40,Vt.,1,4,2,4,60,103,29,85,0,0
22,2003,40,Mass.,6,26,36,42,383,394,164,229,0,3
23,2003,40,R.I.,2,5,2,5,16,13,51,62,0,3
24,2003,40,Conn.,15,18,9,13,2,27,133,265,0,0
25,2003,40,MID. ATLANTIC,205,303,145,176,565,343,697,996,33,47
26,2003,40,Upstate N.Y.,48,33,36,40,329,232,333,565,2,0
27,2003,40,N.Y. City,93,197,28,32,0,15,6,10,11,9
28,2003,40,N.J.,33,39,19,26,42,0,62,145,10,16
29,2003,40,Pa.,31,34,62,78,194,96,296,276,10,22
30,2003,40,E.N. CENTRAL,73,140,178,211,461,713,137,148,15,27
31,2003,40,Ohio,16,16,50,64,203,341,48,31,10,10
32,2003,40,Ind.,2,12,39,26,54,94,23,30,1,3
33,2003,40,Ill.,23,59,38,44,0,112,20,31,0,12
34,2003,40,Mich.,23,42,34,36,80,42,39,42,4,2
35,2003,40,Wis.,9,11,17,41,124,124,7,14,0,0
36,2003,40,W.N. CENTRAL,42,53,115,119,323,544,479,389,59,99
37,2003,40,Minn.,21,16,23,29,132,259,28,35,1,0
38,2003,40,Iowa,5,4,19,19,81,108,98,62,2,3
39,2003,40,Mo.,5,14,54,39,67,114,42,45,46,91
40,2003,40,N. Dak.,1,1,1,0,4,5,45,32,0,0
41,2003,40,S. Dak.,2,2,1,2,3,6,67,76,4,1
42,2003,40,Nebr.,0,5,7,23,5,8,58,0,3,4
43,2003,40,Kans.,8,11,10,7,31,44,141,139,3,0
44,2003,40,S. ATLANTIC,242,266,223,235,488,350,"2,003","2,115",357,370
45,2003,40,Del.,3,4,7,7,1,2,43,24,1,1
46,2003,40,Md.,59,94,24,7,63,55,246,320,90,35
47,2003,40,D.C.,13,18,0,0,2,2,0,0,1,0
48,2003,40,Va.,28,22,20,34,83,117,412,469,23,27
49,2003,40,W. Va.,4,3,4,4,14,30,70,149,5,2
50,2003,40,N.C.,19,19,30,29,108,38,626,565,172,231
51,2003,40,S.C.,3,7,20,25,90,38,193,109,14,45
52,2003,40,Ga.,47,45,28,25,30,24,286,333,42,19
53,2003,40,Fla.,66,54,90,104,97,44,127,146,9,10
54,2003,40,E.S. CENTRAL,15,18,64,79,119,206,143,195,80,107
55,2003,40,Ky.,7,6,15,12,41,84,31,22,1,5
56,2003,40,Tenn.,5,3,18,32,57,83,86,108,53,65
57,2003,40,Ala.,3,4,15,19,15,30,26,61,12,12
58,2003,40,Miss.,0,5,16,16,6,9,0,4,14,25
59,2003,40,W.S. CENTRAL,31,64,135,177,431,"1,402",188,955,46,119
60,2003,40,Ark.,4,2,12,23,30,473,25,3,0,45
61,2003,40,La.,3,4,25,36,6,7,0,0,0,0
62,2003,40,Okla.,4,8,14,18,14,35,163,102,40,61
63,2003,40,Tex.,20,50,84,100,381,887,0,850,6,13
64,2003,40,MOUNTAIN,36,40,62,78,761,760,150,267,9,14
65,2003,40,Mont.,0,2,4,2,5,5,20,16,1,1
66,2003,40,Idaho,1,0,6,3,66,56,14,32,2,0
67,2003,40,Wyo.,1,0,2,0,123,10,6,18,2,5
68,2003,40,Colo.,16,22,19,23,262,290,37,57,2,2
69,2003,40,N. Mex.,1,2,7,4,51,170,5,10,0,1
70,2003,40,Ariz.,12,6,15,23,126,109,52,119,1,0
71,2003,40,Utah,4,5,1,4,103,76,13,10,1,0
72,2003,40,Nev.,1,3,8,19,25,44,3,5,0,5
73,2003,40,PACIFIC,143,174,261,278,"1,588","1,353",172,257,2,3
74,2003,40,Wash.,21,16,25,51,497,368,0,0,0,0
75,2003,40,Oreg.,10,9,45,40,373,167,6,14,0,2
76,2003,40,Calif.,105,141,178,177,705,786,159,217,2,1
77,2003,40,Alaska,1,2,3,4,2,4,7,26,0,0
78,2003,40,Hawaii,6,6,10,6,11,28,0,0,0,0
79,2003,40,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,40,P.R.,1,1,2,6,0,2,62,67,N,N
81,2003,40,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,40,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,40,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,41,UNITED STATES,849,"1,161","1,278","1,460","5,503","6,444","4,624","6,208",637,844
18,2003,41,NEW ENGLAND,34,66,60,80,597,590,453,749,0,6
19,2003,41,Maine,3,5,6,4,12,12,57,49,0,0
20,2003,41,N.H.,4,7,3,11,60,18,13,38,0,0
21,2003,41,Vt.,2,4,2,4,60,111,29,85,0,0
22,2003,41,Mass.,6,27,37,43,443,409,166,235,0,3
23,2003,41,R.I.,2,5,2,5,16,13,52,66,0,3
24,2003,41,Conn.,17,18,10,13,6,27,136,276,0,0
25,2003,41,MID. ATLANTIC,211,316,145,177,590,368,794,"1,023",33,48
26,2003,41,Upstate N.Y.,48,36,36,40,348,251,343,579,2,0
27,2003,41,N.Y. City,99,204,28,32,0,17,6,10,11,9
28,2003,41,N.J.,33,39,19,26,42,0,62,152,10,16
29,2003,41,Pa.,31,37,62,79,200,100,383,282,10,23
30,2003,41,E.N. CENTRAL,75,142,181,217,474,748,141,151,14,28
31,2003,41,Ohio,17,16,50,67,209,350,49,33,8,10
32,2003,41,Ind.,2,12,39,29,55,103,24,30,1,3
33,2003,41,Ill.,24,60,41,44,0,123,22,31,0,12
34,2003,41,Mich.,23,43,34,36,86,46,39,43,5,3
35,2003,41,Wis.,9,11,17,41,124,126,7,14,0,0
36,2003,41,W.N. CENTRAL,42,55,124,121,329,556,479,393,59,100
37,2003,41,Minn.,21,16,25,29,132,264,30,35,1,0
38,2003,41,Iowa,5,4,23,19,83,109,93,63,2,3
39,2003,41,Mo.,5,14,56,41,68,120,44,45,46,92
40,2003,41,N. Dak.,1,1,1,0,4,5,46,32,0,0
41,2003,41,S. Dak.,2,2,1,2,3,6,67,77,4,1
42,2003,41,Nebr.,0,5,7,23,5,8,58,0,3,4
43,2003,41,Kans.,8,13,11,7,34,44,141,141,3,0
44,2003,41,S. ATLANTIC,252,278,228,240,496,355,"2,092","2,176",390,385
45,2003,41,Del.,3,4,8,7,1,2,43,24,1,1
46,2003,41,Md.,60,96,24,7,66,56,246,328,95,35
47,2003,41,D.C.,13,18,0,0,2,2,0,0,1,0
48,2003,41,Va.,32,29,22,37,86,117,427,486,26,29
49,2003,41,W. Va.,4,3,5,4,16,30,72,149,5,2
50,2003,41,N.C.,20,19,30,29,108,38,647,586,195,232
51,2003,41,S.C.,3,7,20,26,90,40,193,113,14,56
52,2003,41,Ga.,48,47,29,25,30,24,334,340,44,19
53,2003,41,Fla.,69,55,90,105,97,46,130,150,9,11
54,2003,41,E.S. CENTRAL,15,18,66,80,119,216,146,201,83,109
55,2003,41,Ky.,7,6,16,13,41,85,31,24,1,5
56,2003,41,Tenn.,5,3,19,32,57,91,88,108,56,66
57,2003,41,Ala.,3,4,15,19,15,31,26,65,12,12
58,2003,41,Miss.,0,5,16,16,6,9,1,4,14,26
59,2003,41,W.S. CENTRAL,35,65,147,182,463,"1,451",191,977,46,151
60,2003,41,Ark.,4,2,12,23,30,480,25,3,0,77
61,2003,41,La.,4,4,32,37,6,7,0,0,0,0
62,2003,41,Okla.,4,8,14,19,14,35,166,102,40,61
63,2003,41,Tex.,23,51,89,103,413,929,0,872,6,13
64,2003,41,MOUNTAIN,39,41,62,79,774,775,153,276,10,14
65,2003,41,Mont.,0,2,4,2,5,5,20,16,1,1
66,2003,41,Idaho,1,0,6,3,67,62,15,35,2,0
67,2003,41,Wyo.,1,0,2,0,123,10,6,18,2,5
68,2003,41,Colo.,19,22,19,23,266,299,38,58,2,2
69,2003,41,N. Mex.,1,2,7,4,51,170,5,10,0,1
70,2003,41,Ariz.,12,7,15,23,126,109,52,121,1,0
71,2003,41,Utah,4,5,1,4,111,76,14,10,2,0
72,2003,41,Nev.,1,3,8,20,25,44,3,8,0,5
73,2003,41,PACIFIC,146,180,265,284,"1,661","1,385",175,262,2,3
74,2003,41,Wash.,21,17,24,53,535,369,0,0,0,0
75,2003,41,Oreg.,10,9,48,42,386,167,6,14,0,2
76,2003,41,Calif.,108,145,180,178,726,817,162,222,2,1
77,2003,41,Alaska,1,2,3,4,3,4,7,26,0,0
78,2003,41,Hawaii,6,7,10,7,11,28,0,0,0,0
79,2003,41,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,41,P.R.,1,1,2,6,0,2,62,71,N,N
81,2003,41,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,41,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,41,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,42,UNITED STATES,883,"1,182","1,319","1,482","5,687","6,668","4,781","6,351",673,889
18,2003,42,NEW ENGLAND,37,67,60,80,659,616,474,769,0,6
19,2003,42,Maine,3,5,6,4,12,12,57,53,0,0
20,2003,42,N.H.,4,7,3,11,60,18,13,39,0,0
21,2003,42,Vt.,2,4,2,4,60,117,30,86,0,0
22,2003,42,Mass.,9,28,37,43,504,429,176,241,0,3
23,2003,42,R.I.,2,5,2,5,16,13,53,68,0,3
24,2003,42,Conn.,17,18,10,13,7,27,145,282,0,0
25,2003,42,MID. ATLANTIC,216,320,147,179,607,393,818,"1,051",33,50
26,2003,42,Upstate N.Y.,48,36,36,41,363,266,349,597,2,0
27,2003,42,N.Y. City,102,205,28,32,0,17,6,10,11,9
28,2003,42,N.J.,33,39,19,27,42,0,62,157,10,16
29,2003,42,Pa.,33,40,64,79,202,110,401,287,10,25
30,2003,42,E.N. CENTRAL,76,146,184,222,478,770,146,156,14,28
31,2003,42,Ohio,17,19,51,68,209,365,50,36,8,10
32,2003,42,Ind.,2,12,39,29,56,103,26,31,1,3
33,2003,42,Ill.,24,60,41,46,0,127,23,31,0,12
34,2003,42,Mich.,23,43,36,37,89,47,40,44,5,3
35,2003,42,Wis.,10,12,17,42,124,128,7,14,0,0
36,2003,42,W.N. CENTRAL,42,55,126,123,336,616,499,401,61,103
37,2003,42,Minn.,21,16,25,30,132,319,30,35,1,0
38,2003,42,Iowa,5,4,23,19,85,109,95,65,2,3
39,2003,42,Mo.,5,14,58,42,73,120,50,48,48,95
40,2003,42,N. Dak.,1,1,1,0,4,5,46,32,0,0
41,2003,42,S. Dak.,2,2,1,2,3,6,67,79,4,1
42,2003,42,Nebr.,0,5,7,23,5,8,58,0,3,4
43,2003,42,Kans.,8,13,11,7,34,49,153,142,3,0
44,2003,42,S. ATLANTIC,253,281,232,244,514,368,"2,158","2,223",419,401
45,2003,42,Del.,3,4,8,7,1,3,43,24,1,1
46,2003,42,Md.,60,97,24,8,67,58,246,335,95,35
47,2003,42,D.C.,13,18,0,0,2,2,0,0,1,0
48,2003,42,Va.,32,29,23,37,86,124,434,490,26,32
49,2003,42,W. Va.,4,3,5,4,16,31,74,156,5,2
50,2003,42,N.C.,20,20,30,30,109,38,660,597,207,238
51,2003,42,S.C.,3,7,20,26,102,41,206,121,31,63
52,2003,42,Ga.,48,47,30,27,30,25,334,346,44,19
53,2003,42,Fla.,70,56,92,105,101,46,161,154,9,11
54,2003,42,E.S. CENTRAL,18,19,70,82,120,222,155,202,86,114
55,2003,42,Ky.,7,7,16,13,41,87,33,24,1,5
56,2003,42,Tenn.,5,3,20,33,58,94,95,108,56,71
57,2003,42,Ala.,3,4,15,19,15,32,26,66,12,12
58,2003,42,Miss.,3,5,19,17,6,9,1,4,17,26
59,2003,42,W.S. CENTRAL,51,65,166,183,477,"1,459",194,999,48,170
60,2003,42,Ark.,4,2,12,23,30,483,25,3,0,96
61,2003,42,La.,4,4,32,38,6,7,0,0,0,0
62,2003,42,Okla.,4,8,14,19,14,35,169,104,42,61
63,2003,42,Tex.,39,51,108,103,427,934,0,892,6,13
64,2003,42,MOUNTAIN,41,42,63,79,791,803,155,284,10,14
65,2003,42,Mont.,0,2,4,2,5,5,20,16,1,1
66,2003,42,Idaho,1,0,6,3,68,62,15,36,2,0
67,2003,42,Wyo.,1,0,2,0,123,10,6,18,2,5
68,2003,42,Colo.,21,22,20,23,270,313,38,59,2,2
69,2003,42,N. Mex.,1,3,7,4,54,171,5,10,0,1
70,2003,42,Ariz.,12,7,15,23,126,109,54,125,1,0
71,2003,42,Utah,4,5,1,4,112,89,14,12,2,0
72,2003,42,Nev.,1,3,8,20,33,44,3,8,0,5
73,2003,42,PACIFIC,149,187,271,290,"1,705","1,421",182,266,2,3
74,2003,42,Wash.,21,22,26,54,566,380,0,0,0,0
75,2003,42,Oreg.,10,9,49,42,389,168,6,14,0,2
76,2003,42,Calif.,111,147,183,183,735,841,169,226,2,1
77,2003,42,Alaska,1,2,3,4,4,4,7,26,0,0
78,2003,42,Hawaii,6,7,10,7,11,28,0,0,0,0
79,2003,42,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,42,P.R.,1,1,2,7,0,2,62,74,N,N
81,2003,42,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,42,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,42,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,43,UNITED STATES,915,"1,206","1,338","1,498","5,877","6,807","4,845","6,513",686,921
18,2003,43,NEW ENGLAND,39,68,62,81,715,637,489,789,0,6
19,2003,43,Maine,3,5,6,4,12,12,59,53,0,0
20,2003,43,N.H.,4,7,3,11,60,18,13,41,0,0
21,2003,43,Vt.,2,4,3,4,60,120,30,86,0,0
22,2003,43,Mass.,10,29,38,43,554,447,180,253,0,3
23,2003,43,R.I.,2,5,2,5,16,13,54,68,0,3
24,2003,43,Conn.,18,18,10,14,13,27,153,288,0,0
25,2003,43,MID. ATLANTIC,221,328,152,180,643,418,827,"1,105",33,51
26,2003,43,Upstate N.Y.,49,38,39,42,381,284,358,610,2,0
27,2003,43,N.Y. City,106,210,29,32,0,17,6,13,11,9
28,2003,43,N.J.,33,39,19,27,42,0,62,157,10,16
29,2003,43,Pa.,33,41,65,79,220,117,401,325,10,26
30,2003,43,E.N. CENTRAL,77,150,187,226,498,793,147,156,15,29
31,2003,43,Ohio,17,21,51,70,229,370,50,36,9,10
32,2003,43,Ind.,2,12,40,29,56,104,26,31,1,4
33,2003,43,Ill.,25,60,41,47,0,142,23,31,0,12
34,2003,43,Mich.,23,44,38,38,89,47,41,44,5,3
35,2003,43,Wis.,10,13,17,42,124,130,7,14,0,0
36,2003,43,W.N. CENTRAL,43,55,131,126,347,623,502,411,65,103
37,2003,43,Minn.,21,16,25,31,141,319,31,37,1,0
38,2003,43,Iowa,5,4,23,19,86,109,95,67,2,3
39,2003,43,Mo.,5,14,63,43,73,124,50,49,49,95
40,2003,43,N. Dak.,1,1,1,0,5,5,48,34,0,0
41,2003,43,S. Dak.,2,2,1,2,3,6,67,81,5,1
42,2003,43,Nebr.,0,5,7,23,5,8,58,0,3,4
43,2003,43,Kans.,9,13,11,8,34,52,153,143,5,0
44,2003,43,S. ATLANTIC,263,288,232,247,520,369,"2,186","2,275",423,427
45,2003,43,Del.,3,5,8,7,1,3,43,24,1,1
46,2003,43,Md.,62,99,24,8,68,59,246,345,95,36
47,2003,43,D.C.,13,18,0,0,2,2,0,0,1,1
48,2003,43,Va.,34,29,23,37,86,124,443,504,27,32
49,2003,43,W. Va.,4,3,5,4,16,31,77,157,5,2
50,2003,43,N.C.,20,20,30,30,109,38,676,610,207,260
51,2003,43,S.C.,3,7,20,27,107,41,206,123,32,65
52,2003,43,Ga.,52,47,30,28,30,25,334,355,45,19
53,2003,43,Fla.,72,60,92,106,101,46,161,157,10,11
54,2003,43,E.S. CENTRAL,18,19,71,82,122,223,156,202,89,118
55,2003,43,Ky.,7,7,16,13,41,87,33,24,1,5
56,2003,43,Tenn.,5,3,21,33,60,95,96,108,58,72
57,2003,43,Ala.,3,4,15,19,15,32,26,66,12,14
58,2003,43,Miss.,3,5,19,17,6,9,1,4,18,27
59,2003,43,W.S. CENTRAL,53,66,167,185,502,"1,480",198,"1,014",49,170
60,2003,43,Ark.,4,2,12,23,37,483,25,3,0,96
61,2003,43,La.,4,4,32,38,6,7,0,0,0,0
62,2003,43,Okla.,4,8,14,19,14,35,173,104,42,61
63,2003,43,Tex.,41,52,109,105,445,955,0,907,7,13
64,2003,43,MOUNTAIN,42,42,64,79,801,824,155,291,10,14
65,2003,43,Mont.,0,2,4,2,5,5,20,18,1,1
66,2003,43,Idaho,1,0,6,3,68,62,15,37,2,0
67,2003,43,Wyo.,1,0,2,0,123,11,6,18,2,5
68,2003,43,Colo.,21,22,20,23,275,330,38,59,2,2
69,2003,43,N. Mex.,2,3,7,4,57,172,5,10,0,1
70,2003,43,Ariz.,12,7,15,23,126,109,54,129,1,0
71,2003,43,Utah,4,5,2,4,114,89,14,12,2,0
72,2003,43,Nev.,1,3,8,20,33,46,3,8,0,5
73,2003,43,PACIFIC,159,190,272,292,"1,729","1,440",185,270,2,3
74,2003,43,Wash.,23,22,27,54,588,381,0,0,0,0
75,2003,43,Oreg.,10,9,49,42,392,168,6,14,0,2
76,2003,43,Calif.,118,150,183,185,735,859,172,230,2,1
77,2003,43,Alaska,1,2,3,4,5,4,7,26,0,0
78,2003,43,Hawaii,7,7,10,7,9,28,0,0,0,0
79,2003,43,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,43,P.R.,1,1,2,7,0,2,62,75,N,N
81,2003,43,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,43,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,43,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,44,UNITED STATES,951,"1,236","1,344","1,517","6,020","7,012","4,936","6,749",735,936
18,2003,44,NEW ENGLAND,39,68,65,82,719,668,498,805,0,6
