,year,mmwr_week,Reporting Area,Meningococcal Disease cummulative for 2002,Meningococcal Disease cummulative for 2001,Mumps cummulative for 2002,Mumps cummulative for 2001,Pertussis cummulative for 2002,Pertussis cummulative for 2001,"Rabies, Animal cummulative for 2002","Rabies, Animal cummulative for 2001"
78,2002,36,P.R.,4,5,0,0,2,0,49,69
79,2002,36,V.I.,0,0,0,0,0,0,0,0
80,2002,36,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,36,C.N.M.I.,0,U,0,U,1,U,0,U
15,2002,37,UNITED STATES,"1,259","1,763",190,174,"5,195","3,701","4,262","5,179"
16,2002,37,NEW ENGLAND,76,82,7,1,425,319,654,536
17,2002,37,Maine,7,2,0,0,8,0,43,47
18,2002,37,N.H.,10,11,4,0,9,14,33,18
19,2002,37,Vt.,4,5,0,0,85,26,80,49
20,2002,37,Mass.,37,46,2,1,291,257,205,199
21,2002,37,R.I.,5,3,0,0,10,5,55,49
22,2002,37,Conn.,13,15,1,0,22,17,238,174
23,2002,37,MID. ATLANTIC,123,188,18,21,267,251,804,944
24,2002,37,Upstate N.Y.,37,50,2,3,196,113,509,582
25,2002,37,N.Y. City,20,32,1,11,10,40,10,26
26,2002,37,N.J.,23,31,0,2,3,13,121,149
27,2002,37,Pa.,43,75,15,5,58,85,164,187
28,2002,37,E.N. CENTRAL,160,269,18,22,621,568,112,120
29,2002,37,Ohio,61,74,3,1,310,233,29,39
30,2002,37,Ind.,25,31,2,1,76,56,27,2
31,2002,37,Ill.,31,65,6,16,100,64,22,24
32,2002,37,Mich.,31,58,6,2,41,52,34,38
33,2002,37,Wis.,12,41,1,2,94,163,0,17
34,2002,37,W.N. CENTRAL,116,112,12,7,491,188,296,284
35,2002,37,Minn.,29,16,3,3,219,70,30,32
36,2002,37,Iowa,16,21,1,0,125,18,60,67
37,2002,37,Mo.,39,40,3,0,95,76,41,35
38,2002,37,N. Dak.,0,5,1,0,0,0,12,33
39,2002,37,S. Dak.,2,5,0,0,5,3,47,40
40,2002,37,Nebr.,24,12,0,1,4,4,0,4
41,2002,37,Kans.,6,13,4,3,43,17,106,73
42,2002,37,S. ATLANTIC,220,276,23,28,308,182,"1,789","1,763"
43,2002,37,Del.,6,3,0,0,2,0,24,30
44,2002,37,Md.,7,35,5,4,49,30,168,357
45,2002,37,D.C.,0,0,0,0,1,1,0,0
46,2002,37,Va.,32,31,3,6,107,31,380,312
47,2002,37,W. Va.,4,11,0,0,29,2,135,109
48,2002,37,N.C.,25,58,1,3,29,51,522,421
49,2002,37,S.C.,20,29,2,2,32,31,97,87
50,2002,37,Ga.,29,39,4,8,17,18,284,309
51,2002,37,Fla.,97,70,8,5,42,18,179,138
52,2002,37,E.S. CENTRAL,69,112,12,6,170,101,96,178
53,2002,37,Ky.,11,20,4,1,73,31,19,19
54,2002,37,Tenn.,28,46,2,0,62,39,68,106
55,2002,37,Ala.,18,30,3,0,28,27,9,51
56,2002,37,Miss.,12,16,3,5,7,4,0,2
57,2002,37,W.S. CENTRAL,159,264,16,9,"1,329",348,91,857
58,2002,37,Ark.,22,18,0,0,435,16,3,0
59,2002,37,La.,24,65,1,2,6,5,0,7
60,2002,37,Okla.,17,25,0,0,65,12,88,52
61,2002,37,Tex.,96,156,15,7,823,315,0,798
62,2002,37,MOUNTAIN,72,80,15,12,665,"1,100",211,213
63,2002,37,Mont.,2,4,0,1,4,30,14,31
64,2002,37,Idaho,3,7,2,1,53,168,27,18
65,2002,37,Wyo.,0,5,0,1,10,1,15,27
66,2002,37,Colo.,21,30,2,3,263,236,35,0
67,2002,37,N. Mex.,4,10,1,2,138,102,7,14
68,2002,37,Ariz.,23,12,1,1,106,489,101,114
69,2002,37,Utah,4,7,5,1,49,61,9,8
70,2002,37,Nev.,15,5,4,2,42,13,3,1
71,2002,37,PACIFIC,264,380,69,68,919,644,209,284
72,2002,37,Wash.,51,52,0,1,329,108,0,0
73,2002,37,Oreg.,36,49,N,N,164,41,5,3
74,2002,37,Calif.,168,266,56,30,408,463,180,243
75,2002,37,Alaska,3,2,0,1,4,3,24,38
76,2002,37,Hawaii,6,11,13,36,14,29,0,0
77,2002,37,Guam,0,0,0,0,0,0,0,0
78,2002,37,P.R.,5,5,0,0,2,0,49,70
79,2002,37,V.I.,0,0,0,0,0,0,0,0
80,2002,37,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,37,C.N.M.I.,0,U,0,U,1,U,0,U
15,2002,38,UNITED STATES,"1,285","1,786",196,176,"5,341","3,801","4,411","5,329"
16,2002,38,NEW ENGLAND,78,82,7,1,434,329,680,557
17,2002,38,Maine,7,2,0,0,8,5,45,52
18,2002,38,N.H.,11,11,4,0,10,15,35,18
19,2002,38,Vt.,4,5,0,0,89,26,81,51
20,2002,38,Mass.,38,46,2,1,292,261,212,205
21,2002,38,R.I.,5,3,0,0,11,5,58,51
22,2002,38,Conn.,13,15,1,0,24,17,249,180
23,2002,38,MID. ATLANTIC,125,190,19,21,275,252,833,973
24,2002,38,Upstate N.Y.,37,50,3,3,204,113,525,603
25,2002,38,N.Y. City,21,32,1,11,10,41,10,26
26,2002,38,N.J.,24,32,0,2,3,13,133,154
27,2002,38,Pa.,43,76,15,5,58,85,165,190
28,2002,38,E.N. CENTRAL,169,271,19,22,641,589,120,123
29,2002,38,Ohio,63,75,3,1,315,243,29,42
30,2002,38,Ind.,25,31,2,1,91,61,30,2
31,2002,38,Ill.,36,65,6,16,100,66,24,24
32,2002,38,Mich.,33,59,7,2,41,55,37,38
33,2002,38,Wis.,12,41,1,2,94,164,0,17
34,2002,38,W.N. CENTRAL,117,115,15,7,516,192,301,290
35,2002,38,Minn.,29,16,3,3,236,70,30,32
36,2002,38,Iowa,16,23,1,0,127,18,62,68
37,2002,38,Mo.,39,41,5,0,97,78,42,35
38,2002,38,N. Dak.,0,5,1,0,0,0,12,33
39,2002,38,S. Dak.,2,5,0,0,5,3,47,40
40,2002,38,Nebr.,25,12,0,1,6,4,0,4
41,2002,38,Kans.,6,13,5,3,45,19,108,78
42,2002,38,S. ATLANTIC,227,281,23,28,326,189,"1,841","1,815"
43,2002,38,Del.,6,3,0,0,2,0,24,30
44,2002,38,Md.,7,36,5,4,49,33,168,370
45,2002,38,D.C.,0,0,0,0,1,1,0,0
46,2002,38,Va.,33,33,3,6,117,34,397,324
47,2002,38,W. Va.,4,11,0,0,30,2,144,111
48,2002,38,N.C.,29,59,1,3,29,51,545,438
49,2002,38,S.C.,21,29,2,2,34,31,97,88
50,2002,38,Ga.,29,40,4,8,18,19,284,314
51,2002,38,Fla.,98,70,8,5,46,18,182,140
52,2002,38,E.S. CENTRAL,72,115,12,7,178,107,109,184
53,2002,38,Ky.,11,20,4,1,76,33,20,21
54,2002,38,Tenn.,31,49,2,1,67,41,80,106
55,2002,38,Ala.,18,30,3,0,28,29,9,54
56,2002,38,Miss.,12,16,3,5,7,4,0,3
57,2002,38,W.S. CENTRAL,159,267,16,9,"1,349",365,92,873
58,2002,38,Ark.,22,19,0,0,435,16,3,0
59,2002,38,La.,24,65,1,2,6,6,0,7
60,2002,38,Okla.,17,25,0,0,66,17,89,53
61,2002,38,Tex.,96,158,15,7,842,326,0,813
62,2002,38,MOUNTAIN,72,82,15,13,691,"1,118",219,221
63,2002,38,Mont.,2,4,0,1,5,30,16,31
64,2002,38,Idaho,3,7,2,1,55,168,30,21
65,2002,38,Wyo.,0,5,0,1,10,1,16,27
66,2002,38,Colo.,21,30,2,3,278,245,35,0
67,2002,38,N. Mex.,4,10,1,2,145,110,7,14
68,2002,38,Ariz.,23,13,1,1,106,489,103,116
69,2002,38,Utah,4,7,5,1,50,61,9,11
70,2002,38,Nev.,15,6,4,3,42,14,3,1
71,2002,38,PACIFIC,266,383,70,68,931,660,216,293
72,2002,38,Wash.,51,52,0,1,340,108,0,0
73,2002,38,Oreg.,37,49,N,N,165,44,5,3
74,2002,38,Calif.,169,269,57,30,408,472,187,252
75,2002,38,Alaska,3,2,0,1,4,6,24,38
76,2002,38,Hawaii,6,11,13,36,14,30,0,0
77,2002,38,Guam,0,0,0,0,0,0,0,0
78,2002,38,P.R.,5,5,0,0,2,0,49,72
79,2002,38,V.I.,0,0,0,0,0,0,0,0
80,2002,38,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,38,C.N.M.I.,0,U,0,U,1,U,0,U
15,2002,39,UNITED STATES,"1,302","1,806",202,180,"5,498","3,947","4,539","5,487"
16,2002,39,NEW ENGLAND,79,83,6,1,467,341,708,572
17,2002,39,Maine,7,3,0,0,12,5,45,52
18,2002,39,N.H.,11,11,4,0,10,15,40,19
19,2002,39,Vt.,4,5,0,0,91,27,81,54
20,2002,39,Mass.,39,46,1,1,317,272,222,208
21,2002,39,R.I.,5,3,0,0,13,5,59,51
22,2002,39,Conn.,13,15,1,0,24,17,261,188
23,2002,39,MID. ATLANTIC,126,190,20,21,294,257,834,"1,007"
24,2002,39,Upstate N.Y.,37,50,3,3,214,114,525,620
25,2002,39,N.Y. City,21,32,1,11,10,45,10,26
26,2002,39,N.J.,24,32,0,2,3,13,133,156
27,2002,39,Pa.,44,76,16,5,67,85,166,205
28,2002,39,E.N. CENTRAL,171,275,25,22,666,639,130,127
29,2002,39,Ohio,64,75,8,1,338,246,31,42
30,2002,39,Ind.,25,31,2,1,91,63,30,2
31,2002,39,Ill.,36,67,7,16,101,68,28,24
32,2002,39,Mich.,34,60,7,2,41,98,41,42
33,2002,39,Wis.,12,42,1,2,95,164,0,17
34,2002,39,W.N. CENTRAL,118,118,15,7,524,194,307,302
35,2002,39,Minn.,29,16,3,3,239,70,36,39
36,2002,39,Iowa,17,23,1,0,127,18,62,69
37,2002,39,Mo.,39,43,5,0,102,80,41,37
38,2002,39,N. Dak.,0,5,1,0,0,0,12,33
39,2002,39,S. Dak.,2,5,0,0,5,3,47,42
40,2002,39,Nebr.,25,12,0,1,6,4,0,4
41,2002,39,Kans.,6,14,5,3,45,19,109,78
42,2002,39,S. ATLANTIC,231,284,23,30,337,196,"1,869","1,890"
43,2002,39,Del.,7,3,0,0,2,0,24,30
44,2002,39,Md.,7,37,5,4,51,33,199,385
45,2002,39,D.C.,0,0,0,0,1,1,0,0
46,2002,39,Va.,33,33,3,6,117,35,397,349
47,2002,39,W. Va.,4,12,0,0,30,2,144,115
48,2002,39,N.C.,29,59,1,4,36,56,557,450
49,2002,39,S.C.,22,29,2,3,36,31,100,89
50,2002,39,Ga.,29,41,4,8,18,20,284,325
51,2002,39,Fla.,100,70,8,5,46,18,164,147
52,2002,39,E.S. CENTRAL,75,116,12,7,189,124,123,185
53,2002,39,Ky.,11,20,4,1,76,36,21,21
54,2002,39,Tenn.,32,50,2,1,76,53,86,106
55,2002,39,Ala.,20,30,3,0,30,31,16,55
56,2002,39,Miss.,12,16,3,5,7,4,0,3
57,2002,39,W.S. CENTRAL,159,271,16,9,"1,355",372,98,880
58,2002,39,Ark.,22,19,0,0,436,16,3,0
59,2002,39,La.,24,66,1,2,7,6,0,7
60,2002,39,Okla.,17,25,0,0,66,18,95,54
61,2002,39,Tex.,96,161,15,7,846,332,0,819
62,2002,39,MOUNTAIN,72,83,15,14,696,"1,138",245,225
63,2002,39,Mont.,2,4,0,1,5,30,16,31
64,2002,39,Idaho,3,7,2,1,56,168,32,24
65,2002,39,Wyo.,0,5,0,1,10,1,17,27
66,2002,39,Colo.,21,31,2,3,281,251,56,0
67,2002,39,N. Mex.,4,10,1,2,145,117,7,14
68,2002,39,Ariz.,23,13,1,1,106,489,103,116
69,2002,39,Utah,4,7,5,1,50,68,10,12
70,2002,39,Nev.,15,6,4,4,43,14,4,1
71,2002,39,PACIFIC,271,386,70,69,970,686,225,299
72,2002,39,Wash.,51,55,0,1,353,125,0,0
73,2002,39,Oreg.,37,49,N,N,165,45,5,3
74,2002,39,Calif.,174,269,57,31,432,480,196,258
75,2002,39,Alaska,3,2,0,1,4,6,24,38
76,2002,39,Hawaii,6,11,13,36,16,30,0,0
77,2002,39,Guam,0,0,0,0,0,0,0,0
78,2002,39,P.R.,5,5,0,1,2,0,49,74
79,2002,39,V.I.,0,0,0,0,0,0,0,0
80,2002,39,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,39,C.N.M.I.,0,U,0,U,1,U,0,U
15,2002,40,UNITED STATES,"1,323","1,832",204,184,"5,616","4,084","4,689","5,662"
16,2002,40,NEW ENGLAND,79,83,6,1,475,372,728,588
17,2002,40,Maine,7,3,0,0,12,21,48,55
18,2002,40,N.H.,11,11,4,0,14,15,40,19
19,2002,40,Vt.,4,5,0,0,93,27,85,54
20,2002,40,Mass.,39,46,1,1,318,287,229,215
21,2002,40,R.I.,5,3,0,0,13,5,61,52
22,2002,40,Conn.,13,15,1,0,25,17,265,193
23,2002,40,MID. ATLANTIC,125,199,20,22,312,264,886,"1,055"
24,2002,40,Upstate N.Y.,37,51,3,3,232,115,565,636
25,2002,40,N.Y. City,21,33,1,11,10,46,10,26
26,2002,40,N.J.,24,34,0,3,3,18,138,160
27,2002,40,Pa.,43,81,16,5,67,85,173,233
28,2002,40,E.N. CENTRAL,173,283,25,23,676,656,130,128
29,2002,40,Ohio,65,75,8,1,340,253,31,42
30,2002,40,Ind.,26,33,2,1,94,67,30,2
31,2002,40,Ill.,36,70,7,16,102,71,28,24
32,2002,40,Mich.,34,62,7,3,41,100,41,42
33,2002,40,Wis.,12,43,1,2,99,165,0,18
34,2002,40,W.N. CENTRAL,120,119,15,7,553,206,308,309
35,2002,40,Minn.,29,16,3,3,258,70,36,40
36,2002,40,Iowa,18,23,1,0,127,20,62,72
37,2002,40,Mo.,39,43,5,0,111,84,42,37
38,2002,40,N. Dak.,0,5,1,0,0,4,12,33
39,2002,40,S. Dak.,2,5,0,0,6,4,47,43
40,2002,40,Nebr.,25,13,0,1,6,4,0,4
41,2002,40,Kans.,7,14,5,3,45,20,109,80
42,2002,40,S. ATLANTIC,239,284,23,30,343,198,"1,916","1,943"
43,2002,40,Del.,7,3,0,0,2,0,24,30
44,2002,40,Md.,7,37,5,4,53,33,199,400
45,2002,40,D.C.,0,0,0,0,1,1,0,0
46,2002,40,Va.,33,33,3,6,117,35,397,360
47,2002,40,W. Va.,4,12,0,0,30,2,144,118
48,2002,40,N.C.,29,59,1,4,38,58,571,465
49,2002,40,S.C.,25,29,2,3,38,31,109,90
50,2002,40,Ga.,29,41,4,8,18,20,303,332
51,2002,40,Fla.,105,70,8,5,46,18,169,148
52,2002,40,E.S. CENTRAL,75,118,12,7,200,128,130,191
53,2002,40,Ky.,11,20,4,1,79,36,22,25
54,2002,40,Tenn.,32,52,2,1,84,54,90,106
55,2002,40,Ala.,20,30,3,0,30,34,18,56
56,2002,40,Miss.,12,16,3,5,7,4,0,4
57,2002,40,W.S. CENTRAL,164,273,16,9,"1,358",398,103,904
58,2002,40,Ark.,23,19,0,0,439,22,3,0
59,2002,40,La.,28,66,1,2,7,6,0,7
60,2002,40,Okla.,17,26,0,0,66,23,100,55
61,2002,40,Tex.,96,162,15,7,846,347,0,842
62,2002,40,MOUNTAIN,73,83,15,14,723,"1,159",248,233
63,2002,40,Mont.,2,4,0,1,5,30,16,31
64,2002,40,Idaho,3,7,2,1,56,169,32,28
65,2002,40,Wyo.,0,5,0,1,10,1,18,28
66,2002,40,Colo.,21,31,2,3,289,253,57,0
67,2002,40,N. Mex.,4,10,1,2,146,126,7,14
68,2002,40,Ariz.,23,13,1,1,106,492,103,117
69,2002,40,Utah,4,7,5,1,68,73,10,14
70,2002,40,Nev.,16,6,4,4,43,15,5,1
71,2002,40,PACIFIC,275,390,72,71,976,703,240,311
72,2002,40,Wash.,51,56,0,1,357,127,0,0
73,2002,40,Oreg.,38,50,N,N,166,46,13,3
74,2002,40,Calif.,176,271,59,32,432,494,203,270
75,2002,40,Alaska,4,2,0,1,4,6,24,38
76,2002,40,Hawaii,6,11,13,37,17,30,0,0
77,2002,40,Guam,0,0,0,0,0,0,0,0
78,2002,40,P.R.,5,5,0,1,2,0,49,74
79,2002,40,V.I.,0,0,0,0,0,0,0,0
80,2002,40,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,40,C.N.M.I.,0,U,0,U,1,U,0,U
15,2002,41,UNITED STATES,"1,344","1,868",209,191,"5,853","4,199","4,810","5,775"
16,2002,41,NEW ENGLAND,79,86,7,1,497,385,750,596
17,2002,41,Maine,7,3,0,0,12,21,49,55
18,2002,41,N.H.,11,11,4,0,16,15,40,19
19,2002,41,Vt.,4,5,0,0,98,28,85,55
20,2002,41,Mass.,39,47,2,1,333,299,234,219
21,2002,41,R.I.,5,4,0,0,13,5,66,53
22,2002,41,Conn.,13,16,1,0,25,17,276,195
23,2002,41,MID. ATLANTIC,127,208,22,23,334,284,904,"1,074"
24,2002,41,Upstate N.Y.,37,53,5,3,250,118,565,650
25,2002,41,N.Y. City,21,35,1,11,10,46,10,28
26,2002,41,N.J.,25,34,0,3,3,18,152,162
27,2002,41,Pa.,44,86,16,6,71,102,177,234
28,2002,41,E.N. CENTRAL,178,289,25,23,707,664,135,130
29,2002,41,Ohio,68,75,8,1,349,253,33,42
30,2002,41,Ind.,28,33,2,1,103,67,30,2
31,2002,41,Ill.,36,73,7,16,113,72,30,24
32,2002,41,Mich.,34,63,7,3,43,103,42,44
33,2002,41,Wis.,12,45,1,2,99,169,0,18
34,2002,41,W.N. CENTRAL,122,124,15,7,563,212,329,314
35,2002,41,Minn.,29,18,3,3,263,70,36,40
36,2002,41,Iowa,18,25,1,0,127,23,62,73
37,2002,41,Mo.,41,43,5,0,116,87,45,37
38,2002,41,N. Dak.,0,6,1,0,0,4,12,33
39,2002,41,S. Dak.,2,5,0,0,6,4,65,44
40,2002,41,Nebr.,25,13,0,1,6,4,0,4
41,2002,41,Kans.,7,14,5,3,45,20,109,83
42,2002,41,S. ATLANTIC,243,288,23,33,348,198,"1,946","1,990"
43,2002,41,Del.,7,3,0,0,2,0,24,30
44,2002,41,Md.,7,38,5,5,55,33,199,409
45,2002,41,D.C.,0,0,0,0,2,1,0,0
46,2002,41,Va.,36,33,3,6,117,35,397,373
47,2002,41,W. Va.,4,12,0,0,30,2,149,118
48,2002,41,N.C.,29,60,1,4,38,58,592,473
49,2002,41,S.C.,26,29,2,5,40,31,113,94
50,2002,41,Ga.,29,43,4,8,18,20,303,341
51,2002,41,Fla.,105,70,8,5,46,18,169,152
52,2002,41,E.S. CENTRAL,77,119,11,7,209,132,139,192
53,2002,41,Ky.,12,20,3,1,79,38,24,25
54,2002,41,Tenn.,32,53,2,1,92,56,93,106
55,2002,41,Ala.,20,30,3,0,31,34,22,57
56,2002,41,Miss.,13,16,3,5,7,4,0,4
57,2002,41,W.S. CENTRAL,166,279,16,10,"1,415",433,104,928
58,2002,41,Ark.,23,19,0,0,439,34,3,0
59,2002,41,La.,28,67,1,2,7,7,0,7
60,2002,41,Okla.,19,26,0,0,66,23,101,56
61,2002,41,Tex.,96,167,15,8,903,369,0,865
62,2002,41,MOUNTAIN,73,83,16,14,739,"1,168",258,236
63,2002,41,Mont.,2,4,0,1,5,30,16,31
64,2002,41,Idaho,3,7,2,1,62,169,35,28
65,2002,41,Wyo.,0,5,0,1,10,1,18,28
66,2002,41,Colo.,21,31,2,3,297,256,58,0
67,2002,41,N. Mex.,4,10,1,2,148,127,7,15
68,2002,41,Ariz.,23,13,1,1,106,496,108,119
69,2002,41,Utah,4,7,6,1,68,74,10,14
70,2002,41,Nev.,16,6,4,4,43,15,6,1
71,2002,41,PACIFIC,279,392,74,73,"1,041",723,245,315
72,2002,41,Wash.,53,57,0,1,357,128,0,0
73,2002,41,Oreg.,38,50,N,N,166,46,13,3
74,2002,41,Calif.,177,272,60,34,497,510,208,274
75,2002,41,Alaska,4,2,0,1,4,9,24,38
76,2002,41,Hawaii,7,11,14,37,17,30,0,0
77,2002,41,Guam,0,0,0,0,0,0,0,0
78,2002,41,P.R.,5,5,0,1,2,0,49,75
79,2002,41,V.I.,0,0,0,0,0,0,0,0
80,2002,41,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,41,C.N.M.I.,0,U,0,U,1,U,0,U
15,2002,42,UNITED STATES,"1,367","1,900",218,198,"6,083","4,347","4,935","5,926"
16,2002,42,NEW ENGLAND,81,89,7,1,502,404,771,615
17,2002,42,Maine,7,4,0,0,12,21,53,58
18,2002,42,N.H.,11,11,4,0,17,15,41,19
19,2002,42,Vt.,4,5,0,0,101,32,86,56
20,2002,42,Mass.,41,48,2,1,334,314,241,225
21,2002,42,R.I.,5,4,0,0,13,5,68,56
22,2002,42,Conn.,13,17,1,0,25,17,282,201
23,2002,42,MID. ATLANTIC,129,214,24,24,364,287,944,"1,102"
24,2002,42,Upstate N.Y.,38,55,6,3,265,121,597,673
25,2002,42,N.Y. City,21,38,2,12,13,46,10,31
26,2002,42,N.J.,25,35,0,3,3,18,157,163
27,2002,42,Pa.,45,86,16,6,83,102,180,235
28,2002,42,E.N. CENTRAL,182,296,29,24,729,702,140,131
29,2002,42,Ohio,69,75,12,1,365,253,36,42
30,2002,42,Ind.,29,34,2,2,103,74,31,2
31,2002,42,Ill.,36,76,7,16,117,75,30,24
32,2002,42,Mich.,36,65,7,3,45,128,43,45
33,2002,42,Wis.,12,46,1,2,99,172,0,18
34,2002,42,W.N. CENTRAL,124,128,15,7,620,250,336,320
35,2002,42,Minn.,30,18,3,3,318,105,36,42
36,2002,42,Iowa,18,26,1,0,129,25,65,74
37,2002,42,Mo.,42,45,5,0,116,87,47,38
38,2002,42,N. Dak.,0,6,1,0,0,4,12,33
39,2002,42,S. Dak.,2,5,0,0,6,4,65,46
40,2002,42,Nebr.,25,14,0,1,6,5,0,4
41,2002,42,Kans.,7,14,5,3,45,20,111,83
42,2002,42,S. ATLANTIC,246,292,24,34,360,208,"1,981","2,054"
43,2002,42,Del.,7,3,0,0,3,0,24,30
44,2002,42,Md.,8,38,5,5,56,35,199,423
45,2002,42,D.C.,0,0,0,0,2,1,0,0
46,2002,42,Va.,36,35,3,6,124,35,418,389
47,2002,42,W. Va.,4,12,0,0,31,2,156,121
48,2002,42,N.C.,30,60,2,5,38,63,603,487
49,2002,42,S.C.,26,29,2,5,41,31,121,96
50,2002,42,Ga.,29,43,4,8,18,20,303,347
51,2002,42,Fla.,106,72,8,5,47,21,157,161
52,2002,42,E.S. CENTRAL,78,120,11,7,215,134,142,192
53,2002,42,Ky.,12,20,3,1,82,40,25,25
54,2002,42,Tenn.,33,54,2,1,95,56,94,106
55,2002,42,Ala.,20,30,3,0,31,34,23,57
56,2002,42,Miss.,13,16,3,5,7,4,0,4
57,2002,42,W.S. CENTRAL,167,281,16,11,"1,419",461,106,949
58,2002,42,Ark.,23,20,0,0,443,50,3,0
59,2002,42,La.,29,67,1,2,7,8,0,7
60,2002,42,Okla.,19,26,0,0,66,23,103,57
61,2002,42,Tex.,96,168,15,9,903,380,0,885
62,2002,42,MOUNTAIN,74,83,17,14,776,"1,172",264,236
63,2002,42,Mont.,2,4,0,1,5,30,16,31
64,2002,42,Idaho,3,7,2,1,62,169,36,28
65,2002,42,Wyo.,0,5,0,1,10,1,18,28
66,2002,42,Colo.,21,31,2,3,309,260,59,0
67,2002,42,N. Mex.,4,10,1,2,151,127,7,15
68,2002,42,Ariz.,23,13,1,1,106,496,108,119
69,2002,42,Utah,4,7,6,1,90,74,12,14
70,2002,42,Nev.,17,6,5,4,43,15,8,1
71,2002,42,PACIFIC,286,397,75,76,"1,098",729,251,327
72,2002,42,Wash.,54,57,0,1,368,130,0,0
73,2002,42,Oreg.,39,50,N,N,172,46,13,4
74,2002,42,Calif.,182,276,61,37,537,513,214,285
75,2002,42,Alaska,4,2,0,1,4,9,24,38
76,2002,42,Hawaii,7,12,14,37,17,31,0,0
77,2002,42,Guam,0,0,0,0,0,0,0,0
78,2002,42,P.R.,5,5,0,1,2,0,49,76
79,2002,42,V.I.,0,0,0,0,0,0,0,0
80,2002,42,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,42,C.N.M.I.,0,U,0,U,1,U,0,U
15,2002,43,UNITED STATES,"1,384","1,936",220,201,"6,189","4,459","5,071","6,034"
16,2002,43,NEW ENGLAND,83,92,7,1,492,417,792,627
17,2002,43,Maine,7,4,0,0,12,21,53,60
18,2002,43,N.H.,11,12,4,0,17,16,43,19
19,2002,43,Vt.,4,5,0,0,107,33,86,58
20,2002,43,Mass.,42,49,2,1,318,325,254,228
21,2002,43,R.I.,5,4,0,0,13,5,68,59
22,2002,43,Conn.,14,18,1,0,25,17,288,203
23,2002,43,MID. ATLANTIC,130,215,25,24,387,292,981,"1,117"
24,2002,43,Upstate N.Y.,39,56,7,3,281,125,610,686
25,2002,43,N.Y. City,21,38,2,12,13,47,10,31
26,2002,43,N.J.,25,35,0,3,3,18,157,165
27,2002,43,Pa.,45,86,16,6,90,102,204,235
28,2002,43,E.N. CENTRAL,185,304,29,24,742,714,140,132
29,2002,43,Ohio,71,79,12,1,366,253,36,42
30,2002,43,Ind.,29,34,2,2,103,78,31,2
31,2002,43,Ill.,36,77,7,16,127,78,30,24
32,2002,43,Mich.,37,67,7,3,47,129,43,46
33,2002,43,Wis.,12,47,1,2,99,176,0,18
34,2002,43,W.N. CENTRAL,128,130,14,7,632,262,340,326
35,2002,43,Minn.,31,18,3,3,318,105,36,42
36,2002,43,Iowa,18,27,1,0,129,34,67,76
37,2002,43,Mo.,43,46,5,0,120,89,49,39
38,2002,43,N. Dak.,0,6,1,0,0,4,12,33
39,2002,43,S. Dak.,2,5,0,0,6,4,65,48
40,2002,43,Nebr.,26,14,0,1,8,5,0,4
41,2002,43,Kans.,8,14,4,3,51,21,111,84
42,2002,43,S. ATLANTIC,249,293,23,34,360,209,"2,042","2,102"
43,2002,43,Del.,7,3,0,0,3,0,24,30
44,2002,43,Md.,8,38,5,5,56,35,199,431
45,2002,43,D.C.,0,0,0,0,2,1,0,0
46,2002,43,Va.,36,36,3,6,124,35,418,399
47,2002,43,W. Va.,4,12,0,0,31,2,157,123
48,2002,43,N.C.,30,60,2,5,38,63,618,499
49,2002,43,S.C.,27,29,2,5,41,31,123,100
50,2002,43,Ga.,31,43,4,8,20,20,347,352
51,2002,43,Fla.,106,72,7,5,45,22,156,168
52,2002,43,E.S. CENTRAL,79,122,13,9,220,140,146,196
53,2002,43,Ky.,12,21,3,3,84,45,25,26
54,2002,43,Tenn.,34,55,2,1,96,56,94,106
55,2002,43,Ala.,20,30,3,0,31,35,23,60
56,2002,43,Miss.,13,16,5,5,9,4,4,4
57,2002,43,W.S. CENTRAL,168,288,16,11,"1,461",493,106,965
58,2002,43,Ark.,23,21,0,0,459,79,3,0
59,2002,43,La.,30,69,1,2,7,8,0,7
60,2002,43,Okla.,19,27,0,0,66,26,103,57
61,2002,43,Tex.,96,171,15,9,929,380,0,901
62,2002,43,MOUNTAIN,74,83,18,14,796,"1,182",272,237
63,2002,43,Mont.,2,4,0,1,5,30,18,31
64,2002,43,Idaho,3,7,2,1,62,170,37,28
65,2002,43,Wyo.,0,5,0,1,11,1,18,28
66,2002,43,Colo.,21,31,2,3,326,268,59,0
67,2002,43,N. Mex.,4,10,1,2,151,127,7,15
68,2002,43,Ariz.,23,13,1,1,106,496,113,120
69,2002,43,Utah,4,7,7,1,90,74,12,14
70,2002,43,Nev.,17,6,5,4,45,16,8,1
71,2002,43,PACIFIC,288,409,75,77,"1,099",750,252,332
72,2002,43,Wash.,54,58,0,1,369,134,0,0
73,2002,43,Oreg.,41,54,N,N,172,47,13,4
74,2002,43,Calif.,182,283,61,38,537,528,215,290
75,2002,43,Alaska,4,2,0,1,4,9,24,38
76,2002,43,Hawaii,7,12,14,37,17,32,0,0
77,2002,43,Guam,0,0,0,0,0,0,0,0
