,year,mmwr_week,Reporting Area,"Meningococcal disease, Other serogroups; Current week","Meningococcal disease, Other serogroups; Previous 52 weeks Max �","Meningococcal disease, Other serogroups; Cum YTD 2021 �","Meningococcal disease, Other serogroups; Cum YTD 2020 �","Meningococcal disease, Unknown serogroup; Current week","Meningococcal disease, Unknown serogroup; Previous 52 weeks Max �","Meningococcal disease, Unknown serogroup; Cum YTD 2021 �","Meningococcal disease, Unknown serogroup; Cum YTD 2020 �",column labels (in same order that data fields appears in each record below):
82,2021,32,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,32,Total,0,2,4,13,1,7,63,102,
14,2021,33,"U.S. Residents, excluding U.S. Territories",0,2,4,13,0,7,63,114,
15,2021,33,New England,0,0,0,0,0,0,0,1,
16,2021,33,Connecticut,0,0,0,0,0,0,0,0,
17,2021,33,Maine,0,0,0,0,0,0,0,0,
18,2021,33,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,33,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,33,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,33,Vermont,0,0,0,0,0,0,0,0,
22,2021,33,Middle Atlantic,0,0,0,0,0,3,14,30,
23,2021,33,New Jersey,0,0,0,0,0,1,0,7,
24,2021,33,New York (excluding New York City),0,0,0,0,0,1,3,4,
25,2021,33,New York City,0,0,0,0,0,1,6,4,
26,2021,33,Pennsylvania,0,0,0,0,0,2,5,15,
27,2021,33,East North Central,0,2,4,4,0,1,2,5,
28,2021,33,Illinois,0,1,1,2,0,0,0,1,
29,2021,33,Indiana,0,1,1,0,0,1,0,2,
30,2021,33,Michigan,0,0,0,0,0,1,1,1,
31,2021,33,Ohio,0,1,2,2,0,1,1,1,
32,2021,33,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,33,West North Central,0,0,0,0,0,1,4,10,
34,2021,33,Iowa,0,0,0,0,0,0,0,1,
35,2021,33,Kansas,0,0,0,0,0,1,1,1,
36,2021,33,Minnesota,0,0,0,0,0,0,0,1,
37,2021,33,Missouri,0,0,0,0,0,1,1,7,
38,2021,33,Nebraska,0,0,0,0,0,1,2,0,
39,2021,33,North Dakota,0,0,0,0,0,0,0,0,
40,2021,33,South Dakota,0,0,0,0,0,0,0,0,
41,2021,33,South Atlantic,0,0,0,1,0,3,20,25,
42,2021,33,Delaware,0,0,0,0,0,0,0,1,
43,2021,33,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,33,Florida,0,0,0,0,0,2,11,14,
45,2021,33,Georgia,0,0,0,1,0,1,1,0,
46,2021,33,Maryland,0,0,0,0,0,2,3,4,
47,2021,33,North Carolina,0,0,0,0,0,1,2,1,
48,2021,33,South Carolina,0,0,0,0,0,0,0,0,
49,2021,33,Virginia,0,0,0,0,0,1,2,5,
50,2021,33,West Virginia,0,0,0,0,0,1,1,0,
51,2021,33,East South Central,0,0,0,2,0,1,6,3,
52,2021,33,Alabama,0,0,0,2,0,1,4,2,
53,2021,33,Kentucky,0,0,0,0,0,1,1,1,
54,2021,33,Mississippi,0,0,0,0,0,1,1,0,
55,2021,33,Tennessee,0,0,0,0,0,0,0,0,
56,2021,33,West South Central,0,0,0,4,0,1,3,12,
57,2021,33,Arkansas,0,0,0,0,0,1,0,4,
58,2021,33,Louisiana,0,0,0,0,0,0,0,1,
59,2021,33,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,33,Texas,0,0,0,2,0,1,3,7,
61,2021,33,Mountain,0,0,0,2,0,1,4,1,
62,2021,33,Arizona,0,0,0,0,0,1,1,0,
63,2021,33,Colorado,0,0,0,1,0,0,0,1,
64,2021,33,Idaho,0,0,0,0,0,0,0,0,
65,2021,33,Montana,0,0,0,0,0,1,1,0,
66,2021,33,Nevada,0,0,0,1,0,0,0,0,
67,2021,33,New Mexico,0,0,0,0,0,0,0,0,
68,2021,33,Utah,0,0,0,0,0,1,1,0,
69,2021,33,Wyoming,0,0,0,0,0,1,1,0,
70,2021,33,Pacific,0,0,0,0,0,2,10,27,
71,2021,33,Alaska,0,0,0,0,0,1,1,0,
72,2021,33,California,0,0,0,0,0,2,8,19,
73,2021,33,Hawaii,0,0,0,0,0,0,0,0,
74,2021,33,Oregon,0,0,0,0,0,1,1,0,
75,2021,33,Washington,0,0,0,0,0,0,0,8,
76,2021,33,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,33,American Samoa,0,0,0,0,0,0,0,0,
78,2021,33,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,33,Guam,0,0,0,0,0,0,0,0,
80,2021,33,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,33,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,33,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,33,Total,0,2,4,13,0,7,63,114,
14,2021,34,"U.S. Residents, excluding U.S. Territories",0,2,4,13,0,7,64,121,
15,2021,34,New England,0,0,0,0,0,0,0,1,
16,2021,34,Connecticut,0,0,0,0,0,0,0,0,
17,2021,34,Maine,0,0,0,0,0,0,0,0,
18,2021,34,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,34,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,34,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,34,Vermont,0,0,0,0,0,0,0,0,
22,2021,34,Middle Atlantic,0,0,0,0,0,3,14,30,
23,2021,34,New Jersey,0,0,0,0,0,1,0,7,
24,2021,34,New York (excluding New York City),0,0,0,0,0,1,3,4,
25,2021,34,New York City,0,0,0,0,0,1,6,4,
26,2021,34,Pennsylvania,0,0,0,0,0,2,5,15,
27,2021,34,East North Central,0,2,4,4,0,1,2,6,
28,2021,34,Illinois,0,1,1,2,0,0,0,1,
29,2021,34,Indiana,0,1,1,0,0,0,0,3,
30,2021,34,Michigan,0,0,0,0,0,1,1,1,
31,2021,34,Ohio,0,1,2,2,0,1,1,1,
32,2021,34,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,34,West North Central,0,0,0,0,0,1,4,10,
34,2021,34,Iowa,0,0,0,0,0,0,0,1,
35,2021,34,Kansas,0,0,0,0,0,1,1,1,
36,2021,34,Minnesota,0,0,0,0,0,0,0,1,
37,2021,34,Missouri,0,0,0,0,0,1,1,7,
38,2021,34,Nebraska,0,0,0,0,0,1,2,0,
39,2021,34,North Dakota,0,0,0,0,0,0,0,0,
40,2021,34,South Dakota,0,0,0,0,0,0,0,0,
41,2021,34,South Atlantic,0,0,0,1,0,3,20,25,
42,2021,34,Delaware,0,0,0,0,0,0,0,1,
43,2021,34,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,34,Florida,0,0,0,0,0,2,11,14,
45,2021,34,Georgia,0,0,0,1,0,1,1,0,
46,2021,34,Maryland,0,0,0,0,0,2,3,4,
47,2021,34,North Carolina,0,0,0,0,0,1,2,1,
48,2021,34,South Carolina,0,0,0,0,0,0,0,0,
49,2021,34,Virginia,0,0,0,0,0,1,2,5,
50,2021,34,West Virginia,0,0,0,0,0,1,1,0,
51,2021,34,East South Central,0,0,0,2,0,1,7,10,
52,2021,34,Alabama,0,0,0,2,0,1,5,3,
53,2021,34,Kentucky,0,0,0,0,0,1,1,1,
54,2021,34,Mississippi,0,0,0,0,0,1,1,0,
55,2021,34,Tennessee,0,0,0,0,0,1,0,6,
56,2021,34,West South Central,0,0,0,4,0,1,3,12,
57,2021,34,Arkansas,0,0,0,0,0,1,0,4,
58,2021,34,Louisiana,0,0,0,0,0,0,0,1,
59,2021,34,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,34,Texas,0,0,0,2,0,1,3,7,
61,2021,34,Mountain,0,0,0,2,0,1,4,1,
62,2021,34,Arizona,0,0,0,0,0,1,1,0,
63,2021,34,Colorado,0,0,0,1,0,0,0,1,
64,2021,34,Idaho,0,0,0,0,0,0,0,0,
65,2021,34,Montana,0,0,0,0,0,1,1,0,
66,2021,34,Nevada,0,0,0,1,0,0,0,0,
67,2021,34,New Mexico,0,0,0,0,0,0,0,0,
68,2021,34,Utah,0,0,0,0,0,1,1,0,
69,2021,34,Wyoming,0,0,0,0,0,1,1,0,
70,2021,34,Pacific,0,0,0,0,0,2,10,26,
71,2021,34,Alaska,0,0,0,0,0,1,1,0,
72,2021,34,California,0,0,0,0,0,2,8,19,
73,2021,34,Hawaii,0,0,0,0,0,0,0,0,
74,2021,34,Oregon,0,0,0,0,0,1,1,0,
75,2021,34,Washington,0,0,0,0,0,0,0,7,
76,2021,34,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,34,American Samoa,0,0,0,0,0,0,0,0,
78,2021,34,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,34,Guam,0,0,0,0,0,0,0,0,
80,2021,34,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,34,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,34,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,34,Total,0,2,4,13,0,7,64,121,
14,2021,35,"U.S. Residents, excluding U.S. Territories",0,2,4,13,1,7,67,122,
15,2021,35,New England,0,0,0,0,0,0,0,1,
16,2021,35,Connecticut,0,0,0,0,0,0,0,0,
17,2021,35,Maine,0,0,0,0,0,0,0,0,
18,2021,35,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,35,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,35,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,35,Vermont,0,0,0,0,0,0,0,0,
22,2021,35,Middle Atlantic,0,0,0,0,1,3,15,30,
23,2021,35,New Jersey,0,0,0,0,0,1,0,7,
24,2021,35,New York (excluding New York City),0,0,0,0,1,1,4,4,
25,2021,35,New York City,0,0,0,0,0,1,6,4,
26,2021,35,Pennsylvania,0,0,0,0,0,2,5,15,
27,2021,35,East North Central,0,2,4,4,0,1,2,6,
28,2021,35,Illinois,0,1,1,2,0,0,0,1,
29,2021,35,Indiana,0,1,1,0,0,0,0,3,
30,2021,35,Michigan,0,0,0,0,0,1,1,1,
31,2021,35,Ohio,0,1,2,2,0,1,1,1,
32,2021,35,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,35,West North Central,0,0,0,0,0,1,4,10,
34,2021,35,Iowa,0,0,0,0,0,0,0,1,
35,2021,35,Kansas,0,0,0,0,0,1,1,1,
36,2021,35,Minnesota,0,0,0,0,0,0,0,1,
37,2021,35,Missouri,0,0,0,0,0,1,1,7,
38,2021,35,Nebraska,0,0,0,0,0,1,2,0,
39,2021,35,North Dakota,0,0,0,0,0,0,0,0,
40,2021,35,South Dakota,0,0,0,0,0,0,0,0,
41,2021,35,South Atlantic,0,0,0,1,0,3,20,25,
42,2021,35,Delaware,0,0,0,0,0,0,0,1,
43,2021,35,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,35,Florida,0,0,0,0,0,2,11,14,
45,2021,35,Georgia,0,0,0,1,0,1,1,0,
46,2021,35,Maryland,0,0,0,0,0,2,3,4,
47,2021,35,North Carolina,0,0,0,0,0,1,2,1,
48,2021,35,South Carolina,0,0,0,0,0,0,0,0,
49,2021,35,Virginia,0,0,0,0,0,1,2,5,
50,2021,35,West Virginia,0,0,0,0,0,1,1,0,
51,2021,35,East South Central,0,0,0,2,0,1,7,10,
52,2021,35,Alabama,0,0,0,2,0,1,5,3,
53,2021,35,Kentucky,0,0,0,0,0,1,1,1,
54,2021,35,Mississippi,0,0,0,0,0,1,1,0,
55,2021,35,Tennessee,0,0,0,0,0,1,0,6,
56,2021,35,West South Central,0,0,0,4,0,1,5,13,
57,2021,35,Arkansas,0,0,0,0,0,1,0,4,
58,2021,35,Louisiana,0,0,0,0,0,0,0,1,
59,2021,35,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,35,Texas,0,0,0,2,0,1,5,8,
61,2021,35,Mountain,0,0,0,2,0,1,4,1,
62,2021,35,Arizona,0,0,0,0,0,1,1,0,
63,2021,35,Colorado,0,0,0,1,0,0,0,1,
64,2021,35,Idaho,0,0,0,0,0,0,0,0,
65,2021,35,Montana,0,0,0,0,0,1,1,0,
66,2021,35,Nevada,0,0,0,1,0,0,0,0,
67,2021,35,New Mexico,0,0,0,0,0,0,0,0,
68,2021,35,Utah,0,0,0,0,0,1,1,0,
69,2021,35,Wyoming,0,0,0,0,0,1,1,0,
70,2021,35,Pacific,0,0,0,0,0,2,10,26,
71,2021,35,Alaska,0,0,0,0,0,1,1,0,
72,2021,35,California,0,0,0,0,0,2,8,19,
73,2021,35,Hawaii,0,0,0,0,0,0,0,0,
74,2021,35,Oregon,0,0,0,0,0,1,1,0,
75,2021,35,Washington,0,0,0,0,0,0,0,7,
76,2021,35,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,35,American Samoa,0,0,0,0,0,0,0,0,
78,2021,35,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,35,Guam,0,0,0,0,0,0,0,0,
80,2021,35,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,35,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,35,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,35,Total,0,2,4,13,1,7,67,122,
14,2021,36,"U.S. Residents, excluding U.S. Territories",0,2,4,13,5,7,70,123,
15,2021,36,New England,0,0,0,0,0,0,0,1,
16,2021,36,Connecticut,0,0,0,0,0,0,0,0,
17,2021,36,Maine,0,0,0,0,0,0,0,0,
18,2021,36,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,36,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,36,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,36,Vermont,0,0,0,0,0,0,0,0,
22,2021,36,Middle Atlantic,0,0,0,0,2,3,16,30,
23,2021,36,New Jersey,0,0,0,0,0,1,0,7,
24,2021,36,New York (excluding New York City),0,0,0,0,1,1,5,4,
25,2021,36,New York City,0,0,0,0,1,1,7,4,
26,2021,36,Pennsylvania,0,0,0,0,0,2,4,15,
27,2021,36,East North Central,0,2,4,4,0,1,2,5,
28,2021,36,Illinois,0,1,1,2,0,0,0,1,
29,2021,36,Indiana,0,1,1,0,0,0,0,3,
30,2021,36,Michigan,0,0,0,1,0,1,1,0,
31,2021,36,Ohio,0,1,2,1,0,1,1,1,
32,2021,36,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,36,West North Central,0,0,0,0,0,1,4,11,
34,2021,36,Iowa,0,0,0,0,0,0,0,1,
35,2021,36,Kansas,0,0,0,0,0,1,1,1,
36,2021,36,Minnesota,0,0,0,0,0,0,0,2,
37,2021,36,Missouri,0,0,0,0,0,1,1,7,
38,2021,36,Nebraska,0,0,0,0,0,1,2,0,
39,2021,36,North Dakota,0,0,0,0,0,0,0,0,
40,2021,36,South Dakota,0,0,0,0,0,0,0,0,
41,2021,36,South Atlantic,0,0,0,1,2,3,22,25,
42,2021,36,Delaware,0,0,0,0,0,0,0,1,
43,2021,36,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,36,Florida,0,0,0,0,2,2,13,14,
45,2021,36,Georgia,0,0,0,1,0,1,1,0,
46,2021,36,Maryland,0,0,0,0,0,2,3,4,
47,2021,36,North Carolina,0,0,0,0,0,1,2,1,
48,2021,36,South Carolina,0,0,0,0,0,0,0,0,
49,2021,36,Virginia,0,0,0,0,0,1,2,5,
50,2021,36,West Virginia,0,0,0,0,0,1,1,0,
51,2021,36,East South Central,0,0,0,2,0,1,7,11,
52,2021,36,Alabama,0,0,0,2,0,1,5,3,
53,2021,36,Kentucky,0,0,0,0,0,1,1,1,
54,2021,36,Mississippi,0,0,0,0,0,1,1,0,
55,2021,36,Tennessee,0,0,0,0,0,1,0,7,
56,2021,36,West South Central,0,0,0,4,0,1,5,13,
57,2021,36,Arkansas,0,0,0,0,0,1,0,4,
58,2021,36,Louisiana,0,0,0,0,0,0,0,1,
59,2021,36,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,36,Texas,0,0,0,2,0,1,5,8,
61,2021,36,Mountain,0,0,0,2,0,1,4,1,
62,2021,36,Arizona,0,0,0,0,0,1,1,0,
63,2021,36,Colorado,0,0,0,1,0,0,0,1,
64,2021,36,Idaho,0,0,0,0,0,0,0,0,
65,2021,36,Montana,0,0,0,0,0,1,1,0,
66,2021,36,Nevada,0,0,0,1,0,0,0,0,
67,2021,36,New Mexico,0,0,0,0,0,0,0,0,
68,2021,36,Utah,0,0,0,0,0,1,1,0,
69,2021,36,Wyoming,0,0,0,0,0,1,1,0,
70,2021,36,Pacific,0,0,0,0,1,2,10,26,
71,2021,36,Alaska,0,0,0,0,0,1,1,0,
72,2021,36,California,0,0,0,0,0,2,8,19,
73,2021,36,Hawaii,0,0,0,0,0,0,0,0,
74,2021,36,Oregon,0,0,0,0,1,0,1,0,
75,2021,36,Washington,0,0,0,0,0,0,0,7,
76,2021,36,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,36,American Samoa,0,0,0,0,0,0,0,0,
78,2021,36,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,36,Guam,0,0,0,0,0,0,0,0,
80,2021,36,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,36,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,36,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,36,Total,0,2,4,13,5,7,70,123,
14,2021,37,"U.S. Residents, excluding U.S. Territories",0,2,5,14,1,6,72,108,
15,2021,37,New England,0,0,0,0,0,0,0,1,
16,2021,37,Connecticut,0,0,0,0,0,0,0,0,
17,2021,37,Maine,0,0,0,0,0,0,0,0,
18,2021,37,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,37,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,37,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,37,Vermont,0,0,0,0,0,0,0,0,
22,2021,37,Middle Atlantic,0,0,0,0,1,2,17,22,
23,2021,37,New Jersey,0,0,0,0,0,1,0,7,
24,2021,37,New York (excluding New York City),0,0,0,0,0,1,5,4,
25,2021,37,New York City,0,0,0,0,0,1,7,1,
26,2021,37,Pennsylvania,0,0,0,0,1,2,5,10,
27,2021,37,East North Central,0,2,4,4,0,1,2,5,
28,2021,37,Illinois,0,1,1,2,0,0,0,1,
29,2021,37,Indiana,0,1,1,0,0,0,0,3,
30,2021,37,Michigan,0,0,0,1,0,1,1,0,
31,2021,37,Ohio,0,1,2,1,0,1,1,1,
32,2021,37,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,37,West North Central,0,0,0,0,0,1,4,10,
34,2021,37,Iowa,0,0,0,0,0,0,0,1,
35,2021,37,Kansas,0,0,0,0,0,1,1,1,
36,2021,37,Minnesota,0,0,0,0,0,0,0,1,
37,2021,37,Missouri,0,0,0,0,0,1,1,7,
38,2021,37,Nebraska,0,0,0,0,0,1,2,0,
39,2021,37,North Dakota,0,0,0,0,0,0,0,0,
40,2021,37,South Dakota,0,0,0,0,0,0,0,0,
41,2021,37,South Atlantic,0,0,0,1,0,3,22,25,
42,2021,37,Delaware,0,0,0,0,0,0,0,1,
43,2021,37,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,37,Florida,0,0,0,0,0,2,13,14,
45,2021,37,Georgia,0,0,0,1,0,1,1,0,
46,2021,37,Maryland,0,0,0,0,0,2,3,4,
47,2021,37,North Carolina,0,0,0,0,0,1,2,1,
48,2021,37,South Carolina,0,0,0,0,0,0,0,0,
49,2021,37,Virginia,0,0,0,0,0,1,2,5,
50,2021,37,West Virginia,0,0,0,0,0,1,1,0,
51,2021,37,East South Central,0,0,0,2,0,1,7,11,
52,2021,37,Alabama,0,0,0,2,0,1,5,3,
53,2021,37,Kentucky,0,0,0,0,0,1,1,1,
54,2021,37,Mississippi,0,0,0,0,0,1,1,0,
55,2021,37,Tennessee,0,0,0,0,0,1,0,7,
56,2021,37,West South Central,0,0,0,5,0,1,5,7,
57,2021,37,Arkansas,0,0,0,0,0,1,0,4,
58,2021,37,Louisiana,0,0,0,0,0,0,0,1,
59,2021,37,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,37,Texas,0,0,0,3,0,1,5,2,
61,2021,37,Mountain,0,1,1,2,0,1,5,1,
62,2021,37,Arizona,0,0,0,0,0,1,1,0,
63,2021,37,Colorado,0,0,0,1,0,0,0,1,
64,2021,37,Idaho,0,0,0,0,0,0,0,0,
65,2021,37,Montana,0,0,0,0,0,1,2,0,
66,2021,37,Nevada,0,0,0,1,0,0,0,0,
67,2021,37,New Mexico,0,1,1,0,0,0,0,0,
68,2021,37,Utah,0,0,0,0,0,1,1,0,
69,2021,37,Wyoming,0,0,0,0,0,1,1,0,
70,2021,37,Pacific,0,0,0,0,0,2,10,26,
71,2021,37,Alaska,0,0,0,0,0,1,1,0,
72,2021,37,California,0,0,0,0,0,2,8,19,
73,2021,37,Hawaii,0,0,0,0,0,0,0,0,
74,2021,37,Oregon,0,0,0,0,0,1,1,0,
75,2021,37,Washington,0,0,0,0,0,0,0,7,
76,2021,37,U.S. Territories,0,0,0,0,0,1,1,0,
77,2021,37,American Samoa,0,0,0,0,0,0,0,0,
78,2021,37,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,37,Guam,0,0,0,0,0,0,0,0,
80,2021,37,Puerto Rico,0,0,0,0,0,1,1,0,
81,2021,37,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,37,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,37,Total,0,2,5,14,1,6,73,108,
14,2021,38,"U.S. Residents, excluding U.S. Territories",0,2,5,14,3,6,77,104,
15,2021,38,New England,0,0,0,0,0,0,0,0,
16,2021,38,Connecticut,0,0,0,0,0,0,0,0,
17,2021,38,Maine,0,0,0,0,0,0,0,0,
18,2021,38,Massachusetts,0,0,0,0,0,0,0,0,
19,2021,38,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,38,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,38,Vermont,0,0,0,0,0,0,0,0,
22,2021,38,Middle Atlantic,0,0,0,0,1,2,18,22,
23,2021,38,New Jersey,0,0,0,0,0,1,0,7,
24,2021,38,New York (excluding New York City),0,0,0,0,0,1,5,4,
25,2021,38,New York City,0,0,0,0,1,1,8,1,
26,2021,38,Pennsylvania,0,0,0,0,0,2,5,10,
27,2021,38,East North Central,0,2,4,4,0,1,2,5,
28,2021,38,Illinois,0,1,1,2,0,0,0,1,
29,2021,38,Indiana,0,1,1,0,0,0,0,3,
30,2021,38,Michigan,0,0,0,1,0,1,1,0,
31,2021,38,Ohio,0,1,2,1,0,1,1,1,
32,2021,38,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,38,West North Central,0,0,0,0,0,1,4,15,
34,2021,38,Iowa,0,0,0,0,0,0,0,1,
35,2021,38,Kansas,0,0,0,0,0,1,1,1,
36,2021,38,Minnesota,0,0,0,0,0,1,0,5,
37,2021,38,Missouri,0,0,0,0,0,1,1,8,
38,2021,38,Nebraska,0,0,0,0,0,1,2,0,
39,2021,38,North Dakota,0,0,0,0,0,0,0,0,
40,2021,38,South Dakota,0,0,0,0,0,0,0,0,
41,2021,38,South Atlantic,0,0,0,1,2,3,24,15,
42,2021,38,Delaware,0,0,0,0,0,0,0,1,
43,2021,38,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,38,Florida,0,0,0,0,2,2,15,4,
45,2021,38,Georgia,0,0,0,1,0,1,1,0,
46,2021,38,Maryland,0,0,0,0,0,2,3,4,
47,2021,38,North Carolina,0,0,0,0,0,1,2,1,
48,2021,38,South Carolina,0,0,0,0,0,0,0,0,
49,2021,38,Virginia,0,0,0,0,0,1,2,5,
50,2021,38,West Virginia,0,0,0,0,0,1,1,0,
51,2021,38,East South Central,0,0,0,2,0,1,7,12,
52,2021,38,Alabama,0,0,0,2,0,1,5,3,
53,2021,38,Kentucky,0,0,0,0,0,1,1,2,
54,2021,38,Mississippi,0,0,0,0,0,1,1,0,
55,2021,38,Tennessee,0,0,0,0,0,1,0,7,
56,2021,38,West South Central,0,0,0,5,0,1,7,7,
57,2021,38,Arkansas,0,0,0,0,0,1,0,4,
58,2021,38,Louisiana,0,0,0,0,0,0,0,1,
59,2021,38,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,38,Texas,0,0,0,3,0,1,7,2,
61,2021,38,Mountain,0,1,1,2,0,1,5,1,
62,2021,38,Arizona,0,0,0,0,0,1,1,0,
63,2021,38,Colorado,0,0,0,1,0,0,0,1,
64,2021,38,Idaho,0,0,0,0,0,0,0,0,
65,2021,38,Montana,0,0,0,0,0,1,2,0,
66,2021,38,Nevada,0,0,0,1,0,0,0,0,
67,2021,38,New Mexico,0,1,1,0,0,0,0,0,
68,2021,38,Utah,0,0,0,0,0,1,1,0,
69,2021,38,Wyoming,0,0,0,0,0,1,1,0,
70,2021,38,Pacific,0,0,0,0,0,2,10,27,
71,2021,38,Alaska,0,0,0,0,0,1,1,0,
72,2021,38,California,0,0,0,0,0,2,8,20,
73,2021,38,Hawaii,0,0,0,0,0,0,0,0,
74,2021,38,Oregon,0,0,0,0,0,1,1,0,
75,2021,38,Washington,0,0,0,0,0,0,0,7,
76,2021,38,U.S. Territories,0,0,0,0,0,1,1,0,
77,2021,38,American Samoa,0,0,0,0,0,0,0,0,
78,2021,38,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,38,Guam,0,0,0,0,0,0,0,0,
80,2021,38,Puerto Rico,0,0,0,0,0,1,1,0,
81,2021,38,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,38,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,38,Total,0,2,5,14,3,6,78,104,
14,2021,39,"U.S. Residents, excluding U.S. Territories",0,2,6,14,1,6,77,104,
15,2021,39,New England,0,0,0,0,0,0,0,0,
16,2021,39,Connecticut,0,0,0,0,0,0,0,0,
17,2021,39,Maine,0,0,0,0,0,0,0,0,
18,2021,39,Massachusetts,0,0,0,0,0,0,0,0,
19,2021,39,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,39,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,39,Vermont,0,0,0,0,0,0,0,0,
22,2021,39,Middle Atlantic,0,0,0,0,1,2,19,22,
23,2021,39,New Jersey,0,0,0,0,0,1,0,7,
24,2021,39,New York (excluding New York City),0,0,0,0,0,1,5,4,
25,2021,39,New York City,0,0,0,0,1,1,9,1,
26,2021,39,Pennsylvania,0,0,0,0,0,2,5,10,
27,2021,39,East North Central,0,2,4,4,0,1,2,5,
28,2021,39,Illinois,0,1,1,2,0,0,0,1,
29,2021,39,Indiana,0,1,1,0,0,0,0,3,
30,2021,39,Michigan,0,0,0,1,0,1,1,0,
31,2021,39,Ohio,0,1,2,1,0,1,1,1,
32,2021,39,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,39,West North Central,0,0,0,0,0,1,4,15,
34,2021,39,Iowa,0,0,0,0,0,0,0,1,
35,2021,39,Kansas,0,0,0,0,0,1,1,1,
36,2021,39,Minnesota,0,0,0,0,0,1,0,5,
37,2021,39,Missouri,0,0,0,0,0,1,1,8,
38,2021,39,Nebraska,0,0,0,0,0,1,2,0,
39,2021,39,North Dakota,0,0,0,0,0,0,0,0,
40,2021,39,South Dakota,0,0,0,0,0,0,0,0,
41,2021,39,South Atlantic,0,0,0,1,0,3,24,15,
42,2021,39,Delaware,0,0,0,0,0,0,0,1,
43,2021,39,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,39,Florida,0,0,0,0,0,2,15,4,
45,2021,39,Georgia,0,0,0,1,0,1,1,0,
46,2021,39,Maryland,0,0,0,0,0,2,3,4,
47,2021,39,North Carolina,0,0,0,0,0,1,2,1,
