eval_horizon,mae,error,wis,type,frsct_date,method,eval_horizon_ensemble,forecast_date,score,type_ensemble
4m,17.99666666973612,17.37500000368334,33.005034303913675,imd_incidence,2022-04-30,all_past_ens,3m,2007-09-30,wis,all_past_ens
5m,15.360666669369333,12.900000002791586,28.769823175587145,imd_incidence,2022-04-30,all_past_ens,3m,2007-09-30,wis,all_past_ens
6m,22.43722222641649,1.0000000003877219,42.34865092254366,imd_incidence,2022-04-30,all_past_ens,3m,2007-09-30,wis,all_past_ens
1m,8.669999999895083,8.000000000000007,15.859070117327509,imd_incidence,2022-04-30,all_past_ens,4m,2007-09-30,wis,all_past_ens
2m,11.824999987635973,11.49999998426079,20.845289610502014,imd_incidence,2022-04-30,all_past_ens,4m,2007-09-30,wis,all_past_ens
3m,11.792222201854509,11.666666642183444,20.539903420190683,imd_incidence,2022-04-30,all_past_ens,4m,2007-09-30,wis,all_past_ens
4m,19.97583331256631,19.749999975079575,36.31488182502649,imd_incidence,2022-04-30,all_past_ens,4m,2007-09-30,wis,all_past_ens
5m,17.10333331504786,14.699999981112944,31.900585333003164,imd_incidence,2022-04-30,all_past_ens,4m,2007-09-30,wis,all_past_ens
6m,25.141666638289436,1.2499999973768041,47.44867372697422,imd_incidence,2022-04-30,all_past_ens,4m,2007-09-30,wis,all_past_ens
1m,8.660000000001553,8.0,15.418414634214844,imd_incidence,2022-04-30,all_past_ens,5m,2007-09-30,wis,all_past_ens
2m,10.646666666849839,10.000000000233179,18.591905488155174,imd_incidence,2022-04-30,all_past_ens,5m,2007-09-30,wis,all_past_ens
3m,9.85111111141286,9.333333333696055,17.19534044767439,imd_incidence,2022-04-30,all_past_ens,5m,2007-09-30,wis,all_past_ens
4m,17.996666666974328,17.375000000369198,33.00503429929502,imd_incidence,2022-04-30,all_past_ens,5m,2007-09-30,wis,all_past_ens
5m,15.360666666937567,12.900000000279812,28.769823171218388,imd_incidence,2022-04-30,all_past_ens,5m,2007-09-30,wis,all_past_ens
6m,22.43722222264263,1.0000000000388607,42.34865091542695,imd_incidence,2022-04-30,all_past_ens,5m,2007-09-30,wis,all_past_ens
1m,8.660000000000537,7.999999999999993,15.418414634170238,imd_incidence,2022-04-30,all_past_ens,6m,2007-09-30,wis,all_past_ens
2m,10.646666666730589,10.000000000081368,18.59190548792711,imd_incidence,2022-04-30,all_past_ens,6m,2007-09-30,wis,all_past_ens
3m,9.851111111216412,9.33333333345991,17.1953404473359,imd_incidence,2022-04-30,all_past_ens,6m,2007-09-30,wis,all_past_ens
4m,17.996666666774033,17.375000000128836,33.00503429896004,imd_incidence,2022-04-30,all_past_ens,6m,2007-09-30,wis,all_past_ens
5m,15.360666666761205,12.900000000097643,28.769823170901546,imd_incidence,2022-04-30,all_past_ens,6m,2007-09-30,wis,all_past_ens
6m,22.437222222368934,1.000000000013556,42.34865091491083,imd_incidence,2022-04-30,all_past_ens,6m,2007-09-30,wis,all_past_ens
1m,11.043333345596771,11.000000014745602,19.105396362669772,imd_incidence,2022-04-30,all_past_ens,1m,2007-10-31,wis,all_past_ens
2m,8.616666688170671,8.500000020275202,15.712362834883047,imd_incidence,2022-04-30,all_past_ens,1m,2007-10-31,wis,all_past_ens
3m,19.718888912293433,19.66666668755627,36.81108743522199,imd_incidence,2022-04-30,all_past_ens,1m,2007-10-31,wis,all_past_ens
4m,16.24666667859217,13.000000021196803,30.654134934643608,imd_incidence,2022-04-30,all_past_ens,1m,2007-10-31,wis,all_past_ens
5m,24.779333344073045,-1.4999999837798383,47.002878071133054,imd_incidence,2022-04-30,all_past_ens,1m,2007-10-31,wis,all_past_ens
6m,20.93666667012369,-1.0833333247317316,40.723696664465386,imd_incidence,2022-04-30,all_past_ens,1m,2007-10-31,wis,all_past_ens
1m,11.043333333852232,11.000000000623928,19.105396342360724,imd_incidence,2022-04-30,all_past_ens,2m,2007-10-31,wis,all_past_ens
2m,8.616666667576563,8.50000000085791,15.712362806147654,imd_incidence,2022-04-30,all_past_ens,2m,2007-10-31,wis,all_past_ens
3m,19.718888889879203,19.66666666755057,36.81108739993313,imd_incidence,2022-04-30,all_past_ens,2m,2007-10-31,wis,all_past_ens
4m,16.24666666717127,13.000000000896902,30.654134909641254,imd_incidence,2022-04-30,all_past_ens,2m,2007-10-31,wis,all_past_ens
5m,24.779333333787765,-1.4999999993136768,47.0028780497263,imd_incidence,2022-04-30,all_past_ens,2m,2007-10-31,wis,all_past_ens
6m,20.936666666812943,-1.0833333329693768,40.72369664710835,imd_incidence,2022-04-30,all_past_ens,2m,2007-10-31,wis,all_past_ens
1m,12.706666519098263,12.999999822563048,22.074374727941276,imd_incidence,2022-04-30,all_past_ens,3m,2007-10-31,wis,all_past_ens
2m,11.533333074571111,11.249999756024192,20.26741571114189,imd_incidence,2022-04-30,all_past_ens,3m,2007-10-31,wis,all_past_ens
3m,22.89333305170146,22.499999748630984,42.13249441774049,imd_incidence,2022-04-30,all_past_ens,3m,2007-10-31,wis,all_past_ens
4m,17.864166523164535,15.87499974493438,34.6329302504655,imd_incidence,2022-04-30,all_past_ens,3m,2007-10-31,wis,all_past_ens
5m,26.235999870766754,0.6999998048193504,50.38488076808625,imd_incidence,2022-04-30,all_past_ens,3m,2007-10-31,wis,all_past_ens
6m,22.321110937321478,0.08333322982844275,43.71930863332468,imd_incidence,2022-04-30,all_past_ens,3m,2007-10-31,wis,all_past_ens
1m,12.706666663922817,12.999999996700787,22.074374994941433,imd_incidence,2022-04-30,all_past_ens,4m,2007-10-31,wis,all_past_ens
2m,11.53333332852198,11.249999995463583,20.267416150217855,imd_incidence,2022-04-30,all_past_ens,4m,2007-10-31,wis,all_past_ens
3m,22.893333328096748,22.499999995326117,42.13249490938451,imd_incidence,2022-04-30,all_past_ens,4m,2007-10-31,wis,all_past_ens
4m,17.864166663998425,15.874999995257381,34.63293063299648,imd_incidence,2022-04-30,all_past_ens,4m,2007-10-31,wis,all_past_ens
5m,26.23599999759707,0.6999999963708674,50.38488109143481,imd_incidence,2022-04-30,all_past_ens,4m,2007-10-31,wis,all_past_ens
6m,22.321111107879712,0.08333333140879635,43.71930893732974,imd_incidence,2022-04-30,all_past_ens,4m,2007-10-31,wis,all_past_ens
1m,12.706666666218531,12.999999999461153,22.074374999173802,imd_incidence,2022-04-30,all_past_ens,5m,2007-10-31,wis,all_past_ens
2m,11.533333332547514,11.249999999259085,20.26741615717792,imd_incidence,2022-04-30,all_past_ens,5m,2007-10-31,wis,all_past_ens
3m,22.89333333247806,22.499999999236632,42.13249491717786,imd_incidence,2022-04-30,all_past_ens,5m,2007-10-31,wis,all_past_ens
4m,17.864166666230872,15.874999999225405,34.632930639060206,imd_incidence,2022-04-30,all_past_ens,5m,2007-10-31,wis,all_past_ens
5m,26.235999999607536,0.6999999994072681,50.38488109656042,imd_incidence,2022-04-30,all_past_ens,5m,2007-10-31,wis,all_past_ens
6m,22.321111110583335,0.08333333301900818,43.71930894214872,imd_incidence,2022-04-30,all_past_ens,5m,2007-10-31,wis,all_past_ens
1m,11.043333333695294,11.000000000435215,19.105396342089318,imd_incidence,2022-04-30,all_past_ens,6m,2007-10-31,wis,all_past_ens
2m,8.616666667301356,8.500000000598416,15.712362805763645,imd_incidence,2022-04-30,all_past_ens,6m,2007-10-31,wis,all_past_ens
3m,19.71888888957967,19.66666666728322,36.81108739946155,imd_incidence,2022-04-30,all_past_ens,6m,2007-10-31,wis,all_past_ens
4m,16.246666667018644,13.000000000625619,30.654134909307132,imd_incidence,2022-04-30,all_past_ens,6m,2007-10-31,wis,all_past_ens
5m,24.77933333365031,-1.4999999995212647,47.00287804944022,imd_incidence,2022-04-30,all_past_ens,6m,2007-10-31,wis,all_past_ens
6m,20.9366666667687,-1.0833333330794552,40.723696646876384,imd_incidence,2022-04-30,all_past_ens,6m,2007-10-31,wis,all_past_ens
1m,5.066666648203601,4.999999981318972,10.617393277325576,imd_incidence,2022-04-30,all_past_ens,1m,2007-11-30,wis,all_past_ens
2m,22.30833331603393,22.249999983070317,42.64783534249361,imd_incidence,2022-04-30,all_past_ens,1m,2007-11-30,wis,all_past_ens
3m,17.06333332670936,12.499999983264912,32.85694104771222,imd_incidence,2022-04-30,all_past_ens,1m,2007-11-30,wis,all_past_ens
4m,28.311666664444406,-6.125000015470226,54.38747332180514,imd_incidence,2022-04-30,all_past_ens,1m,2007-11-30,wis,all_past_ens
