,model_name,weigth,date_forecast,forecast_window,past_months
1,eakf_model1,6.467334870667562e-37,2017-09-30,5m,5
2,eakf_model2,1.4523229476153428e-10,2017-09-30,5m,5
3,eakf_model3,0.9999999998547676,2017-09-30,5m,5
0,arima,1.809662811269709e-205,2017-09-30,6m,5
1,eakf_model1,4.1347471753580416e-23,2017-09-30,6m,5
2,eakf_model2,1.3673071973424926e-10,2017-09-30,6m,5
3,eakf_model3,0.9999999998632694,2017-09-30,6m,5
0,arima,1.938349222467357e-229,2017-10-31,1m,5
1,eakf_model1,9.54961500564368e-135,2017-10-31,1m,5
2,eakf_model2,2.699631746411935e-10,2017-10-31,1m,5
3,eakf_model3,0.9999999997300368,2017-10-31,1m,5
0,arima,0.0,2017-10-31,2m,5
1,eakf_model1,2.5e-323,2017-10-31,2m,5
2,eakf_model2,0.665161015886252,2017-10-31,2m,5
3,eakf_model3,0.3348389841137479,2017-10-31,2m,5
0,arima,2.5e-323,2017-10-31,3m,5
1,eakf_model1,5.250288173268542e-177,2017-10-31,3m,5
2,eakf_model2,0.9999999996654506,2017-10-31,3m,5
3,eakf_model3,3.3454940475606406e-10,2017-10-31,3m,5
0,arima,0.0,2017-10-31,4m,5
1,eakf_model1,1.1686207288931136e-274,2017-10-31,4m,5
2,eakf_model2,0.999999997972266,2017-10-31,4m,5
3,eakf_model3,2.0277342472603907e-09,2017-10-31,4m,5
0,arima,2.5e-323,2017-10-31,5m,5
1,eakf_model1,1.2569852278130443e-81,2017-10-31,5m,5
2,eakf_model2,1.9259881781939275e-10,2017-10-31,5m,5
3,eakf_model3,0.9999999998074012,2017-10-31,5m,5
0,arima,2.3420737337213392e-132,2017-10-31,6m,5
1,eakf_model1,2.5935367471723283e-27,2017-10-31,6m,5
2,eakf_model2,3.892842829179631e-11,2017-10-31,6m,5
3,eakf_model3,0.9999999999610716,2017-10-31,6m,5
0,arima,1.2179538780474453e-306,2017-11-30,1m,5
1,eakf_model1,1.2716335392373574e-119,2017-11-30,1m,5
2,eakf_model2,0.4146276333007236,2017-11-30,1m,5
3,eakf_model3,0.5853723666992764,2017-11-30,1m,5
0,arima,1.01845787218939e-240,2017-11-30,2m,5
1,eakf_model1,1.3438037797806708e-107,2017-11-30,2m,5
2,eakf_model2,0.9999999997176364,2017-11-30,2m,5
3,eakf_model3,2.823634094050401e-10,2017-11-30,2m,5
0,arima,2.5e-323,2017-11-30,3m,5
1,eakf_model1,1.932837882066397e-187,2017-11-30,3m,5
2,eakf_model2,0.9999999994581028,2017-11-30,3m,5
3,eakf_model3,5.418972876950283e-10,2017-11-30,3m,5
0,arima,7.230328133336491e-254,2017-11-30,4m,5
1,eakf_model1,2.397065060639668e-98,2017-11-30,4m,5
2,eakf_model2,0.9999999998818896,2017-11-30,4m,5
3,eakf_model3,1.1811046302923058e-10,2017-11-30,4m,5
0,arima,2.5e-323,2017-11-30,5m,5
1,eakf_model1,5e-323,2017-11-30,5m,5
2,eakf_model2,3.376339257607631e-09,2017-11-30,5m,5
3,eakf_model3,0.9999999966236608,2017-11-30,5m,5
0,arima,1.3627528286786088e-216,2017-11-30,6m,5
1,eakf_model1,8.127142804356161e-56,2017-11-30,6m,5
2,eakf_model2,7.901970397124008e-11,2017-11-30,6m,5
3,eakf_model3,0.9999999999209802,2017-11-30,6m,5
0,arima,2.5397701633753927e-139,2017-12-31,1m,5
1,eakf_model1,1.65901795384503e-38,2017-12-31,1m,5
2,eakf_model2,0.9999999999365414,2017-12-31,1m,5
3,eakf_model3,6.345857348035831e-11,2017-12-31,1m,5
0,arima,5.451522493692363e-117,2017-12-31,2m,5
1,eakf_model1,7.439130685249069e-37,2017-12-31,2m,5
2,eakf_model2,0.999999999950138,2017-12-31,2m,5
3,eakf_model3,4.9861949998392126e-11,2017-12-31,2m,5
0,arima,1.0063932298605819e-153,2017-12-31,3m,5
1,eakf_model1,3.611989131472824e-58,2017-12-31,3m,5
2,eakf_model2,0.999999999899586,2017-12-31,3m,5
3,eakf_model3,1.0041387021426567e-10,2017-12-31,3m,5
0,arima,1.0430476601218428e-150,2017-12-31,4m,5
1,eakf_model1,1.498450293360585e-58,2017-12-31,4m,5
2,eakf_model2,0.9999999999410952,2017-12-31,4m,5
3,eakf_model3,5.890482283609839e-11,2017-12-31,4m,5
0,arima,2.5e-323,2017-12-31,5m,5
1,eakf_model1,9.828872655940632e-141,2017-12-31,5m,5
2,eakf_model2,0.9999999996648996,2017-12-31,5m,5
3,eakf_model3,3.3510029049635005e-10,2017-12-31,5m,5
0,arima,2.5e-323,2017-12-31,6m,5
1,eakf_model1,5e-323,2017-12-31,6m,5
2,eakf_model2,2.9214358226552247e-08,2017-12-31,6m,5
3,eakf_model3,0.9999999707856416,2017-12-31,6m,5
0,arima,2.069474796827918e-155,2018-01-31,1m,5
1,eakf_model1,0.4138131646940596,2018-01-31,1m,5
2,eakf_model2,0.5861868353059404,2018-01-31,1m,5
3,eakf_model3,2.672157976040029e-21,2018-01-31,1m,5
0,arima,1.3055847231698247e-69,2018-01-31,2m,5
1,eakf_model1,2.677196152872584e-11,2018-01-31,2m,5
2,eakf_model2,0.999999999973228,2018-01-31,2m,5
3,eakf_model3,2.3330519721704064e-19,2018-01-31,2m,5
0,arima,6.583187554205745e-84,2018-01-31,3m,5
1,eakf_model1,3.885828939985092e-22,2018-01-31,3m,5
2,eakf_model2,0.9999999999619016,2018-01-31,3m,5
3,eakf_model3,3.8098446331856206e-11,2018-01-31,3m,5
0,arima,2.1767056924064166e-69,2018-01-31,4m,5
1,eakf_model1,1.2196220830070914e-20,2018-01-31,4m,5
2,eakf_model2,0.9999999999819982,2018-01-31,4m,5
3,eakf_model3,1.8001874538210082e-11,2018-01-31,4m,5
0,arima,1.0491530879142403e-94,2018-01-31,5m,5
1,eakf_model1,1.1355082530943196e-32,2018-01-31,5m,5
2,eakf_model2,0.9999999999774728,2018-01-31,5m,5
3,eakf_model3,2.252737985223301e-11,2018-01-31,5m,5
0,arima,2.2533837792800594e-153,2018-01-31,6m,5
1,eakf_model1,1.3933221669487604e-48,2018-01-31,6m,5
2,eakf_model2,0.999999999949614,2018-01-31,6m,5
3,eakf_model3,5.0386108458298135e-11,2018-01-31,6m,5
0,arima,4.685951990067715e-114,2018-02-28,1m,5
1,eakf_model1,0.9999999999626734,2018-02-28,1m,5
2,eakf_model2,3.7326745533379776e-11,2018-02-28,1m,5
3,eakf_model3,1.8494029513825972e-32,2018-02-28,1m,5
0,arima,1.0061550381113171e-81,2018-02-28,2m,5
1,eakf_model1,0.9999999999462046,2018-02-28,2m,5
2,eakf_model2,5.3795530402867954e-11,2018-02-28,2m,5
3,eakf_model3,1.7446721454634017e-39,2018-02-28,2m,5
0,arima,2.264471571585012e-157,2018-02-28,3m,5
1,eakf_model1,2.2188410435632328e-10,2018-02-28,3m,5
2,eakf_model2,0.999999999778116,2018-02-28,3m,5
3,eakf_model3,2.620530471570184e-49,2018-02-28,3m,5
0,arima,1.3734682558493563e-67,2018-02-28,4m,5
1,eakf_model1,2.171008201491048e-11,2018-02-28,4m,5
2,eakf_model2,0.9999999999782764,2018-02-28,4m,5
3,eakf_model3,1.3719051496154223e-14,2018-02-28,4m,5
0,arima,6.913162974880461e-51,2018-02-28,5m,5
1,eakf_model1,1.6630547944301668e-12,2018-02-28,5m,5
2,eakf_model2,0.9999999999914024,2018-02-28,5m,5
3,eakf_model3,6.9345818622033576e-12,2018-02-28,5m,5
0,arima,9.004268744073748e-60,2018-02-28,6m,5
1,eakf_model1,2.5985651698546723e-16,2018-02-28,6m,5
2,eakf_model2,0.9999999999909585,2018-02-28,6m,5
3,eakf_model3,9.04147363577302e-12,2018-02-28,6m,5
0,arima,2.735734100014068e-74,2018-03-31,1m,5
1,eakf_model1,0.9999999999912808,2018-03-31,1m,5
2,eakf_model2,8.719052701145993e-12,2018-03-31,1m,5
3,eakf_model3,1.953619883649599e-16,2018-03-31,1m,5
0,arima,2.0856510845925472e-69,2018-03-31,2m,5
1,eakf_model1,0.9999999999849714,2018-03-31,2m,5
2,eakf_model2,1.5028687620757248e-11,2018-03-31,2m,5
3,eakf_model3,2.1072558825294333e-24,2018-03-31,2m,5
0,arima,2.496538250804736e-110,2018-03-31,3m,5
1,eakf_model1,0.999999999911913,2018-03-31,3m,5
2,eakf_model2,8.808699735015651e-11,2018-03-31,3m,5
3,eakf_model3,1.3102826706180014e-48,2018-03-31,3m,5
0,arima,2.105076876582245e-173,2018-03-31,4m,5
1,eakf_model1,1.8116213444163949e-10,2018-03-31,4m,5
2,eakf_model2,0.999999999818838,2018-03-31,4m,5
3,eakf_model3,1.3347043381407087e-55,2018-03-31,4m,5
0,arima,8.870637463829056e-74,2018-03-31,5m,5
1,eakf_model1,2.1170380385237663e-11,2018-03-31,5m,5
2,eakf_model2,0.9999999999788296,2018-03-31,5m,5
3,eakf_model3,7.900900692550429e-21,2018-03-31,5m,5
0,arima,4.1698093443779495e-56,2018-03-31,6m,5
1,eakf_model1,1.009266533032396e-11,2018-03-31,6m,5
2,eakf_model2,0.9999999999899072,2018-03-31,6m,5
3,eakf_model3,1.8222893679042198e-16,2018-03-31,6m,5
0,arima,6.527781389124738e-27,2018-04-30,1m,5
1,eakf_model1,0.999999999998484,2018-04-30,1m,5
2,eakf_model2,1.4073941491010464e-12,2018-04-30,1m,5
3,eakf_model3,1.0848301548243897e-13,2018-04-30,1m,5
0,arima,6.9754058017594035e-40,2018-04-30,2m,5
1,eakf_model1,0.999999999996568,2018-04-30,2m,5
2,eakf_model2,3.4247582566622967e-12,2018-04-30,2m,5
3,eakf_model3,7.509749097198168e-15,2018-04-30,2m,5
0,arima,7.164909274683531e-60,2018-04-30,3m,5
1,eakf_model1,0.9999999999852082,2018-04-30,3m,5
2,eakf_model2,1.479196211613556e-11,2018-04-30,3m,5
3,eakf_model3,1.930694765444695e-26,2018-04-30,3m,5
0,arima,2.1132693494921973e-149,2018-04-30,4m,5
1,eakf_model1,0.9999999998581686,2018-04-30,4m,5
2,eakf_model2,1.4183157058445504e-10,2018-04-30,4m,5
3,eakf_model3,5.499194636961457e-72,2018-04-30,4m,5
0,arima,1.2028258692511073e-127,2018-04-30,5m,5
1,eakf_model1,8.083819824104106e-11,2018-04-30,5m,5
2,eakf_model2,0.9999999999191618,2018-04-30,5m,5
3,eakf_model3,4.924370136937722e-58,2018-04-30,5m,5
0,arima,6.135831469552633e-76,2018-04-30,6m,5
1,eakf_model1,2.1932590843070944e-11,2018-04-30,6m,5
2,eakf_model2,0.9999999999780672,2018-04-30,6m,5
3,eakf_model3,5.193771665490551e-31,2018-04-30,6m,5
0,arima,4.823280380566261e-16,2018-05-31,1m,5
1,eakf_model1,0.9999999999991676,2018-05-31,1m,5
2,eakf_model2,2.423282555773441e-14,2018-05-31,1m,5
3,eakf_model3,8.078113339386568e-13,2018-05-31,1m,5
0,arima,4.452558486259203e-19,2018-05-31,2m,5
1,eakf_model1,0.9999999999988968,2018-05-31,2m,5
2,eakf_model2,1.079296541158827e-12,2018-05-31,2m,5
3,eakf_model3,2.402336358464345e-14,2018-05-31,2m,5
0,arima,5.25375223253294e-32,2018-05-31,3m,5
1,eakf_model1,0.999999999996659,2018-05-31,3m,5
2,eakf_model2,3.3407892214299817e-12,2018-05-31,3m,5
3,eakf_model3,1.858440495767696e-16,2018-05-31,3m,5
0,arima,1.0261961749116003e-60,2018-05-31,4m,5
1,eakf_model1,0.9999999999840978,2018-05-31,4m,5
2,eakf_model2,1.590227132133909e-11,2018-05-31,4m,5
3,eakf_model3,3.6925103654877206e-32,2018-05-31,4m,5
0,arima,4.399816224648265e-236,2018-05-31,5m,5
1,eakf_model1,0.9999999995972828,2018-05-31,5m,5
2,eakf_model2,4.0271717087917614e-10,2018-05-31,5m,5
3,eakf_model3,6.764112565814014e-149,2018-05-31,5m,5
0,arima,1.2964969024097061e-110,2018-05-31,6m,5
1,eakf_model1,5.733894667278948e-11,2018-05-31,6m,5
2,eakf_model2,0.9999999999426612,2018-05-31,6m,5
3,eakf_model3,2.771539885938826e-68,2018-05-31,6m,5
0,arima,1.3466513702672797e-52,2018-06-30,1m,5
1,eakf_model1,0.999999999992064,2018-06-30,1m,5
2,eakf_model2,1.823941545675899e-17,2018-06-30,1m,5
3,eakf_model3,7.936142377983732e-12,2018-06-30,1m,5
0,arima,1.787192097146221e-18,2018-06-30,2m,5
1,eakf_model1,0.999999999998866,2018-06-30,2m,5
2,eakf_model2,4.7755630150013066e-14,2018-06-30,2m,5
3,eakf_model3,1.0862260060102645e-12,2018-06-30,2m,5
0,arima,1.4008530126036705e-21,2018-06-30,3m,5
1,eakf_model1,0.9999999999984704,2018-06-30,3m,5
2,eakf_model2,1.522184015516964e-12,2018-06-30,3m,5
3,eakf_model3,7.466488593361502e-15,2018-06-30,3m,5
0,arima,5.173912832099637e-38,2018-06-30,4m,5
1,eakf_model1,0.9999999999952708,2018-06-30,4m,5
2,eakf_model2,4.729360279083252e-12,2018-06-30,4m,5
3,eakf_model3,5.865937554136187e-19,2018-06-30,4m,5
0,arima,1.376820269027649e-88,2018-06-30,5m,5
1,eakf_model1,0.999999999964508,2018-06-30,5m,5
2,eakf_model2,3.549209664652447e-11,2018-06-30,5m,5
3,eakf_model3,2.0535685456430896e-48,2018-06-30,5m,5
0,arima,2.5e-323,2018-06-30,6m,5
1,eakf_model1,1.750480935594574e-07,2018-06-30,6m,5
2,eakf_model2,0.9999998249519064,2018-06-30,6m,5
3,eakf_model3,2.5e-323,2018-06-30,6m,5
0,arima,3.1852310750940885e-76,2018-07-31,1m,5
1,eakf_model1,0.5557461526186952,2018-07-31,1m,5
2,eakf_model2,8.574330876743942e-11,2018-07-31,1m,5
3,eakf_model3,0.4442538472955616,2018-07-31,1m,5
0,arima,4.232466011410624e-103,2018-07-31,2m,5
1,eakf_model1,0.9999999999239604,2018-07-31,2m,5
2,eakf_model2,8.819316454091432e-22,2018-07-31,2m,5
3,eakf_model3,7.603970252380194e-11,2018-07-31,2m,5
0,arima,4.550569072864784e-22,2018-07-31,3m,5
1,eakf_model1,0.999999999997826,2018-07-31,3m,5
2,eakf_model2,3.994822853785409e-13,2018-07-31,3m,5
3,eakf_model3,1.7747776501304285e-12,2018-07-31,3m,5
0,arima,2.1053549589307963e-26,2018-07-31,4m,5
1,eakf_model1,0.9999999999972292,2018-07-31,4m,5
2,eakf_model2,2.7707775494939866e-12,2018-07-31,4m,5
3,eakf_model3,7.052019128702953e-17,2018-07-31,4m,5
0,arima,1.3028835766257698e-51,2018-07-31,5m,5
1,eakf_model1,0.9999999999889582,2018-07-31,5m,5
2,eakf_model2,1.1041777938376649e-11,2018-07-31,5m,5
3,eakf_model3,3.21268353005364e-25,2018-07-31,5m,5
0,arima,6.695273083200363e-188,2018-07-31,6m,5
1,eakf_model1,0.9999999997790264,2018-07-31,6m,5
2,eakf_model2,2.2097352704204876e-10,2018-07-31,6m,5
3,eakf_model3,2.9922263720792674e-105,2018-07-31,6m,5
0,arima,2.590137712186096e-50,2018-08-31,1m,5
1,eakf_model1,2.0426905490819686e-13,2018-08-31,1m,5
2,eakf_model2,5.823485423637177e-11,2018-08-31,1m,5
3,eakf_model3,0.999999999941561,2018-08-31,1m,5
0,arima,1.4639194952513944e-180,2018-08-31,2m,5
1,eakf_model1,0.3514987053836983,2018-08-31,2m,5
2,eakf_model2,7.600873649566762e-10,2018-08-31,2m,5
3,eakf_model3,0.6485012938562142,2018-08-31,2m,5
0,arima,1.9149833677602982e-123,2018-08-31,3m,5
1,eakf_model1,0.6806422100991567,2018-08-31,3m,5
2,eakf_model2,2.24367279633579e-10,2018-08-31,3m,5
3,eakf_model3,0.319357789676476,2018-08-31,3m,5
0,arima,9.234620085762528e-30,2018-08-31,4m,5
1,eakf_model1,0.9999999999933116,2018-08-31,4m,5
2,eakf_model2,3.654622906980833e-12,2018-08-31,4m,5
3,eakf_model3,3.0338358298979044e-12,2018-08-31,4m,5
0,arima,1.520345664337976e-34,2018-08-31,5m,5
1,eakf_model1,0.9999999999925984,2018-08-31,5m,5
2,eakf_model2,7.40148564101124e-12,2018-08-31,5m,5
3,eakf_model3,1.100533802658506e-17,2018-08-31,5m,5
0,arima,5.843274037827997e-83,2018-08-31,6m,5
1,eakf_model1,0.9999999999586,2018-08-31,6m,5
2,eakf_model2,4.139996875306328e-11,2018-08-31,6m,5
3,eakf_model3,1.573690852355913e-35,2018-08-31,6m,5
0,arima,3.2100680101510595e-43,2018-09-30,1m,5
1,eakf_model1,1.5426680021467401e-50,2018-09-30,1m,5
2,eakf_model2,1.6411904071853786e-11,2018-09-30,1m,5
3,eakf_model3,0.999999999983588,2018-09-30,1m,5
0,arima,2.5e-323,2018-09-30,2m,5
1,eakf_model1,2.082321376435385e-220,2018-09-30,2m,5
2,eakf_model2,0.999999995369883,2018-09-30,2m,5
3,eakf_model3,4.630116985485789e-09,2018-09-30,2m,5
0,arima,2.238095582047093e-193,2018-09-30,3m,5
1,eakf_model1,8.410745304488092e-47,2018-09-30,3m,5
2,eakf_model2,7.735869194014294e-10,2018-09-30,3m,5
3,eakf_model3,0.9999999992264132,2018-09-30,3m,5
0,arima,5.492716070329872e-105,2018-09-30,4m,5
1,eakf_model1,1.2849664755832818e-10,2018-09-30,4m,5
2,eakf_model2,3.7930455572130194e-11,2018-09-30,4m,5
3,eakf_model3,0.9999999998335728,2018-09-30,4m,5
0,arima,1.9182157454856182e-235,2018-09-30,5m,5
1,eakf_model1,0.999999998514458,2018-09-30,5m,5
2,eakf_model2,7.825975674292662e-53,2018-09-30,5m,5
3,eakf_model3,1.4855421034824832e-09,2018-09-30,5m,5
0,arima,8.726436609280447e-56,2018-09-30,6m,5
1,eakf_model1,0.9999999999658592,2018-09-30,6m,5
2,eakf_model2,3.414004820741444e-11,2018-09-30,6m,5
3,eakf_model3,6.94298780640731e-16,2018-09-30,6m,5
0,arima,1.9645845844831864e-35,2018-10-31,1m,5
1,eakf_model1,8.31111417897214e-54,2018-10-31,1m,5
2,eakf_model2,3.59320834752984e-12,2018-10-31,1m,5
3,eakf_model3,0.9999999999964068,2018-10-31,1m,5
0,arima,4.569399600338885e-92,2018-10-31,2m,5
1,eakf_model1,7.38091710143287e-110,2018-10-31,2m,5
2,eakf_model2,6.542852064102734e-11,2018-10-31,2m,5
3,eakf_model3,0.9999999999345716,2018-10-31,2m,5
0,arima,2.5e-323,2018-10-31,3m,5
1,eakf_model1,6.106009443637964e-296,2018-10-31,3m,5
2,eakf_model2,1.601589900180319e-09,2018-10-31,3m,5
3,eakf_model3,0.99999999839841,2018-10-31,3m,5
0,arima,1.5585497866202844e-90,2018-10-31,4m,5
1,eakf_model1,1.1153492430168514e-59,2018-10-31,4m,5
2,eakf_model2,9.362341297044275e-11,2018-10-31,4m,5
3,eakf_model3,0.9999999999063768,2018-10-31,4m,5
0,arima,2.6789495563957614e-44,2018-10-31,5m,5
1,eakf_model1,7.266117646859169e-21,2018-10-31,5m,5
2,eakf_model2,1.4265042059484297e-11,2018-10-31,5m,5
3,eakf_model3,0.9999999999857352,2018-10-31,5m,5
0,arima,6.996748634905154e-48,2018-10-31,6m,5
1,eakf_model1,2.587619179832844e-11,2018-10-31,6m,5
2,eakf_model2,3.6854861147567903e-14,2018-10-31,6m,5
3,eakf_model3,0.999999999974087,2018-10-31,6m,5
0,arima,1.0031354864695133e-21,2018-11-30,1m,5
1,eakf_model1,1.347978409331733e-41,2018-11-30,1m,5
2,eakf_model2,2.493745189484157e-12,2018-11-30,1m,5
3,eakf_model3,0.9999999999975064,2018-11-30,1m,5
0,arima,8.712398565624753e-44,2018-11-30,2m,5
1,eakf_model1,8.955332952639146e-63,2018-11-30,2m,5
2,eakf_model2,6.321776933709556e-12,2018-11-30,2m,5
3,eakf_model3,0.9999999999936784,2018-11-30,2m,5
0,arima,5.875120450331558e-87,2018-11-30,3m,5
1,eakf_model1,5.257837107590174e-116,2018-11-30,3m,5
2,eakf_model2,3.8641665170403937e-11,2018-11-30,3m,5
3,eakf_model3,0.9999999999613584,2018-11-30,3m,5
0,arima,6.527265577667223e-103,2018-11-30,4m,5
1,eakf_model1,5.870647259169987e-107,2018-11-30,4m,5
2,eakf_model2,7.159804435147654e-11,2018-11-30,4m,5
3,eakf_model3,0.999999999928402,2018-11-30,4m,5
0,arima,8.01014586381989e-42,2018-11-30,5m,5
1,eakf_model1,6.623349809521222e-38,2018-11-30,5m,5
2,eakf_model2,1.0268938194602622e-11,2018-11-30,5m,5
3,eakf_model3,0.999999999989731,2018-11-30,5m,5
0,arima,1.7485547692075898e-33,2018-11-30,6m,5
1,eakf_model1,8.714667005150203e-23,2018-11-30,6m,5
2,eakf_model2,4.748932861966569e-12,2018-11-30,6m,5
3,eakf_model3,0.9999999999952512,2018-11-30,6m,5
0,arima,6.407396288865639e-20,2018-12-31,1m,5
1,eakf_model1,9.422938238007196e-30,2018-12-31,1m,5
2,eakf_model2,1.867262579518083e-12,2018-12-31,1m,5
3,eakf_model3,0.9999999999981328,2018-12-31,1m,5
0,arima,1.1906219854532631e-30,2018-12-31,2m,5
1,eakf_model1,2.9103152892858224e-41,2018-12-31,2m,5
2,eakf_model2,3.864368758209137e-12,2018-12-31,2m,5
3,eakf_model3,0.9999999999961358,2018-12-31,2m,5
0,arima,1.2122320872829928e-44,2018-12-31,3m,5
1,eakf_model1,2.890648303675013e-59,2018-12-31,3m,5
2,eakf_model2,5.279219895041412e-12,2018-12-31,3m,5
3,eakf_model3,0.9999999999947208,2018-12-31,3m,5
0,arima,3.8057389113538034e-66,2018-12-31,4m,5
1,eakf_model1,1.2941020397886485e-83,2018-12-31,4m,5
2,eakf_model2,1.4424939417628919e-11,2018-12-31,4m,5
3,eakf_model3,0.9999999999855752,2018-12-31,4m,5
0,arima,9.441499821636349e-52,2018-12-31,5m,5
1,eakf_model1,2.400683084177525e-56,2018-12-31,5m,5
2,eakf_model2,9.485886207125482e-12,2018-12-31,5m,5
3,eakf_model3,0.999999999990514,2018-12-31,5m,5
0,arima,2.3575675216926069e-35,2018-12-31,6m,5
1,eakf_model1,1.4315013440039035e-34,2018-12-31,6m,5
2,eakf_model2,4.31374792949635e-12,2018-12-31,6m,5
3,eakf_model3,0.9999999999956865,2018-12-31,6m,5
0,arima,8.736165484985129e-30,2019-01-31,1m,5
1,eakf_model1,3.702555096220377e-29,2019-01-31,1m,5
2,eakf_model2,4.322558562124524e-12,2019-01-31,1m,5
3,eakf_model3,0.9999999999956776,2019-01-31,1m,5
0,arima,1.0755827638169111e-32,2019-01-31,2m,5
1,eakf_model1,4.830510250758652e-32,2019-01-31,2m,5
2,eakf_model2,3.6378686617922874e-12,2019-01-31,2m,5
3,eakf_model3,0.9999999999963622,2019-01-31,2m,5
0,arima,1.4487402007663101e-35,2019-01-31,3m,5
1,eakf_model1,1.3523058953689493e-39,2019-01-31,3m,5
2,eakf_model2,3.490800747685684e-12,2019-01-31,3m,5
3,eakf_model3,0.9999999999965092,2019-01-31,3m,5
0,arima,3.6116163837680284e-46,2019-01-31,4m,5
1,eakf_model1,5.269125902711304e-53,2019-01-31,4m,5
2,eakf_model2,4.35835389372884e-12,2019-01-31,4m,5
3,eakf_model3,0.9999999999956416,2019-01-31,4m,5
0,arima,6.969923516649405e-56,2019-01-31,5m,5
1,eakf_model1,1.759707225987412e-65,2019-01-31,5m,5
2,eakf_model2,7.310099621799273e-12,2019-01-31,5m,5
3,eakf_model3,0.99999999999269,2019-01-31,5m,5
0,arima,2.051290021416053e-44,2019-01-31,6m,5
1,eakf_model1,4.429319949828819e-47,2019-01-31,6m,5
2,eakf_model2,4.945741713986287e-12,2019-01-31,6m,5
3,eakf_model3,0.9999999999950544,2019-01-31,6m,5
0,arima,2.6518605155094944e-62,2019-02-28,1m,5
1,eakf_model1,1.1085147190101378e-31,2019-02-28,1m,5
2,eakf_model2,1.2367470126330542e-11,2019-02-28,1m,5
3,eakf_model3,0.9999999999876326,2019-02-28,1m,5
0,arima,8.197032441529909e-42,2019-02-28,2m,5
1,eakf_model1,2.728044424846783e-27,2019-02-28,2m,5
2,eakf_model2,4.758790531970022e-12,2019-02-28,2m,5
3,eakf_model3,0.9999999999952413,2019-02-28,2m,5
0,arima,3.3203736731899605e-35,2019-02-28,3m,5
1,eakf_model1,4.9045570202528896e-27,2019-02-28,3m,5
2,eakf_model2,2.5008470806183405e-12,2019-02-28,3m,5
3,eakf_model3,0.9999999999974992,2019-02-28,3m,5
0,arima,1.5555708856432204e-38,2019-02-28,4m,5
1,eakf_model1,3.1080633186597367e-34,2019-02-28,4m,5
2,eakf_model2,2.772709996138259e-12,2019-02-28,4m,5
3,eakf_model3,0.9999999999972272,2019-02-28,4m,5
0,arima,2.4496179616366593e-45,2019-02-28,5m,5
1,eakf_model1,8.378936273237803e-47,2019-02-28,5m,5
2,eakf_model2,2.8489685048784924e-12,2019-02-28,5m,5
3,eakf_model3,0.9999999999971512,2019-02-28,5m,5
0,arima,2.2178751339719156e-48,2019-02-28,6m,5
1,eakf_model1,2.527186154816873e-52,2019-02-28,6m,5
2,eakf_model2,3.703573923139643e-12,2019-02-28,6m,5
3,eakf_model3,0.9999999999962964,2019-02-28,6m,5
0,arima,5.385018225945414e-120,2019-03-31,1m,5
1,eakf_model1,5.876794398253839e-35,2019-03-31,1m,5
2,eakf_model2,9.715356136451548e-11,2019-03-31,1m,5
3,eakf_model3,0.9999999999028464,2019-03-31,1m,5
0,arima,1.3907011807584594e-44,2019-03-31,2m,5
1,eakf_model1,6.6124293250934826e-18,2019-03-31,2m,5
2,eakf_model2,7.249914025785193e-12,2019-03-31,2m,5
3,eakf_model3,0.99999999999275,2019-03-31,2m,5
0,arima,1.283413656043231e-35,2019-03-31,3m,5
1,eakf_model1,9.074302016214806e-21,2019-03-31,3m,5
2,eakf_model2,3.6191670972010976e-12,2019-03-31,3m,5
3,eakf_model3,0.999999999996381,2019-03-31,3m,5
0,arima,3.6174938456904753e-45,2019-03-31,4m,5
1,eakf_model1,8.861142477154869e-30,2019-03-31,4m,5
2,eakf_model2,5.8697408674645055e-12,2019-03-31,4m,5
3,eakf_model3,0.9999999999941304,2019-03-31,4m,5
0,arima,1.7826847923601551e-47,2019-03-31,5m,5
1,eakf_model1,2.1013098374255798e-40,2019-03-31,5m,5
2,eakf_model2,4.995128067048869e-12,2019-03-31,5m,5
3,eakf_model3,0.9999999999950048,2019-03-31,5m,5
0,arima,1.3043978673479426e-50,2019-03-31,6m,5
1,eakf_model1,2.7067230841397435e-49,2019-03-31,6m,5
2,eakf_model2,4.289429540336605e-12,2019-03-31,6m,5
3,eakf_model3,0.9999999999957108,2019-03-31,6m,5
0,arima,2.5e-323,2019-04-30,1m,5
1,eakf_model1,1.5291510521675702e-85,2019-04-30,1m,5
2,eakf_model2,1.1372332089472968e-08,2019-04-30,1m,5
3,eakf_model3,0.999999988627668,2019-04-30,1m,5
0,arima,1.2024623851660685e-61,2019-04-30,2m,5
1,eakf_model1,2.403655429772324e-11,2019-04-30,2m,5
2,eakf_model2,4.2273093452948906e-12,2019-04-30,2m,5
3,eakf_model3,0.9999999999717364,2019-04-30,2m,5
0,arima,1.7215850613828283e-37,2019-04-30,3m,5
1,eakf_model1,3.655132032462259e-12,2019-04-30,3m,5
2,eakf_model2,2.221518924602972e-12,2019-04-30,3m,5
3,eakf_model3,0.9999999999941236,2019-04-30,3m,5
0,arima,1.5696804758502786e-50,2019-04-30,4m,5
1,eakf_model1,1.5664478292433906e-23,2019-04-30,4m,5
2,eakf_model2,1.1001921113001982e-11,2019-04-30,4m,5
