,model_name,weigth,date_forecast,forecast_window
3,eakf_model3,0.9999999994639408,2009-02-28,5m
0,arima,0.0,2009-02-28,6m
1,eakf_model1,0.9999999926647842,2009-02-28,6m
2,eakf_model2,1.04e-322,2009-02-28,6m
3,eakf_model3,7.335215430494407e-09,2009-02-28,6m
0,arima,0.0,2009-03-31,1m
1,eakf_model1,0.9989773306727936,2009-03-31,1m
2,eakf_model2,1.3e-322,2009-03-31,1m
3,eakf_model3,0.0010226693272064,2009-03-31,1m
0,arima,0.0,2009-03-31,2m
1,eakf_model1,0.7241923834563464,2009-03-31,2m
2,eakf_model2,4.714066425279558e-198,2009-03-31,2m
3,eakf_model3,0.2758076165436535,2009-03-31,2m
0,arima,0.0,2009-03-31,3m
1,eakf_model1,0.6804231713295511,2009-03-31,3m
2,eakf_model2,1.8106628629796228e-205,2009-03-31,3m
3,eakf_model3,0.3195768286704489,2009-03-31,3m
0,arima,0.0,2009-03-31,4m
1,eakf_model1,0.4450712060192173,2009-03-31,4m
2,eakf_model2,9.652321074571525e-211,2009-03-31,4m
3,eakf_model3,0.5549287939807827,2009-03-31,4m
0,arima,0.0,2009-03-31,5m
1,eakf_model1,1.5555127822883022e-08,2009-03-31,5m
2,eakf_model2,1.14e-322,2009-03-31,5m
3,eakf_model3,0.999999984444872,2009-03-31,5m
0,arima,0.0,2009-03-31,6m
1,eakf_model1,0.999999998944593,2009-03-31,6m
2,eakf_model2,3.7096858829992806e-139,2009-03-31,6m
3,eakf_model3,1.055407061507485e-09,2009-03-31,6m
0,arima,0.0,2009-04-30,1m
1,eakf_model1,0.9999999995410844,2009-04-30,1m
2,eakf_model2,6.583709045169053e-94,2009-04-30,1m
3,eakf_model3,4.5891552319311564e-10,2009-04-30,1m
0,arima,0.0,2009-04-30,2m
1,eakf_model1,0.9999999939601512,2009-04-30,2m
2,eakf_model2,1.33916427656e-312,2009-04-30,2m
3,eakf_model3,6.039848844056971e-09,2009-04-30,2m
0,arima,0.0,2009-04-30,3m
1,eakf_model1,0.9999999975052484,2009-04-30,3m
2,eakf_model2,7.806769983174154e-200,2009-04-30,3m
3,eakf_model3,2.494751615219886e-09,2009-04-30,3m
0,arima,0.0,2009-04-30,4m
1,eakf_model1,0.9999999864358724,2009-04-30,4m
2,eakf_model2,1.24e-322,2009-04-30,4m
3,eakf_model3,1.3564127561694948e-08,2009-04-30,4m
0,arima,0.0,2009-04-30,5m
1,eakf_model1,0.2889507236863395,2009-04-30,5m
2,eakf_model2,4.729442452605817e-259,2009-04-30,5m
3,eakf_model3,0.7110492763136603,2009-04-30,5m
0,arima,0.0,2009-04-30,6m
1,eakf_model1,0.9999999997878098,2009-04-30,6m
2,eakf_model2,1.2567574625496863e-68,2009-04-30,6m
3,eakf_model3,2.1219041720290303e-10,2009-04-30,6m
0,arima,0.0,2009-05-31,1m
1,eakf_model1,0.999999999821588,2009-05-31,1m
2,eakf_model2,1.674117681698752e-65,2009-05-31,1m
3,eakf_model3,1.7841252221331468e-10,2009-05-31,1m
0,arima,0.0,2009-05-31,2m
1,eakf_model1,0.9999999996110672,2009-05-31,2m
2,eakf_model2,8.510548118274251e-101,2009-05-31,2m
3,eakf_model3,3.8893282063751256e-10,2009-05-31,2m
0,arima,0.0,2009-05-31,3m
1,eakf_model1,0.999999999560304,2009-05-31,3m
2,eakf_model2,8.441543567754843e-95,2009-05-31,3m
3,eakf_model3,4.3969616437703184e-10,2009-05-31,3m
0,arima,0.0,2009-05-31,4m
1,eakf_model1,0.999999999410472,2009-05-31,4m
2,eakf_model2,3.7337568027482795e-126,2009-05-31,4m
3,eakf_model3,5.895281730629473e-10,2009-05-31,4m
0,arima,0.0,2009-05-31,5m
1,eakf_model1,0.999999992583432,2009-05-31,5m
2,eakf_model2,2.1e-322,2009-05-31,5m
3,eakf_model3,7.416568071501009e-09,2009-05-31,5m
0,arima,0.0,2009-05-31,6m
1,eakf_model1,0.9999999998781678,2009-05-31,6m
2,eakf_model2,3.140346491793654e-52,2009-05-31,6m
3,eakf_model3,1.2183211662633502e-10,2009-05-31,6m
0,arima,2.050191086258037e-237,2009-06-30,1m
1,eakf_model1,0.9999999999273744,2009-06-30,1m
2,eakf_model2,2.682060071070318e-45,2009-06-30,1m
3,eakf_model3,7.262529502584538e-11,2009-06-30,1m
0,arima,0.0,2009-06-30,2m
1,eakf_model1,0.9999999997964156,2009-06-30,2m
2,eakf_model2,2.9488388745146333e-77,2009-06-30,2m
3,eakf_model3,2.0358431270100436e-10,2009-06-30,2m
0,arima,0.0,2009-06-30,3m
1,eakf_model1,0.9999999997646332,2009-06-30,3m
2,eakf_model2,2.38267687969652e-72,2009-06-30,3m
3,eakf_model3,2.3536668277731576e-10,2009-06-30,3m
0,arima,0.0,2009-06-30,4m
1,eakf_model1,0.9999999997993614,2009-06-30,4m
2,eakf_model2,1.916682401095252e-78,2009-06-30,4m
3,eakf_model3,2.0063880932351718e-10,2009-06-30,4m
0,arima,0.0,2009-06-30,5m
1,eakf_model1,0.999999999296079,2009-06-30,5m
2,eakf_model2,4.328964084638067e-118,2009-06-30,5m
3,eakf_model3,7.039208814246028e-10,2009-06-30,5m
0,arima,5.566278973904546e-279,2009-06-30,6m
1,eakf_model1,0.999999999923782,2009-06-30,6m
2,eakf_model2,9.976147022614485e-43,2009-06-30,6m
3,eakf_model3,7.621802595032838e-11,2009-06-30,6m
0,arima,8.91017885254734e-193,2009-07-31,1m
1,eakf_model1,0.9999999999578376,2009-07-31,1m
2,eakf_model2,9.138467428504311e-35,2009-07-31,1m
3,eakf_model3,4.2162468361485685e-11,2009-07-31,1m
0,arima,2.9549435196863706e-245,2009-07-31,2m
1,eakf_model1,0.9999999998978438,2009-07-31,2m
2,eakf_model2,1.3546214707833062e-57,2009-07-31,2m
3,eakf_model3,1.0215615996223563e-10,2009-07-31,2m
0,arima,0.0,2009-07-31,3m
1,eakf_model1,0.9999999998166867,2009-07-31,3m
2,eakf_model2,1.7596838766707344e-64,2009-07-31,3m
3,eakf_model3,1.833135772889e-10,2009-07-31,3m
0,arima,1.9900554631798693e-290,2009-07-31,4m
1,eakf_model1,0.9999999998877211,2009-07-31,4m
2,eakf_model2,8.578813711523961e-61,2009-07-31,4m
3,eakf_model3,1.1227855819982742e-10,2009-07-31,4m
0,arima,0.0,2009-07-31,5m
1,eakf_model1,0.999999999725842,2009-07-31,5m
2,eakf_model2,4.254726572790703e-78,2009-07-31,5m
3,eakf_model3,2.741581191794462e-10,2009-07-31,5m
0,arima,3.0092546293891995e-217,2009-07-31,6m
1,eakf_model1,0.9999999999534492,2009-07-31,6m
2,eakf_model2,2.7455104164826126e-34,2009-07-31,6m
3,eakf_model3,4.6550552965464905e-11,2009-07-31,6m
0,arima,2.3375342301592293e-170,2009-08-31,1m
1,eakf_model1,0.9999999999693412,2009-08-31,1m
2,eakf_model2,2.418809153268989e-30,2009-08-31,1m
3,eakf_model3,3.065891219041952e-11,2009-08-31,1m
0,arima,5.880338279467793e-196,2009-08-31,2m
1,eakf_model1,0.9999999999389008,2009-08-31,2m
2,eakf_model2,1.5237765652800022e-44,2009-08-31,2m
3,eakf_model3,6.109915888201721e-11,2009-08-31,2m
0,arima,1.2439541381523106e-305,2009-08-31,3m
1,eakf_model1,0.9999999998709872,2009-08-31,3m
2,eakf_model2,3.9086399547235694e-55,2009-08-31,3m
3,eakf_model3,1.290129425173204e-10,2009-08-31,3m
0,arima,1.226213665413199e-262,2009-08-31,4m
1,eakf_model1,0.9999999999106776,2009-08-31,4m
2,eakf_model2,3.599966216713111e-54,2009-08-31,4m
3,eakf_model3,8.932243383965027e-11,2009-08-31,4m
0,arima,0.0,2009-08-31,5m
1,eakf_model1,0.9999999998645336,2009-08-31,5m
2,eakf_model2,2.278774555722183e-57,2009-08-31,5m
3,eakf_model3,1.3546636138105456e-10,2009-08-31,5m
0,arima,6.770668372610434e-181,2009-08-31,6m
1,eakf_model1,0.9999999999675802,2009-08-31,6m
2,eakf_model2,3.3361349273983965e-29,2009-08-31,6m
3,eakf_model3,3.241986464976951e-11,2009-08-31,6m
0,arima,4.629175475300016e-156,2009-09-30,1m
1,eakf_model1,0.999999999977258,2009-09-30,1m
2,eakf_model2,4.086289220959586e-28,2009-09-30,1m
3,eakf_model3,2.274211877649681e-11,2009-09-30,1m
0,arima,5.617381292380484e-171,2009-09-30,2m
1,eakf_model1,0.9999999999546464,2009-09-30,2m
2,eakf_model2,7.173610718459601e-39,2009-09-30,2m
3,eakf_model3,4.535364519629181e-11,2009-09-30,2m
0,arima,1.603220362702507e-273,2009-09-30,3m
1,eakf_model1,0.9999999999025234,2009-09-30,3m
2,eakf_model2,1.5095940473724732e-47,2009-09-30,3m
3,eakf_model3,9.747658942389201e-11,2009-09-30,3m
0,arima,4.8252279459174475e-232,2009-09-30,4m
1,eakf_model1,0.9999999999342292,2009-09-30,4m
2,eakf_model2,6.498529734834871e-47,2009-09-30,4m
3,eakf_model3,6.577084481927021e-11,2009-09-30,4m
0,arima,5.6102553092341994e-297,2009-09-30,5m
1,eakf_model1,0.9999999999019544,2009-09-30,5m
2,eakf_model2,1.3008023049548229e-49,2009-09-30,5m
3,eakf_model3,9.804595506136452e-11,2009-09-30,5m
0,arima,1.2822653169173214e-171,2009-09-30,6m
1,eakf_model1,0.999999999972304,2009-09-30,6m
2,eakf_model2,5.770152634419935e-27,2009-09-30,6m
3,eakf_model3,2.769594373519036e-11,2009-09-30,6m
0,arima,4.6408320907913245e-191,2009-10-31,1m
1,eakf_model1,0.999999999966245,2009-10-31,1m
2,eakf_model2,7.0766542204240895e-31,2009-10-31,1m
3,eakf_model3,3.3755130003256715e-11,2009-10-31,1m
0,arima,3.213816084529214e-153,2009-10-31,2m
1,eakf_model1,0.999999999965436,2009-10-31,2m
2,eakf_model2,1.2489854151535024e-35,2009-10-31,2m
3,eakf_model3,3.4563851426354144e-11,2009-10-31,2m
0,arima,4.053574518148926e-251,2009-10-31,3m
1,eakf_model1,0.9999999999203346,2009-10-31,3m
2,eakf_model2,6.6250656263745285e-43,2009-10-31,3m
3,eakf_model3,7.966522923094388e-11,2009-10-31,3m
0,arima,4.409536841771409e-208,2009-10-31,4m
1,eakf_model1,0.9999999999478596,2009-10-31,4m
2,eakf_model2,2.3561765781234487e-40,2009-10-31,4m
3,eakf_model3,5.214052983588495e-11,2009-10-31,4m
0,arima,1.0274280190752602e-254,2009-10-31,5m
1,eakf_model1,0.9999999999315844,2009-10-31,5m
2,eakf_model2,1.5581978811962636e-41,2009-10-31,5m
3,eakf_model3,6.841565750644206e-11,2009-10-31,5m
0,arima,4.771808308645795e-171,2009-10-31,6m
1,eakf_model1,0.9999999999743776,2009-10-31,6m
2,eakf_model2,4.460549527068342e-26,2009-10-31,6m
3,eakf_model3,2.5622770184012664e-11,2009-10-31,6m
0,arima,5.893008769166759e-172,2009-11-30,1m
1,eakf_model1,0.9999999999692868,2009-11-30,1m
2,eakf_model2,5.4844027521327396e-30,2009-11-30,1m
3,eakf_model3,3.071326668122229e-11,2009-11-30,1m
0,arima,7.166262263819421e-157,2009-11-30,2m
1,eakf_model1,0.9999999999620272,2009-11-30,2m
2,eakf_model2,6.055058654952589e-36,2009-11-30,2m
3,eakf_model3,3.79726628762127e-11,2009-11-30,2m
0,arima,5.080644863579281e-237,2009-11-30,3m
1,eakf_model1,0.999999999931198,2009-11-30,3m
2,eakf_model2,3.040851255708157e-40,2009-11-30,3m
3,eakf_model3,6.880179715543129e-11,2009-11-30,3m
0,arima,4.765496775286104e-189,2009-11-30,4m
1,eakf_model1,0.9999999999595424,2009-11-30,4m
2,eakf_model2,4.362790527142543e-36,2009-11-30,4m
3,eakf_model3,4.045738710833952e-11,2009-11-30,4m
0,arima,3.7595105362521445e-225,2009-11-30,5m
1,eakf_model1,0.9999999999494006,2009-11-30,5m
2,eakf_model2,3.8350092206833985e-35,2009-11-30,5m
3,eakf_model3,5.0599671848560125e-11,2009-11-30,5m
0,arima,2.227961597262416e-164,2009-11-30,6m
1,eakf_model1,0.9999999999772478,2009-11-30,6m
2,eakf_model2,2.564402694711317e-24,2009-11-30,6m
3,eakf_model3,2.2752166606306634e-11,2009-11-30,6m
0,arima,2.203806025492593e-153,2009-12-31,1m
1,eakf_model1,0.999999999973238,2009-12-31,1m
2,eakf_model2,1.794642885477654e-28,2009-12-31,1m
3,eakf_model3,2.676235613622571e-11,2009-12-31,1m
0,arima,2.938503487930584e-143,2009-12-31,2m
1,eakf_model1,0.9999999999642308,2009-12-31,2m
2,eakf_model2,4.935920433814456e-35,2009-12-31,2m
3,eakf_model3,3.576935833976105e-11,2009-12-31,2m
0,arima,2.3059495015079787e-226,2009-12-31,3m
1,eakf_model1,0.9999999999346804,2009-12-31,3m
2,eakf_model2,8.920590387432042e-39,2009-12-31,3m
3,eakf_model3,6.531961291090134e-11,2009-12-31,3m
0,arima,1.3090297716777894e-175,2009-12-31,4m
1,eakf_model1,0.999999999965711,2009-12-31,4m
2,eakf_model2,2.1202119223421323e-33,2009-12-31,4m
3,eakf_model3,3.4289191558605934e-11,2009-12-31,4m
0,arima,1.3808234288001166e-202,2009-12-31,5m
1,eakf_model1,0.9999999999612464,2009-12-31,5m
2,eakf_model2,4.768927711308318e-31,2009-12-31,5m
3,eakf_model3,3.8753440025692576e-11,2009-12-31,5m
0,arima,7.290084403916792e-159,2009-12-31,6m
1,eakf_model1,0.9999999999792422,2009-12-31,6m
2,eakf_model2,1.2325782861690114e-22,2009-12-31,6m
3,eakf_model3,2.0758304545643598e-11,2009-12-31,6m
0,arima,4.988397993768958e-152,2010-01-31,1m
1,eakf_model1,0.999999999975824,2010-01-31,1m
2,eakf_model2,9.826388417775391e-28,2010-01-31,1m
3,eakf_model3,2.4176599338062705e-11,2010-01-31,1m
0,arima,8.325662314871533e-130,2010-01-31,2m
1,eakf_model1,0.9999999999681436,2010-01-31,2m
2,eakf_model2,1.3524001213997717e-33,2010-01-31,2m
3,eakf_model3,3.1856297487978964e-11,2010-01-31,2m
0,arima,1.8232660905065487e-205,2010-01-31,3m
1,eakf_model1,0.9999999999431716,2010-01-31,3m
2,eakf_model2,2.1930047111578733e-37,2010-01-31,3m
3,eakf_model3,5.682842888326982e-11,2010-01-31,3m
0,arima,1.3741201581885295e-169,2010-01-31,4m
1,eakf_model1,0.9999999999667472,2010-01-31,4m
2,eakf_model2,4.59400708855808e-32,2010-01-31,4m
3,eakf_model3,3.325301092534932e-11,2010-01-31,4m
0,arima,9.291054017454108e-188,2010-01-31,5m
1,eakf_model1,0.99999999996816,2010-01-31,5m
2,eakf_model2,1.3952062042804591e-28,2010-01-31,5m
3,eakf_model3,3.1839865840047727e-11,2010-01-31,5m
0,arima,2.6239497011115947e-154,2010-01-31,6m
1,eakf_model1,0.9999999999810488,2010-01-31,6m
2,eakf_model2,1.5690486085691558e-21,2010-01-31,6m
3,eakf_model3,1.8951414493242538e-11,2010-01-31,6m
0,arima,4.80556336653033e-155,2010-02-28,1m
1,eakf_model1,0.9999999999763468,2010-02-28,1m
2,eakf_model2,1.4496796369398656e-27,2010-02-28,1m
3,eakf_model3,2.3653109619129232e-11,2010-02-28,1m
0,arima,6.05234303144876e-133,2010-02-28,2m
1,eakf_model1,0.9999999999702271,2010-02-28,2m
2,eakf_model2,4.235422705328806e-33,2010-02-28,2m
3,eakf_model3,2.9773100145713536e-11,2010-02-28,2m
0,arima,6.498234621918089e-186,2010-02-28,3m
1,eakf_model1,0.9999999999508998,2010-02-28,3m
2,eakf_model2,1.9429773493837228e-35,2010-02-28,3m
3,eakf_model3,4.910007128083987e-11,2010-02-28,3m
0,arima,3.6435881760110596e-160,2010-02-28,4m
1,eakf_model1,0.9999999999697394,2010-02-28,4m
2,eakf_model2,1.7955902210101378e-31,2010-02-28,4m
3,eakf_model3,3.026050934588363e-11,2010-02-28,4m
0,arima,3.6265589363967307e-180,2010-02-28,5m
1,eakf_model1,0.9999999999702078,2010-02-28,5m
2,eakf_model2,4.261674323432212e-27,2010-02-28,5m
3,eakf_model3,2.9791965793325356e-11,2010-02-28,5m
0,arima,5.55353187495109e-152,2010-02-28,6m
1,eakf_model1,0.9999999999821632,2010-02-28,6m
2,eakf_model2,7.416724995604698e-21,2010-02-28,6m
3,eakf_model3,1.7837112850856406e-11,2010-02-28,6m
0,arima,3.237880067340733e-142,2010-03-31,1m
1,eakf_model1,0.999999999978414,2010-03-31,1m
2,eakf_model2,3.921247589749443e-27,2010-03-31,1m
3,eakf_model3,2.158602025806473e-11,2010-03-31,1m
0,arima,2.5675529135023427e-137,2010-03-31,2m
1,eakf_model1,0.9999999999707012,2010-03-31,2m
2,eakf_model2,1.0512964440349347e-32,2010-03-31,2m
3,eakf_model3,2.9298793430732616e-11,2010-03-31,2m
0,arima,4.946977629646872e-181,2010-03-31,3m
1,eakf_model1,0.999999999954795,2010-03-31,3m
2,eakf_model2,9.051557982210791e-35,2010-03-31,3m
3,eakf_model3,4.520532222270044e-11,2010-03-31,3m
0,arima,8.197642589011695e-150,2010-03-31,4m
1,eakf_model1,0.9999999999722528,2010-03-31,4m
2,eakf_model2,3.145272076274336e-30,2010-03-31,4m
3,eakf_model3,2.7747265292927427e-11,2010-03-31,4m
0,arima,5.9340921331219575e-167,2010-03-31,5m
1,eakf_model1,0.9999999999728658,2010-03-31,5m
2,eakf_model2,2.268025046209825e-26,2010-03-31,5m
3,eakf_model3,2.7134197147860987e-11,2010-03-31,5m
0,arima,2.13857076503971e-141,2010-03-31,6m
1,eakf_model1,0.999999999984354,2010-03-31,6m
2,eakf_model2,2.6584114407918923e-19,2010-03-31,6m
3,eakf_model3,1.5645758085098677e-11,2010-03-31,6m
0,arima,6.260432311716611e-132,2010-04-30,1m
1,eakf_model1,0.9999999999803418,2010-04-30,1m
2,eakf_model2,9.061551938660728e-27,2010-04-30,1m
3,eakf_model3,1.9658251028842197e-11,2010-04-30,1m
0,arima,1.0282067005645464e-133,2010-04-30,2m
1,eakf_model1,0.9999999999722268,2010-04-30,2m
2,eakf_model2,2.918598329442031e-32,2010-04-30,2m
3,eakf_model3,2.7773204240570394e-11,2010-04-30,2m
0,arima,4.293238025169304e-178,2010-04-30,3m
1,eakf_model1,0.9999999999569598,2010-04-30,3m
2,eakf_model2,3.102158440095418e-34,2010-04-30,3m
3,eakf_model3,4.304017266251261e-11,2010-04-30,3m
0,arima,3.2541213985804017e-151,2010-04-30,4m
1,eakf_model1,0.9999999999729448,2010-04-30,4m
2,eakf_model2,4.491751286420697e-30,2010-04-30,4m
3,eakf_model3,2.705539215411649e-11,2010-04-30,4m
0,arima,1.0675832382913852e-152,2010-04-30,5m
1,eakf_model1,0.9999999999765788,2010-04-30,5m
2,eakf_model2,4.664290019634621e-25,2010-04-30,5m
3,eakf_model3,2.3421000637189398e-11,2010-04-30,5m
0,arima,5.282075427470776e-134,2010-04-30,6m
1,eakf_model1,0.999999999984983,2010-04-30,6m
2,eakf_model2,5.011311966002122e-19,2010-04-30,6m
3,eakf_model3,1.5016964035567893e-11,2010-04-30,6m
0,arima,1.4281001126634799e-124,2010-05-31,1m
1,eakf_model1,0.9999999999809204,2010-05-31,1m
2,eakf_model2,1.3788969040755136e-26,2010-05-31,1m
3,eakf_model3,1.907946842986097e-11,2010-05-31,1m
0,arima,3.0318363651424534e-130,2010-05-31,2m
1,eakf_model1,0.9999999999740534,2010-05-31,2m
2,eakf_model2,1.0945077219545686e-31,2010-05-31,2m
3,eakf_model3,2.594656133592346e-11,2010-05-31,2m
0,arima,4.2769796250628386e-167,2010-05-31,3m
1,eakf_model1,0.9999999999609872,2010-05-31,3m
2,eakf_model2,4.677199160711495e-33,2010-05-31,3m
3,eakf_model3,3.901286126998602e-11,2010-05-31,3m
0,arima,7.188721257535604e-153,2010-05-31,4m
1,eakf_model1,0.999999999973433,2010-05-31,4m
2,eakf_model2,7.268701317638727e-30,2010-05-31,4m
3,eakf_model3,2.6567233514989418e-11,2010-05-31,4m
0,arima,9.317626744188878e-149,2010-05-31,5m
1,eakf_model1,0.9999999999775282,2010-05-31,5m
2,eakf_model2,2.2758480482763148e-24,2010-05-31,5m
3,eakf_model3,2.247199820967202e-11,2010-05-31,5m
0,arima,1.1960993638592234e-125,2010-05-31,6m
1,eakf_model1,0.9999999999865986,2010-05-31,6m
2,eakf_model2,2.350414331371778e-18,2010-05-31,6m
3,eakf_model3,1.3401122679570967e-11,2010-05-31,6m
0,arima,2.1533975845928192e-116,2010-06-30,1m
1,eakf_model1,0.999999999981993,2010-06-30,1m
2,eakf_model2,1.187775125200348e-26,2010-06-30,1m
3,eakf_model3,1.8006849620414376e-11,2010-06-30,1m
0,arima,2.483150301655308e-129,2010-06-30,2m
1,eakf_model1,0.999999999973063,2010-06-30,2m
2,eakf_model2,1.3657561416303855e-31,2010-06-30,2m
3,eakf_model3,2.6936961383640358e-11,2010-06-30,2m
0,arima,4.998428408353219e-162,2010-06-30,3m
1,eakf_model1,0.9999999999627718,2010-06-30,3m
2,eakf_model2,1.0738461319735619e-32,2010-06-30,3m
3,eakf_model3,3.722808594023468e-11,2010-06-30,3m
0,arima,4.5263612683106554e-151,2010-06-30,4m
1,eakf_model1,0.9999999999734428,2010-06-30,4m
2,eakf_model2,1.3923418115687102e-29,2010-06-30,4m
3,eakf_model3,2.655663672373676e-11,2010-06-30,4m
0,arima,1.1875774083460754e-146,2010-06-30,5m
1,eakf_model1,0.9999999999790224,2010-06-30,5m
2,eakf_model2,8.212941858448946e-24,2010-06-30,5m
3,eakf_model3,2.0977691355724615e-11,2010-06-30,5m
0,arima,6.688355145719669e-126,2010-06-30,6m
1,eakf_model1,0.9999999999871044,2010-06-30,6m
2,eakf_model2,3.500113019676458e-18,2010-06-30,6m
3,eakf_model3,1.289571891158196e-11,2010-06-30,6m
0,arima,9.084697047045625e-130,2010-07-31,1m
1,eakf_model1,0.9999999999781506,2010-07-31,1m
2,eakf_model2,1.3869256562541183e-26,2010-07-31,1m
3,eakf_model3,2.1849531254510855e-11,2010-07-31,1m
0,arima,3.5558920692059944e-126,2010-07-31,2m
1,eakf_model1,0.9999999999742992,2010-07-31,2m
2,eakf_model2,1.2128815011048304e-31,2010-07-31,2m
3,eakf_model3,2.5700663379660857e-11,2010-07-31,2m
0,arima,3.6742461020240477e-159,2010-07-31,3m
1,eakf_model1,0.9999999999636666,2010-07-31,3m
2,eakf_model2,1.5880592904652659e-32,2010-07-31,3m
3,eakf_model3,3.6333534693507705e-11,2010-07-31,3m
0,arima,1.003459709258798e-151,2010-07-31,4m
1,eakf_model1,0.9999999999737554,2010-07-31,4m
2,eakf_model2,1.153213391555478e-29,2010-07-31,4m
3,eakf_model3,2.624456398508657e-11,2010-07-31,4m
0,arima,6.21023679992054e-151,2010-07-31,5m
1,eakf_model1,0.9999999999778668,2010-07-31,5m
2,eakf_model2,3.5561886022845815e-24,2010-07-31,5m
3,eakf_model3,2.2133306976676e-11,2010-07-31,5m
0,arima,1.1835953248263579e-126,2010-07-31,6m
1,eakf_model1,0.9999999999869424,2010-07-31,6m
2,eakf_model2,5.4791284046593344e-18,2010-07-31,6m
3,eakf_model3,1.3057645738955969e-11,2010-07-31,6m
0,arima,4.005570238150629e-136,2010-08-31,1m
1,eakf_model1,0.9999999999776792,2010-08-31,1m
2,eakf_model2,1.893245190212168e-27,2010-08-31,1m
3,eakf_model3,2.2320724661238018e-11,2010-08-31,1m
0,arima,6.277611109864225e-139,2010-08-31,2m
1,eakf_model1,0.9999999999703446,2010-08-31,2m
2,eakf_model2,3.2176210614271567e-32,2010-08-31,2m
3,eakf_model3,2.9655184698888773e-11,2010-08-31,2m
0,arima,1.3678060911699163e-151,2010-08-31,3m
1,eakf_model1,0.9999999999653764,2010-08-31,3m
2,eakf_model2,2.7113442693705886e-32,2010-08-31,3m
3,eakf_model3,3.462337837035489e-11,2010-08-31,3m
0,arima,4.837473939872407e-152,2010-08-31,4m
1,eakf_model1,0.999999999972956,2010-08-31,4m
2,eakf_model2,1.4655233295197118e-29,2010-08-31,4m
3,eakf_model3,2.7044200109645878e-11,2010-08-31,4m
0,arima,2.3299079643981246e-156,2010-08-31,5m
1,eakf_model1,0.9999999999760224,2010-08-31,5m
2,eakf_model2,9.536632078432956e-25,2010-08-31,5m
3,eakf_model3,2.3977630383699462e-11,2010-08-31,5m
0,arima,2.1769478979395683e-129,2010-08-31,6m
1,eakf_model1,0.9999999999867168,2010-08-31,6m
2,eakf_model2,4.7782779507132096e-18,2010-08-31,6m
3,eakf_model3,1.3283202286621383e-11,2010-08-31,6m
0,arima,2.883663997263767e-149,2010-09-30,1m
1,eakf_model1,0.9999999999748196,2010-09-30,1m
2,eakf_model2,2.2683819356760995e-27,2010-09-30,1m
3,eakf_model3,2.5180300981584995e-11,2010-09-30,1m
0,arima,2.512197973360102e-146,2010-09-30,2m
1,eakf_model1,0.9999999999695288,2010-09-30,2m
2,eakf_model2,3.820184186339327e-32,2010-09-30,2m
3,eakf_model3,3.0471217245972706e-11,2010-09-30,2m
0,arima,1.154931241100114e-165,2010-09-30,3m
1,eakf_model1,0.9999999999625994,2010-09-30,3m
2,eakf_model2,1.8383396752177388e-32,2010-09-30,3m
3,eakf_model3,3.7400601745680716e-11,2010-09-30,3m
0,arima,6.707854951408003e-150,2010-09-30,4m
1,eakf_model1,0.9999999999741932,2010-09-30,4m
2,eakf_model2,1.2104331414640932e-29,2010-09-30,4m
3,eakf_model3,2.580655232163784e-11,2010-09-30,4m
0,arima,6.111641220432392e-162,2010-09-30,5m
1,eakf_model1,0.9999999999744436,2010-09-30,5m
2,eakf_model2,3.140810412472823e-25,2010-09-30,5m
3,eakf_model3,2.5556137958749728e-11,2010-09-30,5m
0,arima,4.876918338086482e-133,2010-09-30,6m
1,eakf_model1,0.9999999999855904,2010-09-30,6m
2,eakf_model2,2.9519550131819144e-18,2010-09-30,6m
3,eakf_model3,1.4409474562696378e-11,2010-09-30,6m
0,arima,1.3662340131423148e-163,2010-10-31,1m
1,eakf_model1,0.999999999970574,2010-10-31,1m
2,eakf_model2,3.714187636154757e-27,2010-10-31,1m
3,eakf_model3,2.942630661764184e-11,2010-10-31,1m
0,arima,1.03382606489583e-154,2010-10-31,2m
1,eakf_model1,0.9999999999669658,2010-10-31,2m
2,eakf_model2,3.231983133635345e-33,2010-10-31,2m
3,eakf_model3,3.303401832795031e-11,2010-10-31,2m
0,arima,5.337857531190539e-174,2010-10-31,3m
