,model_name,weigth,date_forecast,forecast_window,past_months
2,eakf_model2,7.39333248972864e-14,2014-10-31,3m,4
3,eakf_model3,0.9999999999757327,2014-10-31,3m,4
4,sarima,9.462505073360316e-81,2014-10-31,3m,4
0,arima,5.2513629616445286e-169,2014-10-31,4m,4
1,eakf_model1,1.2098453090827764e-21,2014-10-31,4m,4
2,eakf_model2,3.704494599518914e-11,2014-10-31,4m,4
3,eakf_model3,0.999999999962955,2014-10-31,4m,4
4,sarima,2.734106046755681e-105,2014-10-31,4m,4
0,arima,1.224097205234214e-205,2014-10-31,5m,4
1,eakf_model1,3.0177633946664356e-29,2014-10-31,5m,4
2,eakf_model2,4.3536106987827023e-11,2014-10-31,5m,4
3,eakf_model3,0.999999999956464,2014-10-31,5m,4
4,sarima,4.222517799344725e-136,2014-10-31,5m,4
0,arima,1.995053375962938e-156,2014-10-31,6m,4
1,eakf_model1,5.2056586500685086e-20,2014-10-31,6m,4
2,eakf_model2,2.1420763813950385e-11,2014-10-31,6m,4
3,eakf_model3,0.9999999999785792,2014-10-31,6m,4
4,sarima,3.690333504104714e-110,2014-10-31,6m,4
0,arima,4.2778798290193616e-95,2014-11-30,1m,4
1,eakf_model1,7.413982045399082e-12,2014-11-30,1m,4
2,eakf_model2,2.9840137043505896e-12,2014-11-30,1m,4
3,eakf_model3,0.999999999989602,2014-11-30,1m,4
4,sarima,9.955934536428098e-92,2014-11-30,1m,4
0,arima,1.5680648308067085e-103,2014-11-30,2m,4
1,eakf_model1,1.351417027694146e-11,2014-11-30,2m,4
2,eakf_model2,1.8096037416933355e-16,2014-11-30,2m,4
3,eakf_model3,0.9999999999864856,2014-11-30,2m,4
4,sarima,1.5811221974380907e-78,2014-11-30,2m,4
0,arima,4.248674332763383e-122,2014-11-30,3m,4
1,eakf_model1,1.962360278206344e-11,2014-11-30,3m,4
2,eakf_model2,1.4519840712303325e-19,2014-11-30,3m,4
3,eakf_model3,0.9999999999803764,2014-11-30,3m,4
4,sarima,2.0765512705823124e-84,2014-11-30,3m,4
0,arima,2.230254600123046e-115,2014-11-30,4m,4
1,eakf_model1,1.625188281272322e-11,2014-11-30,4m,4
2,eakf_model2,3.5886436564861273e-14,2014-11-30,4m,4
3,eakf_model3,0.9999999999837124,2014-11-30,4m,4
4,sarima,1.0361149309942147e-75,2014-11-30,4m,4
0,arima,1.6969726475286808e-116,2014-11-30,5m,4
1,eakf_model1,1.1735475529767938e-17,2014-11-30,5m,4
2,eakf_model2,1.3132937431267282e-11,2014-11-30,5m,4
3,eakf_model3,0.9999999999868672,2014-11-30,5m,4
4,sarima,4.159276712810887e-74,2014-11-30,5m,4
0,arima,3.4265235346512934e-146,2014-11-30,6m,4
1,eakf_model1,1.8970597705201106e-23,2014-11-30,6m,4
2,eakf_model2,1.6947615266702465e-11,2014-11-30,6m,4
3,eakf_model3,0.9999999999830524,2014-11-30,6m,4
4,sarima,2.375667533435262e-97,2014-11-30,6m,4
0,arima,1.0921519750760443e-183,2014-12-31,1m,4
1,eakf_model1,1.5046528936805346e-17,2014-12-31,1m,4
2,eakf_model2,4.502515587894808e-11,2014-12-31,1m,4
3,eakf_model3,0.9999999999549748,2014-12-31,1m,4
4,sarima,2.8278500253141454e-170,2014-12-31,1m,4
0,arima,7.931611212521836e-166,2014-12-31,2m,4
1,eakf_model1,3.452682182412447e-11,2014-12-31,2m,4
2,eakf_model2,4.049346986093749e-21,2014-12-31,2m,4
3,eakf_model3,0.9999999999654732,2014-12-31,2m,4
4,sarima,5.236737925798582e-147,2014-12-31,2m,4
0,arima,4.820471539877875e-123,2014-12-31,3m,4
1,eakf_model1,1.702109758235102e-11,2014-12-31,3m,4
2,eakf_model2,2.737456378219937e-21,2014-12-31,3m,4
3,eakf_model3,0.9999999999829788,2014-12-31,3m,4
4,sarima,4.4450710422425103e-95,2014-12-31,3m,4
0,arima,1.2212709291621476e-116,2014-12-31,4m,4
1,eakf_model1,1.5208391057915775e-11,2014-12-31,4m,4
2,eakf_model2,4.428542173797021e-21,2014-12-31,4m,4
3,eakf_model3,0.9999999999847916,2014-12-31,4m,4
4,sarima,7.938738807190333e-84,2014-12-31,4m,4
0,arima,1.7081415979703882e-94,2014-12-31,5m,4
1,eakf_model1,8.78409383825006e-12,2014-12-31,5m,4
2,eakf_model2,7.436075880270485e-16,2014-12-31,5m,4
3,eakf_model3,0.9999999999912152,2014-12-31,5m,4
4,sarima,1.013126476859972e-64,2014-12-31,5m,4
0,arima,4.99363112325314e-90,2014-12-31,6m,4
1,eakf_model1,2.4224195095867384e-15,2014-12-31,6m,4
2,eakf_model2,6.0582969792285736e-12,2014-12-31,6m,4
3,eakf_model3,0.9999999999939392,2014-12-31,6m,4
4,sarima,1.5644594744435492e-59,2014-12-31,6m,4
0,arima,7.059950038288691e-145,2015-01-31,1m,4
1,eakf_model1,4.6278934866317366e-18,2015-01-31,1m,4
2,eakf_model2,2.489083565670129e-11,2015-01-31,1m,4
3,eakf_model3,0.9999999999751092,2015-01-31,1m,4
4,sarima,1.8054148511132188e-142,2015-01-31,1m,4
0,arima,9.296863649708869e-144,2015-01-31,2m,4
1,eakf_model1,2.5503762630030485e-11,2015-01-31,2m,4
2,eakf_model2,1.5001626332841138e-13,2015-01-31,2m,4
3,eakf_model3,0.9999999999743462,2015-01-31,2m,4
4,sarima,5.4255551211751395e-126,2015-01-31,2m,4
0,arima,8.586680628393377e-156,2015-01-31,3m,4
1,eakf_model1,2.9611360384186683e-11,2015-01-31,3m,4
2,eakf_model2,2.7650903751582328e-27,2015-01-31,3m,4
3,eakf_model3,0.9999999999703886,2015-01-31,3m,4
4,sarima,2.391142734965657e-135,2015-01-31,3m,4
0,arima,2.974435092913563e-107,2015-01-31,4m,4
1,eakf_model1,1.1758752664749844e-11,2015-01-31,4m,4
2,eakf_model2,3.8328717411846254e-24,2015-01-31,4m,4
3,eakf_model3,0.9999999999882412,2015-01-31,4m,4
4,sarima,1.119052398714111e-84,2015-01-31,4m,4
0,arima,5.794339700935843e-90,2015-01-31,5m,4
1,eakf_model1,7.461289611688436e-12,2015-01-31,5m,4
2,eakf_model2,4.96555050250388e-22,2015-01-31,5m,4
3,eakf_model3,0.9999999999925386,2015-01-31,5m,4
4,sarima,8.656164590858811e-67,2015-01-31,5m,4
0,arima,1.92138692410807e-81,2015-01-31,6m,4
1,eakf_model1,5.257579215053816e-12,2015-01-31,6m,4
2,eakf_model2,1.0101101730341712e-17,2015-01-31,6m,4
3,eakf_model3,0.9999999999947424,2015-01-31,6m,4
4,sarima,1.5907177967887065e-57,2015-01-31,6m,4
0,arima,2e-323,2015-02-28,1m,4
1,eakf_model1,6.96020849323202e-43,2015-02-28,1m,4
2,eakf_model2,0.999999999620843,2015-02-28,1m,4
3,eakf_model3,3.791570739930999e-10,2015-02-28,1m,4
4,sarima,0.0,2015-02-28,1m,4
0,arima,5.8830860456536604e-136,2015-02-28,2m,4
1,eakf_model1,3.0318661904898173e-13,2015-02-28,2m,4
2,eakf_model2,2.2229396524639408e-11,2015-02-28,2m,4
3,eakf_model3,0.9999999999774674,2015-02-28,2m,4
4,sarima,1.1789312654412864e-137,2015-02-28,2m,4
0,arima,4.858515036811731e-132,2015-02-28,3m,4
1,eakf_model1,2.176841280232812e-11,2015-02-28,3m,4
2,eakf_model2,7.79643383720849e-18,2015-02-28,3m,4
3,eakf_model3,0.9999999999782316,2015-02-28,3m,4
4,sarima,3.68769874864578e-123,2015-02-28,3m,4
0,arima,1.5991310304060258e-114,2015-02-28,4m,4
1,eakf_model1,1.427531575578106e-11,2015-02-28,4m,4
2,eakf_model2,5.7122614183701155e-28,2015-02-28,4m,4
3,eakf_model3,0.9999999999857246,2015-02-28,4m,4
4,sarima,5.346066835045743e-105,2015-02-28,4m,4
0,arima,3.819235603174771e-81,2015-02-28,5m,4
1,eakf_model1,5.871970132882352e-12,2015-02-28,5m,4
2,eakf_model2,8.491234958019444e-24,2015-02-28,5m,4
3,eakf_model3,0.999999999994128,2015-02-28,5m,4
4,sarima,3.929136120585908e-68,2015-02-28,5m,4
0,arima,4.065849850115078e-76,2015-02-28,6m,4
1,eakf_model1,4.3469135625497946e-12,2015-02-28,6m,4
2,eakf_model2,1.753429253737535e-23,2015-02-28,6m,4
3,eakf_model3,0.9999999999956533,2015-02-28,6m,4
4,sarima,5.156809887537868e-60,2015-02-28,6m,4
0,arima,6.12065886607731e-152,2015-03-31,1m,4
1,eakf_model1,2.672216618394792e-22,2015-03-31,1m,4
2,eakf_model2,9.197313788285924e-11,2015-03-31,1m,4
3,eakf_model3,0.9999999999080268,2015-03-31,1m,4
4,sarima,3.655381504186631e-173,2015-03-31,1m,4
0,arima,5.977736319015779e-230,2015-03-31,2m,4
1,eakf_model1,1.8460114177939012e-10,2015-03-31,2m,4
2,eakf_model2,2.8426121024076093e-16,2015-03-31,2m,4
3,eakf_model3,0.9999999998153986,2015-03-31,2m,4
4,sarima,3.0194610237160137e-251,2015-03-31,2m,4
0,arima,2.6918734556035364e-144,2015-03-31,3m,4
1,eakf_model1,4.401832304321445e-11,2015-03-31,3m,4
2,eakf_model2,1.5954544168807718e-20,2015-03-31,3m,4
3,eakf_model3,0.9999999999559817,2015-03-31,3m,4
4,sarima,3.90704572648292e-145,2015-03-31,3m,4
0,arima,2.543115401091856e-118,2015-03-31,4m,4
1,eakf_model1,2.503405478545408e-11,2015-03-31,4m,4
2,eakf_model2,7.15178455466732e-24,2015-03-31,4m,4
3,eakf_model3,0.999999999974966,2015-03-31,4m,4
4,sarima,8.71551411148667e-112,2015-03-31,4m,4
0,arima,2.4234918673450203e-90,2015-03-31,5m,4
1,eakf_model1,1.154350093490844e-11,2015-03-31,5m,4
2,eakf_model2,4.1244865831265244e-24,2015-03-31,5m,4
3,eakf_model3,0.9999999999884563,2015-03-31,5m,4
4,sarima,1.2873411616763588e-83,2015-03-31,5m,4
0,arima,5.2826511404592873e-79,2015-03-31,6m,4
1,eakf_model1,7.044901320215293e-12,2015-03-31,6m,4
2,eakf_model2,1.6999559442867939e-25,2015-03-31,6m,4
3,eakf_model3,0.9999999999929552,2015-03-31,6m,4
4,sarima,1.0836202331276007e-67,2015-03-31,6m,4
0,arima,6.013019575379111e-69,2015-04-30,1m,4
1,eakf_model1,1.8519477923035517e-11,2015-04-30,1m,4
2,eakf_model2,4.23061285143804e-16,2015-04-30,1m,4
3,eakf_model3,0.99999999998148,2015-04-30,1m,4
4,sarima,3.845766437225455e-73,2015-04-30,1m,4
0,arima,3.470742059803496e-117,2015-04-30,2m,4
1,eakf_model1,9.050564534258823e-11,2015-04-30,2m,4
2,eakf_model2,1.8027668929131499e-22,2015-04-30,2m,4
3,eakf_model3,0.9999999999094944,2015-04-30,2m,4
4,sarima,4.27439794831228e-119,2015-04-30,2m,4
0,arima,2e-323,2015-04-30,3m,4
1,eakf_model1,0.0001469831169037,2015-04-30,3m,4
2,eakf_model2,2.3e-322,2015-04-30,3m,4
3,eakf_model3,0.999853016883096,2015-04-30,3m,4
4,sarima,2e-323,2015-04-30,3m,4
0,arima,2.5966273663373314e-182,2015-04-30,4m,4
1,eakf_model1,1.1170808459282915e-10,2015-04-30,4m,4
2,eakf_model2,2.282249442557622e-31,2015-04-30,4m,4
3,eakf_model3,0.9999999998882918,2015-04-30,4m,4
4,sarima,3.3616741134024385e-181,2015-04-30,4m,4
0,arima,2.726026669920681e-103,2015-04-30,5m,4
1,eakf_model1,2.3747621707694892e-11,2015-04-30,5m,4
2,eakf_model2,9.9084288901072e-20,2015-04-30,5m,4
3,eakf_model3,0.9999999999762524,2015-04-30,5m,4
4,sarima,9.309963638516408e-97,2015-04-30,5m,4
0,arima,4.1040784304660914e-108,2015-04-30,6m,4
1,eakf_model1,2.3707286056398375e-11,2015-04-30,6m,4
2,eakf_model2,1.839577927735643e-27,2015-04-30,6m,4
3,eakf_model3,0.9999999999762929,2015-04-30,6m,4
4,sarima,4.806585433854236e-100,2015-04-30,6m,4
0,arima,7.865968331007933e-143,2015-05-31,1m,4
1,eakf_model1,6.832499803629309e-11,2015-05-31,1m,4
2,eakf_model2,1.0394387061095306e-19,2015-05-31,1m,4
3,eakf_model3,0.999999999931675,2015-05-31,1m,4
4,sarima,1.7063760464648916e-136,2015-05-31,1m,4
0,arima,5.21868591930864e-152,2015-05-31,2m,4
1,eakf_model1,1.5080513814963707e-10,2015-05-31,2m,4
2,eakf_model2,3.643098199071308e-30,2015-05-31,2m,4
3,eakf_model3,0.9999999998491949,2015-05-31,2m,4
4,sarima,3.541721499702824e-142,2015-05-31,2m,4
0,arima,2e-323,2015-05-31,3m,4
1,eakf_model1,1.7495650739726796e-09,2015-05-31,3m,4
2,eakf_model2,2.5403332364141762e-73,2015-05-31,3m,4
3,eakf_model3,0.9999999982504348,2015-05-31,3m,4
4,sarima,2e-323,2015-05-31,3m,4
0,arima,6.127269296313012e-213,2015-05-31,4m,4
1,eakf_model1,0.9999999997574344,2015-05-31,4m,4
2,eakf_model2,7.721442376323513e-31,2015-05-31,4m,4
3,eakf_model3,2.425657658610904e-10,2015-05-31,4m,4
4,sarima,4.8365149689206905e-216,2015-05-31,4m,4
0,arima,1.357391935555643e-166,2015-05-31,5m,4
1,eakf_model1,1.0197265073375296e-10,2015-05-31,5m,4
2,eakf_model2,9.671577882276478e-21,2015-05-31,5m,4
3,eakf_model3,0.9999999998980272,2015-05-31,5m,4
4,sarima,7.207245192575139e-161,2015-05-31,5m,4
0,arima,2.5443859085989403e-152,2015-05-31,6m,4
1,eakf_model1,7.138757777875092e-11,2015-05-31,6m,4
2,eakf_model2,2.77119185617206e-22,2015-05-31,6m,4
3,eakf_model3,0.9999999999286124,2015-05-31,6m,4
4,sarima,1.0347563139431736e-140,2015-05-31,6m,4
0,arima,2.5e-323,2015-06-30,1m,4
1,eakf_model1,0.0774899346099967,2015-06-30,1m,4
2,eakf_model2,0.4192622659324064,2015-06-30,1m,4
3,eakf_model3,0.5032477994575967,2015-06-30,1m,4
4,sarima,2.5e-323,2015-06-30,1m,4
0,arima,0.0,2015-06-30,2m,4
1,eakf_model1,1.721363368525687e-09,2015-06-30,2m,4
2,eakf_model2,3.8944585000894883e-51,2015-06-30,2m,4
3,eakf_model3,0.9999999982786366,2015-06-30,2m,4
4,sarima,4e-323,2015-06-30,2m,4
0,arima,2e-323,2015-06-30,3m,4
1,eakf_model1,2.146010603446641e-08,2015-06-30,3m,4
2,eakf_model2,1.0313104961914042e-154,2015-06-30,3m,4
3,eakf_model3,0.999999978539894,2015-06-30,3m,4
4,sarima,4e-323,2015-06-30,3m,4
0,arima,1.493580655821396e-205,2015-06-30,4m,4
1,eakf_model1,0.9999999996512556,2015-06-30,4m,4
2,eakf_model2,7.917740413920717e-18,2015-06-30,4m,4
3,eakf_model3,3.48744278770861e-10,2015-06-30,4m,4
4,sarima,2.8966630917128672e-185,2015-06-30,4m,4
0,arima,1.6608751568276538e-223,2015-06-30,5m,4
1,eakf_model1,0.9999999997160324,2015-06-30,5m,4
2,eakf_model2,2.1132577460609317e-14,2015-06-30,5m,4
3,eakf_model3,2.8394664244922406e-10,2015-06-30,5m,4
4,sarima,1.3962137502262484e-212,2015-06-30,5m,4
0,arima,4e-323,2015-06-30,6m,4
1,eakf_model1,7.825521914392334e-10,2015-06-30,6m,4
2,eakf_model2,1.9176710959237065e-29,2015-06-30,6m,4
3,eakf_model3,0.9999999992174478,2015-06-30,6m,4
4,sarima,4e-323,2015-06-30,6m,4
0,arima,1.7974911771585554e-229,2015-07-31,1m,4
1,eakf_model1,1.1158382665392214e-18,2015-07-31,1m,4
2,eakf_model2,0.6129507495123053,2015-07-31,1m,4
3,eakf_model3,0.3870492504876947,2015-07-31,1m,4
4,sarima,1.1433816947684544e-117,2015-07-31,1m,4
0,arima,6.053907517434468e-226,2015-07-31,2m,4
1,eakf_model1,2.1515469017579168e-10,2015-07-31,2m,4
2,eakf_model2,0.9999999997848448,2015-07-31,2m,4
3,eakf_model3,5.703182982939246e-16,2015-07-31,2m,4
4,sarima,2.6474466350700384e-108,2015-07-31,2m,4
0,arima,9.633141207555704e-213,2015-07-31,3m,4
1,eakf_model1,1.8642047680028324e-10,2015-07-31,3m,4
2,eakf_model2,3.2480546841640537e-12,2015-07-31,3m,4
3,eakf_model3,0.9999999998103316,2015-07-31,3m,4
4,sarima,3.102477287900173e-120,2015-07-31,3m,4
0,arima,2e-323,2015-07-31,4m,4
1,eakf_model1,0.999999966847679,2015-07-31,4m,4
2,eakf_model2,8.367752264788436e-52,2015-07-31,4m,4
3,eakf_model3,3.315232091911115e-08,2015-07-31,4m,4
4,sarima,4e-323,2015-07-31,4m,4
0,arima,4e-323,2015-07-31,5m,4
1,eakf_model1,7.376554384043085e-10,2015-07-31,5m,4
2,eakf_model2,1.2216168148514595e-24,2015-07-31,5m,4
3,eakf_model3,0.9999999992623444,2015-07-31,5m,4
4,sarima,1.4443026413743216e-264,2015-07-31,5m,4
0,arima,4e-323,2015-07-31,6m,4
1,eakf_model1,7.502340941166193e-10,2015-07-31,6m,4
2,eakf_model2,1.4812054747746007e-32,2015-07-31,6m,4
3,eakf_model3,0.999999999249766,2015-07-31,6m,4
4,sarima,8.626e-321,2015-07-31,6m,4
0,arima,3.0473633316725227e-122,2015-08-31,1m,4
1,eakf_model1,2.614250505916941e-40,2015-08-31,1m,4
2,eakf_model2,0.9999999999493296,2015-08-31,1m,4
3,eakf_model3,5.067041526461341e-11,2015-08-31,1m,4
4,sarima,1.4340254209931627e-34,2015-08-31,1m,4
0,arima,1.3282202367659428e-101,2015-08-31,2m,4
1,eakf_model1,1.6015829763631206e-18,2015-08-31,2m,4
2,eakf_model2,0.9999999999807953,2015-08-31,2m,4
3,eakf_model3,1.9204888665620413e-11,2015-08-31,2m,4
4,sarima,9.731829515291243e-35,2015-08-31,2m,4
0,arima,1.3235031925739168e-102,2015-08-31,3m,4
1,eakf_model1,2.8302393001265118e-11,2015-08-31,3m,4
2,eakf_model2,0.9999999999710596,2015-08-31,3m,4
3,eakf_model3,6.379256985365887e-13,2015-08-31,3m,4
4,sarima,4.845904610113798e-36,2015-08-31,3m,4
0,arima,6.3033e-320,2015-08-31,4m,4
1,eakf_model1,4.773838589468326e-25,2015-08-31,4m,4
2,eakf_model2,4.621757710662762e-10,2015-08-31,4m,4
3,eakf_model3,0.999999999537824,2015-08-31,4m,4
4,sarima,4.556260277547168e-143,2015-08-31,4m,4
0,arima,7.337887244721704e-148,2015-08-31,5m,4
1,eakf_model1,9.1137325411652e-11,2015-08-31,5m,4
2,eakf_model2,1.004915843826553e-11,2015-08-31,5m,4
3,eakf_model3,0.9999999998988136,2015-08-31,5m,4
4,sarima,5.29972066800036e-83,2015-08-31,5m,4
0,arima,4.7728139670364856e-77,2015-08-31,6m,4
1,eakf_model1,2.144460410163824e-11,2015-08-31,6m,4
2,eakf_model2,1.4903902310737504e-14,2015-08-31,6m,4
3,eakf_model3,0.9999999999785404,2015-08-31,6m,4
4,sarima,4.2558440932236404e-58,2015-08-31,6m,4
0,arima,4e-323,2015-09-30,1m,4
1,eakf_model1,7.633122485203744e-301,2015-09-30,1m,4
2,eakf_model2,3.731639589447966e-46,2015-09-30,1m,4
3,eakf_model3,5.556338235112199e-09,2015-09-30,1m,4
4,sarima,0.9999999944436616,2015-09-30,1m,4
0,arima,6.873948140154701e-114,2015-09-30,2m,4
1,eakf_model1,3.062545838730061e-38,2015-09-30,2m,4
2,eakf_model2,0.9999999999611178,2015-09-30,2m,4
3,eakf_model3,3.930997163039183e-17,2015-09-30,2m,4
4,sarima,3.8882329809841485e-11,2015-09-30,2m,4
0,arima,2.707536294902015e-88,2015-09-30,3m,4
1,eakf_model1,3.189999538393466e-17,2015-09-30,3m,4
2,eakf_model2,0.999999999984484,2015-09-30,3m,4
3,eakf_model3,1.551585779288197e-11,2015-09-30,3m,4
4,sarima,3.0857708719592565e-17,2015-09-30,3m,4
0,arima,4.901790735384074e-81,2015-09-30,4m,4
1,eakf_model1,3.995167980012608e-13,2015-09-30,4m,4
2,eakf_model2,0.9999999999825456,2015-09-30,4m,4
3,eakf_model3,1.7054679872515954e-11,2015-09-30,4m,4
4,sarima,4.883039001884479e-20,2015-09-30,4m,4
0,arima,1.2360329419760137e-125,2015-09-30,5m,4
1,eakf_model1,4.1875387142545055e-18,2015-09-30,5m,4
2,eakf_model2,5.032015522030461e-11,2015-09-30,5m,4
3,eakf_model3,0.9999999999496798,2015-09-30,5m,4
4,sarima,5.798075087371164e-45,2015-09-30,5m,4
0,arima,4.2757929097412705e-68,2015-09-30,6m,4
1,eakf_model1,1.1644172871270018e-12,2015-09-30,6m,4
2,eakf_model2,1.2610841066418509e-11,2015-09-30,6m,4
3,eakf_model3,0.9999999999862248,2015-09-30,6m,4
4,sarima,2.143566855614631e-35,2015-09-30,6m,4
0,arima,1.4582795681403285e-63,2015-10-31,1m,4
1,eakf_model1,2.225851938954812e-31,2015-10-31,1m,4
2,eakf_model2,2.1410178723726422e-20,2015-10-31,1m,4
3,eakf_model3,0.9999999999867634,2015-10-31,1m,4
4,sarima,1.3236718315582467e-11,2015-10-31,1m,4
0,arima,1.3979133034423968e-86,2015-10-31,2m,4
1,eakf_model1,1.5121240142464344e-39,2015-10-31,2m,4
2,eakf_model2,2.6614244371467587e-11,2015-10-31,2m,4
3,eakf_model3,1.3954610281029248e-13,2015-10-31,2m,4
4,sarima,0.9999999999732464,2015-10-31,2m,4
0,arima,0.0,2015-10-31,3m,4
1,eakf_model1,4e-323,2015-10-31,3m,4
2,eakf_model2,0.9999984593869038,2015-10-31,3m,4
3,eakf_model3,1.5e-322,2015-10-31,3m,4
4,sarima,1.5406130960988676e-06,2015-10-31,3m,4
0,arima,1.9235610090006363e-127,2015-10-31,4m,4
1,eakf_model1,4.043666635045903e-27,2015-10-31,4m,4
2,eakf_model2,0.9999999999624524,2015-10-31,4m,4
3,eakf_model3,6.167257177847846e-14,2015-10-31,4m,4
4,sarima,3.748589189027792e-11,2015-10-31,4m,4
0,arima,1.0000635732448765e-146,2015-10-31,5m,4
1,eakf_model1,1.5396406897673346e-24,2015-10-31,5m,4
2,eakf_model2,0.9999999999315912,2015-10-31,5m,4
3,eakf_model3,6.840870859352832e-11,2015-10-31,5m,4
4,sarima,5.103667163402492e-18,2015-10-31,5m,4
0,arima,8.611356571078491e-82,2015-10-31,6m,4
1,eakf_model1,6.452417906474148e-19,2015-10-31,6m,4
2,eakf_model2,1.4585242555728562e-11,2015-10-31,6m,4
3,eakf_model3,0.9999999999854148,2015-10-31,6m,4
4,sarima,3.929600727072033e-27,2015-10-31,6m,4
0,arima,2.093346284788731e-62,2015-11-30,1m,4
1,eakf_model1,2.396846111382817e-20,2015-11-30,1m,4
2,eakf_model2,1.2469130480318e-11,2015-11-30,1m,4
3,eakf_model3,0.9999999999875308,2015-11-30,1m,4
4,sarima,1.9738205884718581e-19,2015-11-30,1m,4
0,arima,2.320665197374136e-87,2015-11-30,2m,4
1,eakf_model1,9.496244223179921e-31,2015-11-30,2m,4
2,eakf_model2,4.1530914105795613e-13,2015-11-30,2m,4
3,eakf_model3,0.9999999999774992,2015-11-30,2m,4
4,sarima,2.2085687709608297e-11,2015-11-30,2m,4
0,arima,3.574468655704309e-170,2015-11-30,3m,4
1,eakf_model1,5.353719723575744e-54,2015-11-30,3m,4
2,eakf_model2,1.1099934226471464e-10,2015-11-30,3m,4
3,eakf_model3,5.94921247607498e-17,2015-11-30,3m,4
4,sarima,0.9999999998890003,2015-11-30,3m,4
0,arima,2e-323,2015-11-30,4m,4
1,eakf_model1,3.63140162e-315,2015-11-30,4m,4
2,eakf_model2,0.7711351624385011,2015-11-30,4m,4
3,eakf_model3,1.3608410804872226e-90,2015-11-30,4m,4
4,sarima,0.2288648375614989,2015-11-30,4m,4
0,arima,2.0031568330886101e-184,2015-11-30,5m,4
1,eakf_model1,8.09739641923944e-36,2015-11-30,5m,4
2,eakf_model2,0.999999999917854,2015-11-30,5m,4
3,eakf_model3,1.4541619278313308e-12,2015-11-30,5m,4
4,sarima,8.06918127602967e-11,2015-11-30,5m,4
0,arima,0.0,2015-11-30,6m,4
1,eakf_model1,1.0424544548139105e-199,2015-11-30,6m,4
2,eakf_model2,0.9999999929981778,2015-11-30,6m,4
3,eakf_model3,7.00182219528432e-09,2015-11-30,6m,4
4,sarima,2.643471221108451e-145,2015-11-30,6m,4
0,arima,3.6452655868599246e-60,2015-12-31,1m,4
1,eakf_model1,3.896494958375492e-14,2015-12-31,1m,4
2,eakf_model2,7.946525485861367e-12,2015-12-31,1m,4
3,eakf_model3,0.9999999999920144,2015-12-31,1m,4
4,sarima,2.4607981527426272e-33,2015-12-31,1m,4
0,arima,3.169107235004467e-87,2015-12-31,2m,4
1,eakf_model1,1.2995110057941e-22,2015-12-31,2m,4
2,eakf_model2,2.5981782446496745e-11,2015-12-31,2m,4
3,eakf_model3,0.9999999999740182,2015-12-31,2m,4
4,sarima,9.665746883606807e-28,2015-12-31,2m,4
0,arima,1.1859904666839518e-68,2015-12-31,3m,4
1,eakf_model1,2.3980151941056192e-23,2015-12-31,3m,4
2,eakf_model2,1.1249328932262046e-11,2015-12-31,3m,4
3,eakf_model3,0.9999999999880212,2015-12-31,3m,4
4,sarima,7.294751909675192e-13,2015-12-31,3m,4
0,arima,6e-323,2015-12-31,4m,4
1,eakf_model1,1.6028560646493974e-90,2015-12-31,4m,4
2,eakf_model2,1.6614455608936207e-20,2015-12-31,4m,4
3,eakf_model3,5.706591471913971e-10,2015-12-31,4m,4
4,sarima,0.9999999994293408,2015-12-31,4m,4
0,arima,0.0,2015-12-31,5m,4
1,eakf_model1,2.7842326927952644e-297,2015-12-31,5m,4
2,eakf_model2,0.9999999924124924,2015-12-31,5m,4
3,eakf_model3,2.2696742663024952e-17,2015-12-31,5m,4
4,sarima,7.58750753225338e-09,2015-12-31,5m,4
0,arima,0.0,2015-12-31,6m,4
1,eakf_model1,7.63551925948745e-147,2015-12-31,6m,4
2,eakf_model2,0.1376252405135242,2015-12-31,6m,4
3,eakf_model3,0.8623747594864757,2015-12-31,6m,4
4,sarima,3.894570366530716e-45,2015-12-31,6m,4
0,arima,2e-323,2016-01-31,1m,4
1,eakf_model1,1.4108627806444776e-40,2016-01-31,1m,4
2,eakf_model2,5.618610138978771e-10,2016-01-31,1m,4
3,eakf_model3,0.9999999994381388,2016-01-31,1m,4
4,sarima,3.1472658867427187e-299,2016-01-31,1m,4
0,arima,2.0887835019210224e-82,2016-01-31,2m,4
1,eakf_model1,4.579131966863282e-15,2016-01-31,2m,4
2,eakf_model2,1.6572873667265538e-11,2016-01-31,2m,4
3,eakf_model3,0.9999999999834226,2016-01-31,2m,4
4,sarima,3.758501123186722e-46,2016-01-31,2m,4
0,arima,1.217611502594952e-86,2016-01-31,3m,4
1,eakf_model1,3.6535888256021873e-22,2016-01-31,3m,4
2,eakf_model2,2.176153442746032e-11,2016-01-31,3m,4
3,eakf_model3,0.9999999999782384,2016-01-31,3m,4
4,sarima,3.0483115244290172e-34,2016-01-31,3m,4
0,arima,6.510250572996083e-57,2016-01-31,4m,4
1,eakf_model1,4.837277116694539e-18,2016-01-31,4m,4
2,eakf_model2,6.980118251589816e-12,2016-01-31,4m,4
3,eakf_model3,0.9999999999930186,2016-01-31,4m,4
4,sarima,1.2604906021020692e-15,2016-01-31,4m,4
0,arima,2e-323,2016-01-31,5m,4
1,eakf_model1,2.8019231852201148e-139,2016-01-31,5m,4
2,eakf_model2,2.1279295223554863e-11,2016-01-31,5m,4
3,eakf_model3,0.9999999971071092,2016-01-31,5m,4
4,sarima,2.871611545490217e-09,2016-01-31,5m,4
0,arima,1.179513367319454e-259,2016-01-31,6m,4
