eval_horizon,mae,error,wis,type,frsct_date,method,eval_horizon_ensemble,forecast_date,score,type_ensemble
4m,28.458333189465684,-6.499999442329786,54.607465512225765,imd_incidence,2022-04-30,all_past_ens,4m,2007-11-30,wis,all_past_ens
5m,23.00999983506481,-5.599999472748162,45.45246024195896,imd_incidence,2022-04-30,all_past_ens,4m,2007-11-30,wis,all_past_ens
6m,20.72833325424556,-6.333332939021062,40.6964761115813,imd_incidence,2022-04-30,all_past_ens,4m,2007-11-30,wis,all_past_ens
1m,6.279999999610318,5.999999999772562,12.565945121381887,imd_incidence,2022-04-30,all_past_ens,5m,2007-11-30,wis,all_past_ens
2m,25.348333332549416,24.99999999931768,48.3233765229688,imd_incidence,2022-04-30,all_past_ens,5m,2007-11-30,wis,all_past_ens
3m,17.421111111073454,15.999999999090237,35.96728150303343,imd_incidence,2022-04-30,all_past_ens,5m,2007-11-30,wis,all_past_ens
4m,27.394166666908696,-2.3750000009381917,54.20280106688049,imd_incidence,2022-04-30,all_past_ens,5m,2007-11-30,wis,all_past_ens
5m,22.04066666677644,-1.7000000008870189,45.359932926613666,imd_incidence,2022-04-30,all_past_ens,5m,2007-11-30,wis,all_past_ens
6m,20.35222222221552,-3.4166666673300354,41.33642530453528,imd_incidence,2022-04-30,all_past_ens,5m,2007-11-30,wis,all_past_ens
1m,6.279999984746148,5.999999991096971,12.56594509966502,imd_incidence,2022-04-30,all_past_ens,6m,2007-11-30,wis,all_past_ens
2m,25.348333302647568,24.999999973290926,48.32337646874851,imd_incidence,2022-04-30,all_past_ens,6m,2007-11-30,wis,all_past_ens
3m,17.421111109637163,15.999999964387902,35.96728146368321,imd_incidence,2022-04-30,all_past_ens,6m,2007-11-30,wis,all_past_ens
4m,27.394166676140966,-2.375000036724977,54.202801059530856,imd_incidence,2022-04-30,all_past_ens,6m,2007-11-30,wis,all_past_ens
5m,22.040666670963855,-1.7000000347217963,45.35993291838955,imd_incidence,2022-04-30,all_past_ens,6m,2007-11-30,wis,all_past_ens
6m,20.352222221960073,-3.4166666926338216,41.336425291461,imd_incidence,2022-04-30,all_past_ens,6m,2007-11-30,wis,all_past_ens
1m,38.72121424881439,38.37235642888661,73.20371553713342,imd_incidence,2022-04-30,all_past_ens,1m,2007-12-31,wis,all_past_ens
2m,23.018784424127727,15.49647523851549,43.7886350747693,imd_incidence,2022-04-30,all_past_ens,1m,2007-12-31,wis,all_past_ens
3m,35.86848528624142,-10.379405951855638,68.62584083780096,imd_incidence,2022-04-30,all_past_ens,1m,2007-12-31,wis,all_past_ens
4m,27.265980271856954,-8.317346547041202,53.65110882302024,imd_incidence,2022-04-30,all_past_ens,1m,2007-12-31,wis,all_past_ens
5m,23.677391479337793,-8.57940595185564,46.33607547052734,imd_incidence,2022-04-30,all_past_ens,1m,2007-12-31,wis,all_past_ens
6m,22.103482205570526,-9.524211229755991,42.74113460360124,imd_incidence,2022-04-30,all_past_ens,1m,2007-12-31,wis,all_past_ens
1m,38.24666667039703,38.000000002927045,72.32899390931509,imd_incidence,2022-04-30,all_past_ens,2m,2007-12-31,wis,all_past_ens
2m,23.111666665936536,15.000000003902727,43.75030487835008,imd_incidence,2022-04-30,all_past_ens,2m,2007-12-31,wis,all_past_ens
3m,36.18333333085835,-10.999999995121591,69.14928353247068,imd_incidence,2022-04-30,all_past_ens,2m,2007-12-31,wis,all_past_ens
4m,27.69749999660788,-8.99999999463375,54.03006478354063,imd_incidence,2022-04-30,all_past_ens,2m,2007-12-31,wis,all_past_ens
5m,24.084666663465132,-9.19999999512159,46.72643597248853,imd_incidence,2022-04-30,all_past_ens,2m,2007-12-31,wis,all_past_ens
6m,22.39833333101555,-9.999999996259886,42.975073676978944,imd_incidence,2022-04-30,all_past_ens,2m,2007-12-31,wis,all_past_ens
1m,38.246666667505,38.000000000657806,72.32899390398433,imd_incidence,2022-04-30,all_past_ens,3m,2007-12-31,wis,all_past_ens
2m,23.11166666650258,15.000000000877076,43.75030487811651,imd_incidence,2022-04-30,all_past_ens,3m,2007-12-31,wis,all_past_ens
3m,36.18333333277712,-10.999999998903656,69.14928353566066,imd_incidence,2022-04-30,all_past_ens,3m,2007-12-31,wis,all_past_ens
4m,27.69749999923767,-8.99999999879402,54.03006478590111,imd_incidence,2022-04-30,all_past_ens,3m,2007-12-31,wis,all_past_ens
5m,24.084666665947168,-9.199999998903655,46.726435974908306,imd_incidence,2022-04-30,all_past_ens,3m,2007-12-31,wis,all_past_ens
6m,22.398333332812445,-9.999999999159469,42.97507367843864,imd_incidence,2022-04-30,all_past_ens,3m,2007-12-31,wis,all_past_ens
1m,38.24666669771847,38.000000024364965,72.32899395967598,imd_incidence,2022-04-30,all_past_ens,4m,2007-12-31,wis,all_past_ens
2m,23.111666660588966,15.000000032486621,43.7503048805569,imd_incidence,2022-04-30,all_past_ens,4m,2007-12-31,wis,all_past_ens
3m,36.183333312731406,-10.999999959391724,69.14928350233416,imd_incidence,2022-04-30,all_past_ens,4m,2007-12-31,wis,all_past_ens
4m,27.69749997176372,-8.999999955330898,54.03006476124066,imd_incidence,2022-04-30,all_past_ens,4m,2007-12-31,wis,all_past_ens
5m,24.084666640016813,-9.199999959391725,46.72643594962839,imd_incidence,2022-04-30,all_past_ens,4m,2007-12-31,wis,all_past_ens
6m,22.3983333140399,-9.99999996886699,42.975073663188844,imd_incidence,2022-04-30,all_past_ens,4m,2007-12-31,wis,all_past_ens
1m,42.069999999669534,40.9999999997407,79.37644817012257,imd_incidence,2022-04-30,all_past_ens,5m,2007-12-31,wis,all_past_ens
2m,22.363333333398018,18.999999999654264,45.3371722558278,imd_incidence,2022-04-30,all_past_ens,5m,2007-12-31,wis,all_past_ens
3m,33.64666666688592,-6.000000000432169,65.78404471564963,imd_incidence,2022-04-30,all_past_ens,5m,2007-12-31,wis,all_past_ens
4m,26.249166666695047,-3.500000000475387,52.45089557927925,imd_incidence,2022-04-30,all_past_ens,5m,2007-12-31,wis,all_past_ens
5m,22.42600000006592,-4.200000000432169,44.88058231712153,imd_incidence,2022-04-30,all_past_ens,5m,2007-12-31,wis,all_past_ens
6m,21.375000000023913,-6.166666666997997,42.17294207314742,imd_incidence,2022-04-30,all_past_ens,5m,2007-12-31,wis,all_past_ens
1m,42.06999999976068,40.99999999981222,79.37644817029057,imd_incidence,2022-04-30,all_past_ens,6m,2007-12-31,wis,all_past_ens
2m,22.363333333380183,18.999999999749623,45.337172255902196,imd_incidence,2022-04-30,all_past_ens,6m,2007-12-31,wis,all_past_ens
3m,33.64666666682546,-6.000000000312975,65.7840447155938,imd_incidence,2022-04-30,all_past_ens,6m,2007-12-31,wis,all_past_ens
4m,26.249166666687223,-3.500000000344274,52.45089557927622,imd_incidence,2022-04-30,all_past_ens,6m,2007-12-31,wis,all_past_ens
5m,22.426000000047743,-4.200000000312976,44.880582317108185,imd_incidence,2022-04-30,all_past_ens,6m,2007-12-31,wis,all_past_ens
6m,21.37500000001732,-6.166666666906611,42.172942073153834,imd_incidence,2022-04-30,all_past_ens,6m,2007-12-31,wis,all_past_ens
1m,17.256666674999774,-18.00000000704207,31.13969513766649,imd_incidence,2022-04-30,all_past_ens,1m,2008-01-31,wis,all_past_ens
2m,44.62666667418113,-45.50000000616181,84.97000763649449,imd_incidence,2022-04-30,all_past_ens,1m,2008-01-31,wis,all_past_ens
3m,33.44666667390043,-34.33333333920172,63.38721546021606,imd_incidence,2022-04-30,all_past_ens,1m,2008-01-31,wis,all_past_ens
4m,29.95750000746605,-30.75000000638187,56.4352896474585,imd_incidence,2022-04-30,all_past_ens,1m,2008-01-31,wis,all_past_ens
5m,28.57933334176502,-29.400000007218114,53.721820137170745,imd_incidence,2022-04-30,all_past_ens,1m,2008-01-31,wis,all_past_ens
6m,25.32166667621452,-26.000000008655864,47.49333335032144,imd_incidence,2022-04-30,all_past_ens,1m,2008-01-31,wis,all_past_ens
1m,17.25666666728965,-18.00000000052647,31.13969512312609,imd_incidence,2022-04-30,all_past_ens,2m,2008-01-31,wis,all_past_ens
2m,44.62666666722845,-45.50000000046066,84.97000762303847,imd_incidence,2022-04-30,all_past_ens,2m,2008-01-31,wis,all_past_ens
3m,33.44666666720746,-34.33333333377205,63.387215448130945,imd_incidence,2022-04-30,all_past_ens,2m,2008-01-31,wis,all_past_ens
4m,29.95750000055816,-30.750000000477108,56.43528963514156,imd_incidence,2022-04-30,all_past_ens,2m,2008-01-31,wis,all_past_ens
5m,28.579333333963678,-29.40000000053962,53.72182012308902,imd_incidence,2022-04-30,all_past_ens,2m,2008-01-31,wis,all_past_ens
6m,25.321666667380452,-26.000000000647105,47.49333333460334,imd_incidence,2022-04-30,all_past_ens,2m,2008-01-31,wis,all_past_ens
1m,17.256666667094176,-18.000000000361272,31.139695122757452,imd_incidence,2022-04-30,all_past_ens,3m,2008-01-31,wis,all_past_ens
2m,44.62666666705218,-45.50000000031611,84.97000762269731,imd_incidence,2022-04-30,all_past_ens,3m,2008-01-31,wis,all_past_ens
3m,33.44666666703778,-34.33333333363439,63.387215447824566,imd_incidence,2022-04-30,all_past_ens,3m,2008-01-31,wis,all_past_ens
4m,29.95750000038303,-30.750000000327404,56.43528963482928,imd_incidence,2022-04-30,all_past_ens,3m,2008-01-31,wis,all_past_ens
5m,28.579333333765902,-29.400000000370305,53.721820122732005,imd_incidence,2022-04-30,all_past_ens,3m,2008-01-31,wis,all_past_ens
6m,25.321666667156496,-26.000000000444064,47.493333334204856,imd_incidence,2022-04-30,all_past_ens,3m,2008-01-31,wis,all_past_ens
1m,17.256666671141794,-18.000000003781793,31.139695130390788,imd_incidence,2022-04-30,all_past_ens,4m,2008-01-31,wis,all_past_ens
2m,44.626666670702164,-45.50000000330907,84.9700076297614,imd_incidence,2022-04-30,all_past_ens,4m,2008-01-31,wis,all_past_ens
3m,33.446666670551416,-34.33333333648483,63.387215454168945,imd_incidence,2022-04-30,all_past_ens,4m,2008-01-31,wis,all_past_ens
4m,29.95750000400949,-30.75000000342725,56.435289641295356,imd_incidence,2022-04-30,all_past_ens,4m,2008-01-31,wis,all_past_ens
5m,28.579333337861403,-29.40000000387634,53.721820130124556,imd_incidence,2022-04-30,all_past_ens,4m,2008-01-31,wis,all_past_ens
6m,25.32166667179415,-26.000000004648456,47.49333334245646,imd_incidence,2022-04-30,all_past_ens,4m,2008-01-31,wis,all_past_ens
1m,21.98999999958439,-21.999999999648775,40.06621951141132,imd_incidence,2022-04-30,all_past_ens,5m,2008-01-31,wis,all_past_ens
2m,48.89499999962523,-48.99999999969268,93.23081554805515,imd_incidence,2022-04-30,all_past_ens,5m,2008-01-31,wis,all_past_ens
3m,37.55555555519478,-37.666666666373985,70.83893292617196,imd_incidence,2022-04-30,all_past_ens,5m,2008-01-31,wis,all_past_ens
4m,34.19833333296097,-34.374999999681705,64.02119283469754,imd_incidence,2022-04-30,all_past_ens,5m,2008-01-31,wis,all_past_ens
5m,33.36866666624614,-33.499999999639996,62.38626829192035,imd_incidence,2022-04-30,all_past_ens,5m,2008-01-31,wis,all_past_ens
6m,30.744999999523802,-30.91666666623496,57.24041158449914,imd_incidence,2022-04-30,all_past_ens,5m,2008-01-31,wis,all_past_ens
1m,21.98999999986884,-21.99999999988916,40.06621951194777,imd_incidence,2022-04-30,all_past_ens,6m,2008-01-31,wis,all_past_ens
2m,48.894999999881726,-48.99999999990301,93.2308155485516,imd_incidence,2022-04-30,all_past_ens,6m,2008-01-31,wis,all_past_ens
3m,37.5555555554417,-37.666666666574294,70.83893292662181,imd_incidence,2022-04-30,all_past_ens,6m,2008-01-31,wis,all_past_ens
4m,34.19833333321582,-34.37499999989955,64.02119283515495,imd_incidence,2022-04-30,all_past_ens,6m,2008-01-31,wis,all_past_ens
5m,33.368666666533954,-33.499999999886384,62.38626829244227,imd_incidence,2022-04-30,all_past_ens,6m,2008-01-31,wis,all_past_ens
6m,30.74499999984972,-30.91666666653043,57.24041158509234,imd_incidence,2022-04-30,all_past_ens,6m,2008-01-31,wis,all_past_ens
1m,68.78000000066064,-70.00000000041811,132.8076067086703,imd_incidence,2022-04-30,all_past_ens,1m,2008-02-29,wis,all_past_ens
2m,38.62166666706597,-39.500000000209056,74.05062500082819,imd_incidence,2022-04-30,all_past_ens,1m,2008-02-29,wis,all_past_ens
3m,31.095555555953236,-31.666666667084783,58.8844664641771,imd_incidence,2022-04-30,all_past_ens,1m,2008-02-29,wis,all_past_ens
4m,28.460000000474217,-29.000000000418115,53.53630716556845,imd_incidence,2022-04-30,all_past_ens,1m,2008-02-29,wis,all_past_ens
5m,24.131333334036054,-24.800000000585364,45.37976219631432,imd_incidence,2022-04-30,all_past_ens,1m,2008-02-29,wis,all_past_ens
6m,20.33666666680023,-20.500000000905924,39.04913617981584,imd_incidence,2022-04-30,all_past_ens,1m,2008-02-29,wis,all_past_ens
1m,68.78000000019387,-70.00000000012311,132.80760670771411,imd_incidence,2022-04-30,all_past_ens,2m,2008-02-29,wis,all_past_ens
2m,38.62166666678453,-39.500000000062386,74.05062500024391,imd_incidence,2022-04-30,all_past_ens,2m,2008-02-29,wis,all_past_ens
3m,31.0955555556729,-31.66666666678978,58.88446646363953,imd_incidence,2022-04-30,all_past_ens,2m,2008-02-29,wis,all_past_ens
4m,28.46000000013941,-29.000000000122974,53.53630716490869,imd_incidence,2022-04-30,all_past_ens,2m,2008-02-29,wis,all_past_ens
5m,24.131333333538986,-24.800000000171416,45.37976219547116,imd_incidence,2022-04-30,all_past_ens,2m,2008-02-29,wis,all_past_ens
6m,20.336666666706595,-20.500000000264432,39.04913617914131,imd_incidence,2022-04-30,all_past_ens,2m,2008-02-29,wis,all_past_ens
1m,68.78000000010007,-70.00000000006334,132.80760670752207,imd_incidence,2022-04-30,all_past_ens,3m,2008-02-29,wis,all_past_ens
2m,38.62166666672715,-39.50000000003167,74.05062500012546,imd_incidence,2022-04-30,all_past_ens,3m,2008-02-29,wis,all_past_ens
3m,31.095555555615793,-31.66666666673001,58.88446646353015,imd_incidence,2022-04-30,all_past_ens,3m,2008-02-29,wis,all_past_ens
4m,28.460000000071837,-29.00000000006334,53.53630716477571,imd_incidence,2022-04-30,all_past_ens,3m,2008-02-29,wis,all_past_ens
5m,24.131333333439787,-24.80000000008868,45.37976219530258,imd_incidence,2022-04-30,all_past_ens,3m,2008-02-29,wis,all_past_ens
6m,20.336666666686895,-20.500000000137245,39.049136179006325,imd_incidence,2022-04-30,all_past_ens,3m,2008-02-29,wis,all_past_ens
1m,68.78000000033268,-70.00000000021055,132.80760670799856,imd_incidence,2022-04-30,all_past_ens,4m,2008-02-29,wis,all_past_ens
2m,38.621666666867746,-39.500000000105274,74.05062500041707,imd_incidence,2022-04-30,all_past_ens,4m,2008-02-29,wis,all_past_ens
3m,31.09555555575582,-31.66666666687722,58.88446646379859,imd_incidence,2022-04-30,all_past_ens,4m,2008-02-29,wis,all_past_ens
4m,28.460000000238807,-29.000000000210555,53.53630716510465,imd_incidence,2022-04-30,all_past_ens,4m,2008-02-29,wis,all_past_ens
5m,24.13133333368721,-24.80000000029478,45.3797621957224,imd_incidence,2022-04-30,all_past_ens,4m,2008-02-29,wis,all_past_ens
6m,20.33666666673393,-20.500000000456204,39.049136179342234,imd_incidence,2022-04-30,all_past_ens,4m,2008-02-29,wis,all_past_ens
1m,70.3599999996431,-70.99999999977412,136.04411585292746,imd_incidence,2022-04-30,all_past_ens,5m,2008-02-29,wis,all_past_ens
2m,39.57666666645094,-39.99999999988706,76.03135670686967,imd_incidence,2022-04-30,all_past_ens,5m,2008-02-29,wis,all_past_ens
3m,32.04666666645182,-32.66666666644078,60.749090446729795,imd_incidence,2022-04-30,all_past_ens,5m,2008-02-29,wis,all_past_ens
4m,29.594166666410473,-29.999999999774115,55.801676828753955,imd_incidence,2022-04-30,all_past_ens,5m,2008-02-29,wis,all_past_ens
5m,25.81199999962036,-26.19999999968376,48.37321036515082,imd_incidence,2022-04-30,all_past_ens,5m,2008-02-29,wis,all_past_ens
6m,22.36388888832832,-22.66666666617725,41.96120172682517,imd_incidence,2022-04-30,all_past_ens,5m,2008-02-29,wis,all_past_ens
1m,70.35999999993555,-70.99999999995921,136.04411585352653,imd_incidence,2022-04-30,all_past_ens,6m,2008-02-29,wis,all_past_ens
2m,39.576666666627716,-39.99999999997961,76.03135670723627,imd_incidence,2022-04-30,all_past_ens,6m,2008-02-29,wis,all_past_ens
3m,32.04666666662788,-32.66666666662588,60.749090447077805,imd_incidence,2022-04-30,all_past_ens,6m,2008-02-29,wis,all_past_ens
4m,29.59416666662041,-29.999999999959215,55.80167682917542,imd_incidence,2022-04-30,all_past_ens,6m,2008-02-29,wis,all_past_ens
5m,25.81199999993145,-26.199999999942897,48.37321036572675,imd_incidence,2022-04-30,all_past_ens,6m,2008-02-29,wis,all_past_ens
6m,22.363888888787667,-22.66666666657829,41.96120172749474,imd_incidence,2022-04-30,all_past_ens,6m,2008-02-29,wis,all_past_ens
1m,8.586666666392475,-8.999999999598742,15.842423779966762,imd_incidence,2022-04-30,all_past_ens,1m,2008-03-31,wis,all_past_ens
2m,12.356666666100224,-12.499999999398113,22.339016767178077,imd_incidence,2022-04-30,all_past_ens,1m,2008-03-31,wis,all_past_ens
3m,14.905555554960804,-14.99999999946499,27.169954267014457,imd_incidence,2022-04-30,all_past_ens,1m,2008-03-31,wis,all_past_ens
4m,12.802499999547248,-12.999999999548585,23.490598322205273,imd_incidence,2022-04-30,all_past_ens,1m,2008-03-31,wis,all_past_ens
5m,10.373999999606232,-10.299999999678993,20.29261280416518,imd_incidence,2022-04-30,all_past_ens,1m,2008-03-31,wis,all_past_ens
6m,8.981111111051147,-8.916666666733542,18.15290904436617,imd_incidence,2022-04-30,all_past_ens,1m,2008-03-31,wis,all_past_ens
1m,8.586666666600426,-8.999999999902904,15.842423780361765,imd_incidence,2022-04-30,all_past_ens,2m,2008-03-31,wis,all_past_ens
2m,12.356666666529442,-12.499999999854168,22.339016768022557,imd_incidence,2022-04-30,all_past_ens,2m,2008-03-31,wis,all_past_ens
3m,14.905555555411437,-14.999999999870392,27.16995426798281,imd_incidence,2022-04-30,all_past_ens,2m,2008-03-31,wis,all_past_ens
4m,12.802499999890347,-12.999999999890672,23.49059832293678,imd_incidence,2022-04-30,all_past_ens,2m,2008-03-31,wis,all_past_ens
5m,10.373999999904578,-10.29999999992233,20.292612804705342,imd_incidence,2022-04-30,all_past_ens,2m,2008-03-31,wis,all_past_ens
6m,8.98111111109676,-8.916666666683199,18.152909044631013,imd_incidence,2022-04-30,all_past_ens,2m,2008-03-31,wis,all_past_ens
1m,8.586666666594201,-8.999999999893951,15.842423780350089,imd_incidence,2022-04-30,all_past_ens,3m,2008-03-31,wis,all_past_ens
2m,12.356666666516961,-12.499999999840927,22.3390167679981,imd_incidence,2022-04-30,all_past_ens,3m,2008-03-31,wis,all_past_ens
3m,14.90555555539837,-14.9999999998586,27.169954267954854,imd_incidence,2022-04-30,all_past_ens,3m,2008-03-31,wis,all_past_ens
4m,12.80249999988034,-12.999999999880693,23.490598322915567,imd_incidence,2022-04-30,all_past_ens,3m,2008-03-31,wis,all_past_ens
5m,10.373999999895933,-10.299999999915158,20.29261280468964,imd_incidence,2022-04-30,all_past_ens,3m,2008-03-31,wis,all_past_ens
6m,8.981111111095261,-8.916666666684335,18.152909044623133,imd_incidence,2022-04-30,all_past_ens,3m,2008-03-31,wis,all_past_ens
1m,8.58666666647429,-8.999999999718469,15.842423780122228,imd_incidence,2022-04-30,all_past_ens,4m,2008-03-31,wis,all_past_ens
2m,12.35666666626924,-12.4999999995777,22.33901676751065,imd_incidence,2022-04-30,all_past_ens,4m,2008-03-31,wis,all_past_ens
3m,14.905555555138264,-14.999999999624622,27.16995426739585,imd_incidence,2022-04-30,all_past_ens,4m,2008-03-31,wis,all_past_ens
4m,12.80249999968234,-12.999999999683276,23.49059832249334,imd_incidence,2022-04-30,all_past_ens,4m,2008-03-31,wis,all_past_ens
5m,10.373999999723726,-10.299999999774775,20.29261280437788,imd_incidence,2022-04-30,all_past_ens,4m,2008-03-31,wis,all_past_ens
6m,8.981111111069042,-8.91666666671359,18.152909044470388,imd_incidence,2022-04-30,all_past_ens,4m,2008-03-31,wis,all_past_ens
1m,7.90333333401265,-8.000000000994113,14.64146341573105,imd_incidence,2022-04-30,all_past_ens,5m,2008-03-31,wis,all_past_ens
2m,10.945000001403361,-11.00000000149117,19.610030490469306,imd_incidence,2022-04-30,all_past_ens,5m,2008-03-31,wis,all_past_ens
3m,13.423333334806834,-13.666666667992152,24.016935978711885,imd_incidence,2022-04-30,all_past_ens,5m,2008-03-31,wis,all_past_ens
4m,11.674166667788363,-11.875000001118377,21.133307929124186,imd_incidence,2022-04-30,all_past_ens,5m,2008-03-31,wis,all_past_ens
5m,9.392666667642226,-9.500000000795291,18.555054879737316,imd_incidence,2022-04-30,all_past_ens,5m,2008-03-31,wis,all_past_ens
