,year,mmwr_week,Reporting Area,Lyme disease current week,Lyme disease previous 52 weeks median ,Lyme disease previous 52 weeks maximum ,Lyme disease cummulative for 2014,Lyme disease cummulative for 2013,Malaria current week,Malaria previous 52 weeks median ,Malaria previous 52 weeks maximum ,Malaria cummulative for 2014,Malaria cummulative for 2013,"Meningococcal diseases, invasive �, All groups current week","Meningococcal diseases, invasive �, All groups previous 52 weeks median ","Meningococcal diseases, invasive �, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive �, All groups cummulative for 2014","Meningococcal diseases, invasive �, All groups cummulative for 2013"
33,2014,46,N.Y. City,8,3,441,714,710,0,3,16,180,174,0,0,2,10,16
34,2014,46,Pa.,37,69,596,"7,126","5,480",1,1,5,66,63,0,0,2,12,22
35,2014,46,E.N. CENTRAL,0,13,128,"1,536","2,534",1,2,8,107,135,1,1,4,41,48
36,2014,46,Ill.,0,1,20,172,336,0,1,4,37,62,0,0,2,11,10
37,2014,46,Ind.,0,0,11,70,108,0,0,3,17,18,0,0,1,4,14
38,2014,46,Mich.,0,1,13,125,162,0,0,2,12,19,0,0,2,11,3
39,2014,46,Ohio,0,1,10,102,91,1,1,3,35,26,1,0,2,10,9
40,2014,46,Wis.,0,10,96,"1,067","1,837",0,0,2,6,10,0,0,1,5,12
41,2014,46,W.N. CENTRAL,0,4,22,230,"2,612",0,1,4,56,102,0,0,3,20,35
42,2014,46,Iowa,0,1,19,171,244,0,0,2,11,12,0,0,1,2,1
43,2014,46,Kans.,0,0,2,14,34,0,0,2,9,8,0,0,1,1,3
44,2014,46,Minn.,0,0,17,3,"2,288",0,0,2,2,61,0,0,2,5,10
45,2014,46,Mo.,0,0,2,11,3,0,0,1,13,5,0,0,1,8,10
46,2014,46,Nebr.,0,0,4,16,10,0,0,2,9,6,0,0,1,0,4
47,2014,46,N. Dak.,0,0,2,13,29,0,0,1,9,3,0,0,1,2,3
48,2014,46,S. Dak.,0,0,1,2,4,0,0,1,3,7,0,0,1,2,4
49,2014,46,S. ATLANTIC,39,42,309,"2,664","3,008",10,7,18,358,365,2,1,6,84,91
50,2014,46,Del.,2,6,24,377,480,0,0,1,2,9,0,0,1,1,2
51,2014,46,D.C.,0,0,4,23,33,0,0,2,8,12,0,0,1,1,0
52,2014,46,Fla.,2,2,12,122,120,0,1,4,45,47,0,1,3,42,54
53,2014,46,Ga.,0,0,3,3,8,0,1,5,74,61,0,0,2,12,11
54,2014,46,Md.,3,15,59,956,"1,132",2,2,8,123,137,0,0,1,6,3
55,2014,46,N.C.,4,0,27,69,152,8,0,7,33,22,0,0,3,11,10
56,2014,46,S.C.,0,0,3,31,40,0,0,1,5,9,0,0,1,2,3
57,2014,46,Va.,28,14,267,965,908,0,1,5,66,66,2,0,2,8,6
58,2014,46,W. Va.,0,1,14,118,135,0,0,1,2,2,0,0,1,1,2
59,2014,46,E.S. CENTRAL,0,2,10,114,84,0,1,5,40,31,0,0,2,16,10
60,2014,46,Ala.,0,0,7,55,23,0,0,3,13,2,0,0,1,6,2
61,2014,46,Ky.,0,0,5,41,39,0,0,2,10,9,0,0,1,3,1
62,2014,46,Miss.,0,0,1,1,0,0,0,1,1,3,0,0,1,1,3
63,2014,46,Tenn.,0,0,3,17,22,0,0,2,16,17,0,0,1,6,4
64,2014,46,W.S. CENTRAL,0,0,13,30,68,0,2,21,109,87,0,1,6,33,50
65,2014,46,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,6
66,2014,46,La.,0,0,1,2,0,0,0,1,12,8,0,0,1,6,15
67,2014,46,Okla.,0,0,2,0,1,0,0,3,9,12,0,0,2,9,6
68,2014,46,Tex.,0,0,11,28,67,0,1,19,86,66,0,0,5,17,23
69,2014,46,MOUNTAIN,0,1,7,44,101,0,1,6,45,81,2,0,3,25,36
70,2014,46,Ariz.,0,0,5,18,30,0,0,3,18,31,0,0,2,9,11
71,2014,46,Colo.,0,0,0,0,0,0,0,3,7,30,1,0,1,3,8
72,2014,46,Idaho,0,0,1,8,18,0,0,1,3,5,1,0,1,4,4
73,2014,46,Mont.,0,0,2,7,16,0,0,1,2,0,0,0,1,4,1
74,2014,46,Nev.,0,0,2,6,13,0,0,2,9,7,0,0,1,2,1
75,2014,46,N. Mex.,0,0,0,0,6,0,0,1,2,1,0,0,1,2,2
76,2014,46,Utah,0,0,1,3,15,0,0,1,4,7,0,0,1,1,7
77,2014,46,Wyo.,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2
78,2014,46,PACIFIC,0,2,6,93,175,0,2,6,115,131,0,2,7,80,124
79,2014,46,Alaska,0,0,2,6,12,0,0,1,1,3,0,0,0,0,0
80,2014,46,Calif.,0,0,2,14,110,0,1,5,61,90,0,1,5,51,100
81,2014,46,Hawaii,N,0,0,N,N,0,0,1,3,1,0,0,1,2,1
82,2014,46,Oreg.,0,1,5,61,39,0,0,2,16,12,0,0,3,16,10
83,2014,46,Wash.,0,0,4,12,14,0,0,3,34,25,0,0,4,11,13
84,2014,46,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,46,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,46,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2014,46,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,46,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,47,UNITED STATES,230,338,"1,741","26,528","34,587",5,25,51,"1,296","1,450",4,8,24,356,503
23,2014,47,NEW ENGLAND,0,92,637,"8,464","12,481",0,2,7,89,121,0,0,3,13,22
24,2014,47,Conn.,0,15,146,"1,523","2,871",0,0,2,8,18,0,0,1,1,2
25,2014,47,Maine,0,15,89,"1,222","1,308",0,0,1,6,9,0,0,1,1,3
26,2014,47,Mass.,0,37,352,"3,960","5,161",0,1,5,48,69,0,0,1,10,11
27,2014,47,N.H.,0,6,58,591,"1,664",0,0,2,6,9,0,0,0,0,2
28,2014,47,R.I.,0,8,81,640,602,0,0,3,17,11,0,0,1,1,1
29,2014,47,Vt.,0,8,48,528,875,0,0,2,4,5,0,0,1,0,3
30,2014,47,MID. ATLANTIC,131,175,899,"13,181","13,455",0,7,23,367,382,0,1,3,38,76
31,2014,47,N.J.,1,31,172,"2,456","3,674",0,1,5,63,87,0,0,2,8,17
32,2014,47,N.Y. (Upstate),61,41,226,"2,711","3,521",0,1,4,58,52,0,0,3,8,21
33,2014,47,N.Y. City,27,3,441,740,724,0,3,16,180,177,0,0,2,10,16
34,2014,47,Pa.,42,66,596,"7,274","5,536",0,1,5,66,66,0,0,2,12,22
35,2014,47,E.N. CENTRAL,2,12,128,"1,566","2,544",1,2,8,108,136,0,1,4,43,50
36,2014,47,Ill.,0,1,20,172,337,0,0,4,37,63,0,0,2,11,10
37,2014,47,Ind.,0,0,11,72,108,0,0,3,17,18,0,0,1,4,14
38,2014,47,Mich.,0,2,13,125,164,0,0,2,12,19,0,0,2,11,4
39,2014,47,Ohio,2,1,10,108,91,1,1,3,36,26,0,0,2,10,9
40,2014,47,Wis.,0,9,97,"1,089","1,844",0,0,2,6,10,0,0,1,7,13
41,2014,47,W.N. CENTRAL,0,4,22,238,"2,623",0,1,4,56,103,0,0,3,20,35
42,2014,47,Iowa,0,1,20,179,244,0,0,2,11,12,0,0,1,2,1
43,2014,47,Kans.,0,0,2,14,34,0,0,2,9,8,0,0,1,1,3
44,2014,47,Minn.,0,0,14,3,"2,299",0,0,2,2,62,0,0,2,5,10
45,2014,47,Mo.,0,0,2,11,3,0,0,1,13,5,0,0,1,8,10
46,2014,47,Nebr.,0,0,4,16,10,0,0,2,9,6,0,0,1,0,4
47,2014,47,N. Dak.,0,0,2,13,29,0,0,1,9,3,0,0,1,2,3
48,2014,47,S. Dak.,0,0,1,2,4,0,0,1,3,7,0,0,1,2,4
49,2014,47,S. ATLANTIC,97,42,309,"2,795","3,051",2,7,18,363,370,4,1,6,88,92
50,2014,47,Del.,1,6,24,378,486,0,0,1,2,9,0,0,1,1,2
51,2014,47,D.C.,0,0,4,23,33,0,0,2,8,12,0,0,1,1,0
52,2014,47,Fla.,1,2,12,124,122,0,1,4,45,48,4,1,3,46,54
53,2014,47,Ga.,0,0,3,3,8,0,1,5,74,63,0,0,2,12,12
54,2014,47,Md.,3,15,62,978,"1,152",0,2,8,126,138,0,0,1,6,3
55,2014,47,N.C.,78,0,27,147,152,2,0,8,35,22,0,0,3,11,10
56,2014,47,S.C.,0,0,3,31,40,0,0,1,5,9,0,0,1,2,3
57,2014,47,Va.,14,14,267,992,921,0,1,5,66,67,0,0,2,8,6
58,2014,47,W. Va.,0,1,14,119,137,0,0,1,2,2,0,0,1,1,2
59,2014,47,E.S. CENTRAL,0,2,10,117,84,0,1,5,41,31,0,0,2,16,12
60,2014,47,Ala.,0,0,7,56,23,0,0,3,13,2,0,0,1,6,3
61,2014,47,Ky.,0,0,5,43,39,0,0,2,10,9,0,0,1,3,1
62,2014,47,Miss.,0,0,1,1,0,0,0,1,1,3,0,0,1,1,3
63,2014,47,Tenn.,0,0,3,17,22,0,0,2,17,17,0,0,1,6,5
64,2014,47,W.S. CENTRAL,0,0,13,30,68,1,2,21,111,88,0,0,6,33,50
65,2014,47,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,6
66,2014,47,La.,0,0,1,2,0,0,0,1,12,8,0,0,1,6,15
67,2014,47,Okla.,0,0,2,0,1,0,0,3,9,12,0,0,2,9,6
68,2014,47,Tex.,0,0,11,28,67,1,1,19,88,67,0,0,5,17,23
69,2014,47,MOUNTAIN,0,1,7,44,104,0,1,6,45,82,0,0,3,25,37
70,2014,47,Ariz.,0,0,5,18,31,0,0,3,18,31,0,0,2,9,11
71,2014,47,Colo.,0,0,0,0,0,0,0,3,7,31,0,0,1,3,9
72,2014,47,Idaho,0,0,1,8,19,0,0,1,3,5,0,0,1,4,4
73,2014,47,Mont.,0,0,2,7,17,0,0,1,2,0,0,0,1,4,1
74,2014,47,Nev.,0,0,2,6,13,0,0,2,9,7,0,0,1,2,1
75,2014,47,N. Mex.,0,0,0,0,6,0,0,1,2,1,0,0,1,2,2
76,2014,47,Utah,0,0,1,3,15,0,0,1,4,7,0,0,1,1,7
77,2014,47,Wyo.,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2
78,2014,47,PACIFIC,0,2,6,93,177,1,2,6,116,137,0,2,7,80,129
79,2014,47,Alaska,0,0,2,6,12,0,0,1,1,4,0,0,0,0,0
80,2014,47,Calif.,0,0,2,14,112,0,1,5,61,94,0,1,5,51,104
81,2014,47,Hawaii,N,0,0,N,N,0,0,1,3,1,0,0,1,2,1
82,2014,47,Oreg.,0,1,5,61,39,0,0,2,16,12,0,0,3,16,11
83,2014,47,Wash.,0,0,4,12,14,1,0,3,35,26,0,0,4,11,13
84,2014,47,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,47,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,47,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2014,47,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,47,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,48,UNITED STATES,82,331,"1,758","27,253","34,829",5,25,51,"1,316","1,467",3,8,24,362,512
23,2014,48,NEW ENGLAND,1,100,668,"9,013","12,588",0,2,7,90,121,0,0,3,13,22
24,2014,48,Conn.,0,17,169,"1,965","2,882",0,0,2,8,18,0,0,1,1,2
25,2014,48,Maine,0,14,89,"1,221","1,321",0,0,1,6,9,0,0,1,1,3
26,2014,48,Mass.,0,38,362,"4,053","5,189",0,1,5,48,69,0,0,1,10,11
27,2014,48,N.H.,0,6,58,591,"1,670",0,0,2,7,9,0,0,0,0,2
28,2014,48,R.I.,0,7,81,640,643,0,0,3,17,11,0,0,1,1,1
29,2014,48,Vt.,1,8,48,543,883,0,0,2,4,5,0,0,1,0,3
30,2014,48,MID. ATLANTIC,70,173,899,"13,327","13,546",1,7,23,377,390,0,1,3,38,77
31,2014,48,N.J.,0,32,172,"2,481","3,684",0,1,5,67,88,0,0,1,8,18
32,2014,48,N.Y. (Upstate),34,41,226,"2,749","3,553",0,1,4,58,53,0,0,3,8,21
33,2014,48,N.Y. City,3,3,441,743,731,1,3,16,181,183,0,0,2,10,16
34,2014,48,Pa.,33,72,596,"7,354","5,578",0,1,5,71,66,0,0,2,12,22
35,2014,48,E.N. CENTRAL,1,12,128,"1,579","2,549",0,2,8,108,137,1,1,4,44,50
36,2014,48,Ill.,0,1,20,175,337,0,0,4,37,64,0,0,2,11,10
37,2014,48,Ind.,0,0,11,72,108,0,0,3,17,18,0,0,1,4,14
38,2014,48,Mich.,1,1,13,125,164,0,0,2,12,19,0,0,2,11,4
39,2014,48,Ohio,0,1,10,108,91,0,1,3,36,26,1,0,2,11,9
40,2014,48,Wis.,0,9,97,"1,099","1,849",0,0,2,6,10,0,0,1,7,13
41,2014,48,W.N. CENTRAL,0,3,22,244,"2,632",1,1,4,57,104,0,0,3,20,38
42,2014,48,Iowa,0,1,20,184,244,0,0,2,11,12,0,0,1,2,1
43,2014,48,Kans.,0,0,2,14,34,0,0,2,9,8,0,0,1,1,3
44,2014,48,Minn.,0,0,14,3,"2,308",0,0,2,2,63,0,0,2,5,12
45,2014,48,Mo.,0,0,2,11,3,0,0,1,13,5,0,0,1,8,10
46,2014,48,Nebr.,0,0,4,16,10,0,0,2,9,6,0,0,1,0,5
47,2014,48,N. Dak.,0,0,2,14,29,0,0,1,9,3,0,0,1,2,3
48,2014,48,S. Dak.,0,0,1,2,4,1,0,1,4,7,0,0,1,2,4
49,2014,48,S. ATLANTIC,10,42,309,"2,810","3,076",1,7,18,364,374,1,2,6,89,92
50,2014,48,Del.,3,6,24,381,491,0,0,1,2,9,0,0,1,1,2
51,2014,48,D.C.,0,0,4,23,34,0,0,2,8,12,0,0,1,1,0
52,2014,48,Fla.,3,2,12,127,124,1,1,4,46,50,1,1,4,47,54
53,2014,48,Ga.,0,0,3,3,8,0,1,5,74,64,0,0,2,12,12
54,2014,48,Md.,2,14,62,985,"1,158",0,2,8,126,139,0,0,1,6,3
55,2014,48,N.C.,2,0,78,149,153,0,0,8,35,22,0,0,3,11,10
56,2014,48,S.C.,0,0,3,31,40,0,0,1,5,9,0,0,1,2,3
57,2014,48,Va.,0,14,267,992,931,0,1,5,66,67,0,0,2,8,6
58,2014,48,W. Va.,0,1,14,119,137,0,0,1,2,2,0,0,1,1,2
59,2014,48,E.S. CENTRAL,0,2,10,118,84,0,1,5,41,32,0,0,2,16,12
60,2014,48,Ala.,0,0,7,56,23,0,0,3,13,2,0,0,1,6,3
61,2014,48,Ky.,0,0,5,43,39,0,0,2,10,9,0,0,1,3,1
62,2014,48,Miss.,0,0,1,2,0,0,0,1,1,3,0,0,1,1,3
63,2014,48,Tenn.,0,0,3,17,22,0,0,2,17,18,0,0,1,6,5
64,2014,48,W.S. CENTRAL,0,0,13,30,69,0,2,21,113,88,0,0,6,33,52
65,2014,48,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,6
66,2014,48,La.,0,0,1,2,0,0,0,1,12,8,0,0,1,6,15
67,2014,48,Okla.,0,0,2,0,1,0,0,3,9,12,0,0,2,9,6
68,2014,48,Tex.,0,0,11,28,68,0,1,19,90,67,0,0,5,17,25
69,2014,48,MOUNTAIN,0,1,7,49,105,0,1,6,46,82,1,0,3,26,37
70,2014,48,Ariz.,0,0,5,18,32,0,0,3,19,31,0,0,2,9,11
71,2014,48,Colo.,0,0,0,0,0,0,0,3,7,31,0,0,1,3,9
72,2014,48,Idaho,0,0,1,8,19,0,0,1,3,5,1,0,1,5,4
73,2014,48,Mont.,0,0,2,7,17,0,0,1,2,0,0,0,1,4,1
74,2014,48,Nev.,0,0,2,6,13,0,0,2,9,7,0,0,1,2,1
75,2014,48,N. Mex.,0,0,0,0,6,0,0,1,2,1,0,0,1,2,2
76,2014,48,Utah,0,0,2,8,15,0,0,1,4,7,0,0,1,1,7
77,2014,48,Wyo.,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2
78,2014,48,PACIFIC,0,1,5,83,180,2,2,6,120,139,0,2,7,83,132
79,2014,48,Alaska,0,0,2,6,14,0,0,1,2,4,0,0,0,0,0
80,2014,48,Calif.,0,0,2,14,112,0,1,5,62,95,0,1,5,53,107
81,2014,48,Hawaii,N,0,0,N,N,0,0,1,3,1,0,0,1,2,1
82,2014,48,Oreg.,0,1,5,51,40,0,0,2,16,13,0,0,3,17,11
83,2014,48,Wash.,0,0,4,12,14,2,0,3,37,26,0,0,4,11,13
84,2014,48,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,48,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,48,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2014,48,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,48,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,49,UNITED STATES,110,348,"1,774","27,659","35,110",13,26,51,"1,338","1,492",2,7,24,366,518
23,2014,49,NEW ENGLAND,3,95,672,"9,084","12,676",0,2,7,90,124,0,0,3,13,22
24,2014,49,Conn.,0,17,169,"1,965","2,897",0,0,2,8,19,0,0,1,1,2
25,2014,49,Maine,0,14,89,"1,249","1,332",0,0,1,6,10,0,0,1,1,3
26,2014,49,Mass.,0,38,362,"4,053","5,225",0,1,5,48,70,0,0,1,10,11
27,2014,49,N.H.,0,6,61,613,"1,677",0,0,2,7,9,0,0,0,0,2
28,2014,49,R.I.,0,7,81,640,660,0,0,3,17,11,0,0,1,1,1
29,2014,49,Vt.,3,8,48,564,885,0,0,2,4,5,0,0,1,0,3
30,2014,49,MID. ATLANTIC,99,176,910,"13,619","13,671",5,7,23,384,395,1,1,3,39,77
31,2014,49,N.J.,0,33,179,"2,613","3,717",0,1,5,70,89,0,0,1,8,18
32,2014,49,N.Y. (Upstate),56,41,226,"2,776","3,586",0,1,4,58,54,0,0,3,8,21
33,2014,49,N.Y. City,3,3,441,746,736,4,3,16,184,184,1,0,2,11,16
34,2014,49,Pa.,40,77,598,"7,484","5,632",1,1,5,72,68,0,0,2,12,22
35,2014,49,E.N. CENTRAL,1,13,128,"1,589","2,560",0,2,8,109,138,0,1,4,44,50
36,2014,49,Ill.,0,1,20,175,337,0,0,4,38,64,0,0,2,11,10
37,2014,49,Ind.,0,0,11,75,109,0,0,3,17,18,0,0,1,4,14
38,2014,49,Mich.,0,2,13,129,166,0,0,2,12,19,0,0,2,11,4
39,2014,49,Ohio,1,1,10,111,92,0,1,3,36,27,0,0,2,11,9
40,2014,49,Wis.,0,9,97,"1,099","1,856",0,0,2,6,10,0,0,1,7,13
41,2014,49,W.N. CENTRAL,1,3,22,251,"2,638",1,1,4,60,105,0,0,3,20,38
42,2014,49,Iowa,0,1,20,188,246,0,0,2,12,12,0,0,1,2,1
43,2014,49,Kans.,0,0,2,15,34,0,0,2,9,8,0,0,1,1,3
44,2014,49,Minn.,0,0,14,3,"2,312",0,0,2,2,64,0,0,1,5,12
45,2014,49,Mo.,1,0,2,12,3,0,0,1,14,5,0,0,1,8,10
46,2014,49,Nebr.,0,0,4,16,10,0,0,2,9,6,0,0,0,0,5
47,2014,49,N. Dak.,0,0,2,15,29,0,0,1,9,3,0,0,1,2,3
48,2014,49,S. Dak.,0,0,1,2,4,1,0,1,5,7,0,0,1,2,4
49,2014,49,S. ATLANTIC,6,43,309,"2,831","3,122",6,7,18,370,384,1,2,6,91,93
50,2014,49,Del.,4,6,24,385,495,0,0,1,2,9,0,0,1,1,2
51,2014,49,D.C.,0,0,4,23,35,0,0,2,8,12,0,0,1,1,0
52,2014,49,Fla.,2,2,12,129,130,3,1,4,49,53,1,1,4,49,55
53,2014,49,Ga.,0,0,3,3,8,0,1,5,74,64,0,0,2,12,12
54,2014,49,Md.,0,14,62,997,"1,176",3,2,8,129,145,0,0,1,6,3
55,2014,49,N.C.,0,0,78,149,153,0,0,8,35,22,0,0,3,11,10
56,2014,49,S.C.,0,0,3,31,40,0,0,1,5,9,0,0,1,2,3
57,2014,49,Va.,0,14,267,992,947,0,1,5,66,68,0,0,2,8,6
58,2014,49,W. Va.,0,1,14,122,138,0,0,1,2,2,0,0,1,1,2
59,2014,49,E.S. CENTRAL,0,2,10,119,85,0,1,5,41,33,0,0,2,16,14
60,2014,49,Ala.,0,0,7,57,23,0,0,3,13,2,0,0,1,6,3
61,2014,49,Ky.,0,0,5,43,39,0,0,2,10,9,0,0,1,3,1
62,2014,49,Miss.,0,0,1,2,0,0,0,1,1,3,0,0,1,1,4
63,2014,49,Tenn.,0,0,3,17,23,0,0,2,17,19,0,0,1,6,6
64,2014,49,W.S. CENTRAL,0,0,13,30,70,1,2,21,115,89,0,0,6,34,52
65,2014,49,Ark.,0,0,0,0,0,0,0,1,3,1,0,0,1,1,6
66,2014,49,La.,0,0,1,2,0,0,0,1,12,8,0,0,1,6,15
67,2014,49,Okla.,0,0,2,0,1,0,0,3,9,12,0,0,2,9,6
68,2014,49,Tex.,0,0,11,28,69,1,1,19,91,68,0,0,5,18,25
69,2014,49,MOUNTAIN,0,1,7,50,106,0,1,6,46,83,0,0,3,26,37
70,2014,49,Ariz.,0,0,5,19,32,0,0,3,19,31,0,0,2,9,11
71,2014,49,Colo.,0,0,0,0,0,0,0,3,7,32,0,0,1,3,9
72,2014,49,Idaho,0,0,1,8,19,0,0,1,3,5,0,0,1,5,4
73,2014,49,Mont.,0,0,2,7,17,0,0,1,2,0,0,0,1,4,1
74,2014,49,Nev.,0,0,2,6,14,0,0,2,9,7,0,0,1,2,1
75,2014,49,N. Mex.,0,0,0,0,6,0,0,1,2,1,0,0,1,2,2
76,2014,49,Utah,0,0,2,8,15,0,0,1,4,7,0,0,1,1,7
77,2014,49,Wyo.,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2
78,2014,49,PACIFIC,0,1,5,86,182,0,3,6,123,141,0,1,7,83,135
79,2014,49,Alaska,0,0,1,6,14,0,0,1,2,4,0,0,0,0,0
80,2014,49,Calif.,0,0,2,14,112,0,1,5,65,96,0,1,5,53,110
81,2014,49,Hawaii,N,0,0,N,N,0,0,1,3,1,0,0,1,2,1
82,2014,49,Oreg.,0,1,5,54,42,0,0,2,16,13,0,0,3,17,11
83,2014,49,Wash.,0,0,4,12,14,0,1,3,37,27,0,0,4,11,13
84,2014,49,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,49,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,49,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2014,49,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,49,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,50,UNITED STATES,176,368,"1,780","28,416","35,370",7,26,51,"1,363","1,519",4,8,24,372,527
23,2014,50,NEW ENGLAND,2,99,686,"9,366","12,753",0,2,7,91,124,0,0,3,13,22
24,2014,50,Conn.,0,19,170,"2,030","2,906",0,0,2,8,19,0,0,1,1,2
25,2014,50,Maine,0,15,89,"1,260","1,347",0,0,1,6,10,0,0,1,1,3
26,2014,50,Mass.,0,40,382,"4,249","5,248",0,1,5,49,70,0,0,1,10,11
27,2014,50,N.H.,0,5,61,611,"1,683",0,0,2,7,9,0,0,0,0,2
28,2014,50,R.I.,0,7,81,640,678,0,0,3,17,11,0,0,1,1,1
29,2014,50,Vt.,2,8,48,576,891,0,0,2,4,5,0,0,1,0,3
30,2014,50,MID. ATLANTIC,101,183,915,"13,868","13,789",2,7,23,389,403,0,1,3,39,78
31,2014,50,N.J.,0,35,184,"2,698","3,738",0,1,5,70,90,0,0,1,8,19
32,2014,50,N.Y. (Upstate),51,43,226,"2,834","3,624",0,1,4,58,55,0,0,3,8,21
33,2014,50,N.Y. City,4,3,441,747,738,2,3,16,186,188,0,0,2,11,16
34,2014,50,Pa.,46,77,598,"7,589","5,689",0,1,5,75,70,0,0,2,12,22
35,2014,50,E.N. CENTRAL,1,13,128,"1,615","2,567",0,2,8,109,141,0,1,4,45,51
36,2014,50,Ill.,0,1,20,192,337,0,0,4,38,64,0,0,2,11,10
37,2014,50,Ind.,0,0,11,75,109,0,0,3,17,19,0,0,1,4,14
38,2014,50,Mich.,1,2,13,135,167,0,0,2,12,19,0,0,2,11,4
39,2014,50,Ohio,0,1,10,111,92,0,1,3,36,29,0,0,2,11,10
40,2014,50,Wis.,0,9,97,"1,102","1,862",0,0,2,6,10,0,0,1,8,13
41,2014,50,W.N. CENTRAL,0,3,22,255,"2,645",0,1,4,61,107,0,0,3,20,38
42,2014,50,Iowa,0,1,20,189,246,0,0,2,13,12,0,0,1,2,1
43,2014,50,Kans.,0,0,2,16,34,0,0,2,9,8,0,0,1,1,3
44,2014,50,Minn.,0,0,14,3,"2,319",0,0,2,2,66,0,0,1,5,12
45,2014,50,Mo.,0,0,2,14,3,0,0,1,14,5,0,0,1,8,10
46,2014,50,Nebr.,0,0,4,16,10,0,0,2,9,6,0,0,0,0,5
47,2014,50,N. Dak.,0,0,2,15,29,0,0,1,9,3,0,0,1,2,3
48,2014,50,S. Dak.,0,0,1,2,4,0,0,1,5,7,0,0,1,2,4
49,2014,50,S. ATLANTIC,72,44,309,"3,020","3,168",5,7,18,382,388,2,2,6,93,95
50,2014,50,Del.,1,6,24,386,500,0,0,1,2,9,0,0,1,1,2
51,2014,50,D.C.,0,0,4,23,35,0,0,2,8,12,0,0,1,1,0
52,2014,50,Fla.,1,2,12,130,132,1,1,4,50,53,0,1,4,49,56
53,2014,50,Ga.,0,0,3,3,8,0,1,5,75,66,0,0,2,12,12
54,2014,50,Md.,50,14,62,"1,068","1,187",4,2,9,135,146,1,0,1,7,3
55,2014,50,N.C.,0,0,78,149,153,0,0,8,35,22,1,0,3,12,10
56,2014,50,S.C.,0,0,3,31,41,0,0,1,5,9,0,0,1,2,3
57,2014,50,Va.,20,17,267,"1,107",972,0,1,5,70,69,0,0,2,8,7
58,2014,50,W. Va.,0,1,14,123,140,0,0,1,2,2,0,0,1,1,2
59,2014,50,E.S. CENTRAL,0,2,10,119,87,0,1,5,41,33,0,0,1,16,15
60,2014,50,Ala.,0,0,7,57,23,0,0,3,13,2,0,0,1,6,4
61,2014,50,Ky.,0,0,5,43,39,0,0,2,10,9,0,0,1,3,1
62,2014,50,Miss.,0,0,1,2,0,0,0,1,1,3,0,0,1,1,4
63,2014,50,Tenn.,0,0,3,17,25,0,0,2,17,19,0,0,1,6,6
64,2014,50,W.S. CENTRAL,0,0,13,30,71,0,2,21,117,93,1,0,6,35,53
65,2014,50,Ark.,0,0,0,0,0,0,0,1,4,2,0,0,1,1,7
66,2014,50,La.,0,0,1,2,0,0,0,1,12,9,0,0,1,6,15
67,2014,50,Okla.,0,0,2,0,1,0,0,3,9,12,0,0,2,9,6
68,2014,50,Tex.,0,0,11,28,70,0,1,19,92,70,1,0,5,19,25
69,2014,50,MOUNTAIN,0,1,7,51,108,0,1,6,47,86,0,0,3,27,37
70,2014,50,Ariz.,0,0,5,20,32,0,0,3,19,33,0,0,2,9,11
71,2014,50,Colo.,0,0,0,0,0,0,0,3,7,32,0,0,1,3,9
72,2014,50,Idaho,0,0,1,8,19,0,0,1,3,5,0,0,1,5,4
73,2014,50,Mont.,0,0,2,7,18,0,0,1,2,0,0,0,1,4,1
74,2014,50,Nev.,0,0,2,6,15,0,0,2,10,8,0,0,1,3,1
